CollectionTime,9/25/2024 11:23:12 AM
ExposureUsed,30
CalibratedSpectrum
-962.7078968117929,650
-959.9714848408522,691
-957.2358232597828,721
-954.5009119013725,736
-951.7667505983302,770
-949.0333391832855,767
-946.3006774887896,715
-943.5687653473143,714
-940.837602591253,748
-938.1071890529199,710
-935.3775245645503,683
-932.6486089583007,721
-929.9204420662485,703
-927.1930237203925,718
-924.4663537526524,709
-921.7404319948689,729
-919.0152582788041,696
-916.2908324361409,779
-913.5671542984834,751
-910.8442236973568,720
-908.1220404642074,725
-905.4006044304027,735
-902.679915427231,710
-899.959973285902,647
-897.2407778375464,678
-894.5223289132158,778
-891.8046263438832,724
-889.0876699604426,731
-886.3714595937089,715
-883.6559950744183,725
-880.9412762332282,724
-878.2273029007168,744
-875.5140749073835,756
-872.8015920836489,710
-870.0898542598545,697
-867.3788612662631,712
-864.6686129330585,771
-861.9591090903457,756
-859.2503495681506,779
-856.5423341964203,710
-853.8350628050229,679
-851.1285352237478,713
-848.4227512823054,770
-845.7177108103272,773
-843.0134136373656,746
-840.3098595928943,738
-837.6070485063082,780
-834.9049802069229,787
-832.2036545239757,827
-829.5030712866244,775
-826.8032303239481,751
-824.1041314649472,775
-821.4057745385428,776
-818.7081593735775,774
-816.0112857988148,800
-813.3151536429393,796
-810.6197627345566,852
-807.9251129021936,789
-805.2312039742981,779
-802.5380357792392,770
-799.8456081453069,775
-797.1539209007124,793
-794.462973873588,750
-791.772766891987,802
-789.083299783884,847
-786.3945723771743,805
-783.7065844996748,789
-781.0193359791231,776
-778.3328266431781,852
-775.6470563194197,814
-772.9620248353489,782
-770.2777320183878,814
-767.5941776958798,786
-764.9113616950891,811
-762.2292838432011,819
-759.5479439673222,792
-756.8673418944801,781
-754.1874774516235,798
-751.5083504656222,827
-748.8299607632671,824
-746.15230817127,825
-743.475392516264,831
-740.7992136248035,864
-738.1237713233636,831
-735.4490654383407,838
-732.7750957960521,809
-730.1018622227365,834
-727.4293645445534,847
-724.7576025875837,849
-722.0865761778291,794
-719.4162851412126,836
-716.7467293035781,881
-714.0779084906909,900
-711.409822528237,878
