CollectionTime,9/20/2024 10:33:57 AM
ExposureUsed,2
CalibratedSpectrum
-962.7078968117929,702
-959.9714848408522,746
-957.2358232597828,713
-954.5009119013725,698
-951.7667505983302,720
-949.0333391832855,711
-946.3006774887896,702
-943.5687653473143,662
-940.837602591253,658
-938.1071890529199,722
-935.3775245645503,767
-932.6486089583007,759
-929.9204420662485,751
-927.1930237203925,802
-924.4663537526524,776
-921.7404319948689,777
-919.0152582788041,834
-916.2908324361409,888
-913.5671542984834,804
-910.8442236973568,857
-908.1220404642074,913
-905.4006044304027,883
-902.679915427231,796
-899.959973285902,834
-897.2407778375464,852
-894.5223289132158,819
-891.8046263438832,799
-889.0876699604426,779
-886.3714595937089,897
-883.6559950744183,898
-880.9412762332282,848
-878.2273029007168,810
-875.5140749073835,775
-872.8015920836489,791
-870.0898542598545,795
-867.3788612662631,775
-864.6686129330585,753
-861.9591090903457,755
-859.2503495681506,722
-856.5423341964203,777
-853.8350628050229,740
-851.1285352237478,770
-848.4227512823054,934
-845.7177108103272,822
-843.0134136373656,712
-840.3098595928943,727
-837.6070485063082,739
-834.9049802069229,772
-832.2036545239757,761
-829.5030712866244,831
-826.8032303239481,835
-824.1041314649472,730
-821.4057745385428,739
-818.7081593735775,738
-816.0112857988148,818
-813.3151536429393,811
-810.6197627345566,772
-807.9251129021936,797
-805.2312039742981,767
-802.5380357792392,807
-799.8456081453069,752
-797.1539209007124,814
-794.462973873588,854
-791.772766891987,836
-789.083299783884,779
-786.3945723771743,757
-783.7065844996748,747
-781.0193359791231,760
-778.3328266431781,783
-775.6470563194197,748
-772.9620248353489,799
-770.2777320183878,831
-767.5941776958798,786
-764.9113616950891,727
-762.2292838432011,715
-759.5479439673222,762
-756.8673418944801,782
-754.1874774516235,783
-751.5083504656222,798
-748.8299607632671,771
-746.15230817127,846
-743.475392516264,859
-740.7992136248035,885
-738.1237713233636,795
-735.4490654383407,801
-732.7750957960521,804
-730.1018622227365,785
-727.4293645445534,818
-724.7576025875837,763
-722.0865761778291,819
-719.4162851412126,836
-716.7467293035781,815
-714.0779084906909,831
-711.409822528237,810
-708.7424712418238,871
-706.0758544569796,814
-703.4099719991541,827
-700.7448236937178,824
-698.0804093659622,822
-695.4167288411002,810
-692.7537819442656,872
-690.0915685005134,815
-687.4300883348199,802
-684.7693412720819,865
-682.1093271371178,844
-679.4500457546669,836
-676.7914969493897,779
-674.1336805458676,810
-671.4765963686034,838
-668.8202442420206,849
-666.1646239904642,797
-663.5097354382001,788
-660.8555784094151,807
-658.2021527282176,835
-655.5494582186366,828
-652.8974947046223,865
-650.2462620100463,839
-647.5957599587009,823
-644.9459883742998,887
-642.2969470804776,877
-639.6486359007902,915
-637.0010546587141,924
-634.3542031776476,842
-631.7080812809096,878
-629.0626887917401,979
-626.4180255333008,1008
-623.7740913286734,1137
-621.1308860008619,1009
-618.4884093727904,875
-615.8466612673046,929
-613.2056415071715,938
-610.5653499150785,935
-607.9257863136347,944
-605.28695052537,898
-602.6488423727357,929
-600.0114616781036,1082
-597.3748082637674,1133
-594.7388819519412,1111
-592.1036825647604,1173
-589.4692099242818,1081
-586.8354638524829,1186
-584.2024441712624,1143
-581.5701507024403,1008
-578.9385832677575,985
-576.3077416888759,997
-573.6776257873787,1078
-571.0482353847704,1072
-568.4195703024757,1066
-565.7916303618415,1065
-563.164415384135,1006
-560.5379251905453,977
-557.9121596021815,983
-555.2871184400748,1014
-552.6628015251767,972
-550.0392086783606,1039
-547.4163397204204,1008
-544.794194472071,968
-542.1727727539491,1040
-539.5520743866118,1138
-536.9320991905377,1200
-534.3128469861261,1195
-531.6943175936979,1205
-529.0765108334947,1294
-526.4594265256793,1372
-523.8430644903358,1626
-521.2274245474689,1616
-518.612506517005,1695
-515.9983102187913,1706
-513.3848354725959,1765
-510.77208209810846,1812
-508.16004991493924,1939
-505.5487387426199,1821
-502.9381484006032,1812
-500.3282787082628,1927
-497.71912948489364,2219
-495.1107005497117,2455
-492.5029917218539,2690
-489.8960028203786,2601
-487.28973366426493,2535
-484.68418407241325,2519
-482.07935386364494,2390
-479.47524285670266,2184
-476.87185087025,2116
-474.2691777228715,1982
-471.66722323307334,1788
-469.0659872192821,1728
-466.4654694998459,1667
-463.86566989303384,1509
-461.26658821703614,1524
-458.66822428996414,1639
-456.07057792985,1475
-453.4736489546475,1489
-450.877437182231,1437
-448.28194243039627,1358
-445.68716451686,1291
-443.09310325926003,1285
-440.49975847515555,1269
-437.9071299820263,1199
-435.31521759727354,1219
-432.72402113821954,1306
-430.13354042210767,1408
-427.5437752661022,1390
-424.95472548728867,1374
-422.36639090267386,1397
-419.7787713291855,1475
-417.1918665836721,1519
-414.60567648290385,1520
-412.0202008435715,1497
-409.4354394822874,1398
-406.8513922155845,1489
-404.26805885991723,1538
-401.685439231661,1448
-399.103533147112,1398
-396.522340422488,1406
-393.9418608739278,1368
-391.3620943174908,1354
-388.7830405691583,1290
-386.2046994448317,1290
-383.6270707603344,1293
-381.05015433141045,1214
-378.473949973725,1162
-375.8984575028645,1167
-373.32367673433623,1048
-370.74960748356875,964
-368.1762495659117,937
-365.60360279663576,949
-363.03166699093265,884
-360.4604419639154,847
-357.8899275306178,693
-355.32012350599507,696
-352.7510297049233,728
-350.1826459421999,710
-347.61497203254316,693
-345.04800779059235,662
-342.4817530309082,872
-339.91620756797226,878
-337.35137121618743,885
-334.7872437898774,986
-332.22382510328725,878
-329.66111497058273,983
-327.09911320585127,907
-324.53781962310075,729
-321.9772340362607,687
-319.4173562591816,747
-316.8581861056348,779
-314.2997233893127,804
-311.7419679238294,899
-309.1849195227194,943
-306.62857799943856,948
-304.0729431673641,881
-301.51801483979375,1001
-298.963792829947,1056
-296.41027695096386,974
-293.85746701590574,1186
-291.3053628377552,1266
-288.7539642294155,1106
-286.2032710037115,1170
-283.65328297338897,1214
-281.1039999511146,1445
-278.5554217494762,1524
-276.007548180983,1462
-273.4603790580651,1104
-270.9139141930734,1202
-268.3681533982807,1248
-265.8230964858798,1339
-263.27874326798565,1231
-260.7350935566336,1395
-258.1921471637804,1435
-255.6499039013039,1243
-253.10836358100266,1175
-250.56752601459698,1169
-248.02739101372765,1509
-245.48795838995704,1729
-242.94922795476816,1590
-240.41119951956557,1272
-237.8738728956746,1195
-235.33724789434166,1435
-232.80132432673452,1505
-230.2661020039418,1264
-227.73158073697357,1224
-225.19776033676033,1701
-222.66464061415422,1979
-220.1322213799284,1730
-217.60050244477725,1354
-215.06948361931552,1348
-212.53916471408013,1615
-210.00954553952818,1908
-207.48062590603843,1893
-204.9524056239104,1533
-202.4248845033651,1484
-199.8980623545441,1790
-197.37193898751036,2137
-194.84651421224817,1892
