CollectionTime,9/20/2024 10:43:29 AM
ExposureUsed,30
CalibratedSpectrum
-962.7078968117929,895
-959.9714848408522,946
-957.2358232597828,939
-954.5009119013725,980
-951.7667505983302,1037
-949.0333391832855,991
-946.3006774887896,936
-943.5687653473143,903
-940.837602591253,934
-938.1071890529199,869
-935.3775245645503,902
-932.6486089583007,943
-929.9204420662485,962
-927.1930237203925,976
-924.4663537526524,962
-921.7404319948689,989
-919.0152582788041,962
-916.2908324361409,1102
-913.5671542984834,880
-910.8442236973568,866
-908.1220404642074,895
-905.4006044304027,898
-902.679915427231,923
-899.959973285902,914
-897.2407778375464,928
-894.5223289132158,923
-891.8046263438832,915
-889.0876699604426,904
-886.3714595937089,956
-883.6559950744183,952
-880.9412762332282,917
-878.2273029007168,893
-875.5140749073835,894
-872.8015920836489,914
-870.0898542598545,948
-867.3788612662631,994
-864.6686129330585,943
-861.9591090903457,952
-859.2503495681506,940
-856.5423341964203,969
-853.8350628050229,928
-851.1285352237478,986
-848.4227512823054,1006
-845.7177108103272,1008
-843.0134136373656,953
-840.3098595928943,971
-837.6070485063082,1012
-834.9049802069229,1012
-832.2036545239757,1011
-829.5030712866244,1040
-826.8032303239481,930
-824.1041314649472,941
-821.4057745385428,984
-818.7081593735775,975
-816.0112857988148,985
-813.3151536429393,941
-810.6197627345566,1032
-807.9251129021936,939
-805.2312039742981,974
-802.5380357792392,1020
-799.8456081453069,990
-797.1539209007124,1042
-794.462973873588,1025
-791.772766891987,1028
-789.083299783884,1041
-786.3945723771743,1034
-783.7065844996748,968
-781.0193359791231,1047
-778.3328266431781,1097
-775.6470563194197,1064
-772.9620248353489,1034
-770.2777320183878,1075
-767.5941776958798,1031
-764.9113616950891,1099
-762.2292838432011,1085
-759.5479439673222,1023
-756.8673418944801,1034
-754.1874774516235,1012
-751.5083504656222,1110
-748.8299607632671,1057
-746.15230817127,1059
-743.475392516264,1052
-740.7992136248035,1093
-738.1237713233636,1112
-735.4490654383407,1105
-732.7750957960521,1068
-730.1018622227365,1097
-727.4293645445534,1083
-724.7576025875837,1054
-722.0865761778291,1075
-719.4162851412126,1102
