CollectionTime,6/28/2024 1:59:18 PM
ExposureUsed,3
CalibratedSpectrum
-962.7078968117929,627
-959.9714848408522,678
-957.2358232597828,658
-954.5009119013725,647
-951.7667505983302,650
-949.0333391832855,687
-946.3006774887896,656
-943.5687653473143,669
-940.837602591253,659
-938.1071890529199,673
-935.3775245645503,682
-932.6486089583007,687
-929.9204420662485,649
-927.1930237203925,652
-924.4663537526524,646
-921.7404319948689,690
-919.0152582788041,687
-916.2908324361409,691
-913.5671542984834,698
-910.8442236973568,668
-908.1220404642074,666
-905.4006044304027,633
-902.679915427231,648
-899.959973285902,689
-897.2407778375464,674
-894.5223289132158,647
-891.8046263438832,650
-889.0876699604426,628
-886.3714595937089,650
-883.6559950744183,645
-880.9412762332282,642
-878.2273029007168,638
-875.5140749073835,637
-872.8015920836489,621
-870.0898542598545,631
-867.3788612662631,623
-864.6686129330585,633
-861.9591090903457,631
-859.2503495681506,616
-856.5423341964203,615
-853.8350628050229,641
-851.1285352237478,645
-848.4227512823054,670
-845.7177108103272,630
-843.0134136373656,637
-840.3098595928943,650
-837.6070485063082,668
-834.9049802069229,681
-832.2036545239757,674
-829.5030712866244,615
-826.8032303239481,674
-824.1041314649472,638
-821.4057745385428,644
-818.7081593735775,655
-816.0112857988148,647
-813.3151536429393,660
-810.6197627345566,647
-807.9251129021936,647
-805.2312039742981,672
-802.5380357792392,689
-799.8456081453069,627
-797.1539209007124,669
-794.462973873588,657
-791.772766891987,668
-789.083299783884,658
-786.3945723771743,653
-783.7065844996748,636
-781.0193359791231,650
-778.3328266431781,672
-775.6470563194197,640
-772.9620248353489,655
-770.2777320183878,652
-767.5941776958798,637
-764.9113616950891,676
-762.2292838432011,645
-759.5479439673222,631
-756.8673418944801,665
-754.1874774516235,674
-751.5083504656222,658
-748.8299607632671,689
-746.15230817127,669
-743.475392516264,644
-740.7992136248035,658
-738.1237713233636,682
-735.4490654383407,724
-732.7750957960521,713
-730.1018622227365,644
-727.4293645445534,668
-724.7576025875837,698
-722.0865761778291,723
-719.4162851412126,676
-716.7467293035781,667
-714.0779084906909,669
-711.409822528237,722
-708.7424712418238,673
-706.0758544569796,695
-703.4099719991541,674
-700.7448236937178,680
-698.0804093659622,698
-695.4167288411002,717
-692.7537819442656,697
-690.0915685005134,710
-687.4300883348199,724
-684.7693412720819,698
-682.1093271371178,719
-679.4500457546669,718
-676.7914969493897,711
-674.1336805458676,723
-671.4765963686034,712
-668.8202442420206,732
-666.1646239904642,695
-663.5097354382001,708
-660.8555784094151,715
-658.2021527282176,741
-655.5494582186366,740
-652.8974947046223,706
-650.2462620100463,738
-647.5957599587009,719
-644.9459883742998,737
-642.2969470804776,742
-639.6486359007902,730
-637.0010546587141,786
-634.3542031776476,759
-631.7080812809096,775
-629.0626887917401,753
-626.4180255333008,732
-623.7740913286734,750
-621.1308860008619,732
-618.4884093727904,729
-615.8466612673046,734
-613.2056415071715,765
-610.5653499150785,734
-607.9257863136347,722
-605.28695052537,714
-602.6488423727357,760
-600.0114616781036,739
-597.3748082637674,743
-594.7388819519412,766
-592.1036825647604,724
-589.4692099242818,746
-586.8354638524829,737
-584.2024441712624,769
-581.5701507024403,763
-578.9385832677575,774
-576.3077416888759,749
-573.6776257873787,750
-571.0482353847704,743
-568.4195703024757,801
-565.7916303618415,779
-563.164415384135,756
-560.5379251905453,766
-557.9121596021815,742
-555.2871184400748,770
-552.6628015251767,768
-550.0392086783606,776
-547.4163397204204,736
-544.794194472071,783
-542.1727727539491,770
-539.5520743866118,796
-536.9320991905377,780
-534.3128469861261,795
-531.6943175936979,838
-529.0765108334947,853
-526.4594265256793,909
-523.8430644903358,970
-521.2274245474689,1062
-518.612506517005,1211
-515.9983102187913,1210
-513.3848354725959,1353
-510.77208209810846,1445
-508.16004991493924,1544
-505.5487387426199,1566
-502.9381484006032,1674
-500.3282787082628,1685
-497.71912948489364,1592
-495.1107005497117,1501
-492.5029917218539,1251
-489.8960028203786,1125
-487.28973366426493,1052
-484.68418407241325,1014
-482.07935386364494,932
-479.47524285670266,960
-476.87185087025,922
-474.2691777228715,956
-471.66722323307334,910
-469.0659872192821,937
-466.4654694998459,906
-463.86566989303384,908
-461.26658821703614,908
-458.66822428996414,927
-456.07057792985,892
-453.4736489546475,851
-450.877437182231,887
-448.28194243039627,873
-445.68716451686,879
-443.09310325926003,896
-440.49975847515555,874
-437.9071299820263,869
-435.31521759727354,893
-432.72402113821954,922
-430.13354042210767,916
-427.5437752661022,947
-424.95472548728867,944
-422.36639090267386,957
-419.7787713291855,980
-417.1918665836721,972
-414.60567648290385,979
-412.0202008435715,996
-409.4354394822874,954
-406.8513922155845,961
-404.26805885991723,990
-401.685439231661,942
-399.103533147112,922
-396.522340422488,928
-393.9418608739278,932
-391.3620943174908,878
-388.7830405691583,906
-386.2046994448317,839
-383.6270707603344,819
-381.05015433141045,751
-378.473949973725,714
-375.8984575028645,707
-373.32367673433623,629
-370.74960748356875,624
-368.1762495659117,564
-365.60360279663576,550
-363.03166699093265,499
-360.4604419639154,502
-357.8899275306178,479
-355.32012350599507,485
-352.7510297049233,468
-350.1826459421999,476
-347.61497203254316,466
-345.04800779059235,481
-342.4817530309082,448
-339.91620756797226,442
-337.35137121618743,455
-334.7872437898774,433
-332.22382510328725,434
-329.66111497058273,466
-327.09911320585127,483
-324.53781962310075,451
-321.9772340362607,497
-319.4173562591816,498
-316.8581861056348,489
-314.2997233893127,490
-311.7419679238294,504
-309.1849195227194,521
-306.62857799943856,458
-304.0729431673641,461
-301.51801483979375,492
-298.963792829947,483
-296.41027695096386,487
-293.85746701590574,493
-291.3053628377552,589
-288.7539642294155,541
-286.2032710037115,526
-283.65328297338897,492
-281.1039999511146,499
-278.5554217494762,525
-276.007548180983,516
-273.4603790580651,537
-270.9139141930734,550
-268.3681533982807,553
-265.8230964858798,547
-263.27874326798565,542
-260.7350935566336,512
-258.1921471637804,545
-255.6499039013039,540
-253.10836358100266,530
-250.56752601459698,572
-248.02739101372765,586
-245.48795838995704,594
-242.94922795476816,645
-240.41119951956557,587
-237.8738728956746,606
-235.33724789434166,601
-232.80132432673452,695
-230.2661020039418,819
-227.73158073697357,737
-225.19776033676033,611
-222.66464061415422,620
-220.1322213799284,665
-217.60050244477725,602
-215.06948361931552,595
-212.53916471408013,624
-210.00954553952818,659
-207.48062590603843,714
-204.9524056239104,690
-202.4248845033651,636
-199.8980623545441,626
-197.37193898751036,596
-194.84651421224817,611
-192.32178783866232,752
-189.79775967657952,742
-187.27442953574644,681
-184.7517972258321,683
-182.2298625564256,723
-179.7086253370378,701
-177.18808537710026,634
-174.66824248596583,663
-172.14909647290835,712
-169.6306471471229,671
-167.11289431772548,725
-164.59583779375328,683
-162.07947738416453,721
-159.5638128978386,770
-157.04884414357605,850
-154.53457093009854,893
-152.02099306604828,787
-149.50811035998936,783
-146.99592262040665,791
-144.48442965570587,860
-141.97363127421409,893
-139.46352728417958,818
-136.95411749377126,861
-134.44540171107985,862
-131.93737974411636,897
-129.43005140081357,871
-126.92341648902493,1019
-124.41747481652521,892
-121.91222619101006,893
-119.40767042009657,896
-116.90380731132257,977
-114.40063667214702,964
-111.8981583099503,951
-109.3963720320337,1059
-106.89527764561933,1169
-104.39487495785067,1214
-101.89516377579241,1153
-99.39614390642998,1189
-96.89781515667039,1213
-94.40017733334128,1380
-91.90323024319173,1232
-89.40697369289148,1138
-86.91140748903172,1215
-84.41653143812482,1292
-81.92234534660395,1346
-79.42884902082358,1523
-76.93604226705907,1599
-74.4439248915071,1517
-71.95249670028534,1223
-69.46175749943245,1455
-66.97170709490854,1641
-64.48234529259423,2104
-61.99367189829195,1708
-59.50568671772464,1554
-57.01838955653636,1770
-54.53178022029283,1966
-52.045858514480074,2072
-49.560624244506016,2040
-47.07607721569923,2169
-44.59221723330904,2155
-42.10904410250669,2303
-39.62655762838392,2789
-37.14475761595372,3150
-34.66364387015028,3710
-32.18321619582866,4248
-29.70347439776515,4826
-27.224418280657005,6127
-24.74604764912317,9117
-22.26836230770266,15955
-19.7913620608565,27560
-17.315046712966478,36398
-14.83941606833514,38004
-12.36446993118659,65030
-9.89020810566592,65030
-7.416630395839093,65030
-4.94373660569363,65030
-2.471526539137585,65030
-6.821210263296962E-13,65030
2.47084320796705,65030
4.941003281093458,65030
7.410480415786196,65030
9.879274808531363,65030
12.347386655893956,65030
14.814816154518212,65030
17.28156350112681,65030
19.74762889252179,65030
22.21301252558385,65030
24.67771459727237,28004
27.141735304626195,9659
29.605074844762612,6490
32.06773341487792,5771
34.52971121224755,5563
36.99100843422559,6211
39.45162527824516,6125
41.91156194181792,5547
44.370818622535126,7533
46.82939551806646,9664
49.287292826160524,9714
51.74451074464503,7803
54.201049471426245,5287
56.65690920448981,4088
59.112090141899785,3556
61.56659248179983,2682
64.02041642241159,2286
66.4735621620365,2198
68.92602989905402,1792
71.37781983192338,1799
73.82893215918205,1776
76.27936707944684,1744
78.72912479141326,1664
81.17820549385567,1953
83.62660938562783,1698
86.07433666566146,1606
88.5213875329681,1454
90.96776218663751,1317
93.41346082583925,1213
95.85848364982041,1132
98.30283085790859,1328
100.7465026495089,1306
103.18949922410604,1284
105.63182078126385,1476
108.07346752062438,1277
110.51443964190923,1123
112.95473734491827,1174
115.39436082953114,1053
117.83331029570547,1164
120.27158594347827,1263
122.7091879729652,1082
125.1461165843615,991
127.58237197794062,969
130.01795435405518,910
132.4528639131364,1014
134.88710085569494,1006
137.32066538231982,1069
139.75355769367923,1064
142.1857779905207,1136
144.61732647366978,1097
147.04820334403132,1072
149.47840880258934,1121
151.90794305040674,1137
154.33680628862487,1172
156.76499871846443,1215
159.19252054122433,1440
161.61937195828352,1418
164.04555317109896,1443
166.47106438120693,1667
168.89590579022217,1695
171.320077599839,1787
173.7435800118302,1946
176.16641322804742,1887
178.58857745042144,1841
181.01007288096173,1972
183.43089972175687,2040
185.85105817497413,1984
188.27054844285988,1974
190.6893707277394,1906
193.10752523201643,1984
195.5250121581745,2057
197.9418317087751,2203
200.3579840864594,2021
202.7734694939469,2118
205.18828813403627,2099
207.6024402096051,1992
210.01592592360964,2149
212.42874547908548,2152
214.84089907914665,2135
217.2523869269868,2116
219.66320922587727,2242
222.0733661791695,2128
224.48285799029293,2271
226.8916848627572,2281
229.29984700014882,2421
231.7073446061355,2308
234.11417788446204,2310
236.520347038953,2307
238.92585227351185,2425
241.33069379212054,2494
243.73487179884035,2563
246.1383864978112,2540
248.541238093252,2527
250.9434267894609,2620
253.34495279081432,2558
255.74581630176783,2663
258.1460175268563,2719
260.54555667069314,2827
262.9444339379703,2800
265.3426495334594,2678
267.7402036620107,2642
270.1370965285529,2600
272.53332833809407,2320
274.9288992957214,2354
277.32380960660055,2319
279.718059475976,2238
282.1116491091717,2205
284.5045787115897,2314
286.89684848871195,2206
289.2884586460981,2252
291.67940938938807,2136
294.0697009242996,2147
296.4593334566299,2211
298.84830719225477,2178
301.23662233712923,2153
303.6242790972866,2124
306.01127767884,2095
308.39761828798066,2096
310.78330113097934,2072
313.16832641418534,2035
315.5526943440269,2034
317.9364051270112,2025
320.3194589697242,1955
322.70185607883093,1994
325.0835966610754,1987
327.4646809232805,1979
329.8451090723478,1933
332.2248813152577,1888
334.6039978590701,1877
336.9824589109231,1880
339.36026467803447,1828
341.7374153677,1821
344.113911187295,1838
346.48975234427337,1877
348.8649390461686,1887
351.2394715005918,1818
353.61334991523415,1784
355.9865744978655,1811
358.35914545633375,1875
360.73106299856715,1833
363.10232733257146,1806
365.47293866643247,1778
367.84289720831396,1777
370.2122031664593,1732
372.5808567491905,1737
374.9488581649083,1754
377.31620762209275,1752
379.6829053293021,1796
382.0489514951745,1759
384.4143463284262,1745
386.7790900378528,1758
389.14318283232853,1640
391.50662492080653,1725
393.86941651231916,1701
396.23155781597745,1725
398.5930490409713,1752
400.9538903965696,1712
403.3140820921202,1664
405.6736243370498,1644
408.03251734086336,1673
410.3907613131465,1691
412.74835646356166,1702
415.10530300185144,1711
417.4616011378372,1734
419.81725108141893,1684
422.1722530425758,1674
424.5266072313656,1693
426.880313857925,1689
429.2333731324701,1621
431.58578526529516,1667
433.9375504667738,1707
436.2886689473588,1734
438.63914091758113,1714
440.9889665880513,1664
443.33814616945835,1615
445.68667987257015,1656
448.03456790823395,1662
450.3818104873759,1650
452.72840782100013,1659
455.07436012019105,1646
457.41966759611057,1631
459.7643304600007,1593
462.10834892318155,1673
464.4517231970525,1633
466.79445349309174,1643
469.1365400228566,1630
471.4779829979826,1710
473.81878263018564,1674
476.15893913125876,1627
478.4984527130747,1709
480.8373235875855,1683
483.17555196682144,1754
485.5131380628919,1743
487.8500820879857,1818
490.1863842543697,1880
492.52204477439034,1921
494.8570638604725,1991
497.1914417251204,2176
499.52517858091653,2452
501.85827464052306,2612
504.19073011668036,2900
506.5225452222086,2864
508.85372017000566,3035
511.18425517304956,3126
513.514150444396,3193
515.8434061971808,3624
518.1720226446176,3685
520.4999999999999,3939
522.8273384766991,3956
525.1540382881666,3954
527.480099647932,3837
529.8055227696037,3080
532.1303078668694,2192
534.454455153496,1870
536.777964843328,1721
539.1008371502907,1632
541.4230722883866,1643
543.744670471698,1603
546.0656319143858,1574
548.3859568306899,1598
550.7056454349294,1534
553.0246979415016,1495
555.3431145648834,1505
557.6608955196306,1534
559.978041020377,1510
562.2945512818363,1555
564.6104265188006,1558
566.9256669461412,1554
569.2402727788082,1487
571.5542442318302,1521
573.8675815203156,1536
576.1802848594508,1412
578.4923544645015,1560
580.8037905508126,1550
583.114593333807,1451
585.4247630289875,1481
587.7342998519354,1557
590.0432040183106,1543
592.3514757438526,1458
594.6591152443794,1530
596.9661227357875,1579
599.2724984340531,1575
601.578242555231,1555
603.8833553154542,1498
606.1878369309362,1551
608.4916876179676,1524
610.7949075929192,1578
613.0974970722403,1493
615.3994562724587,1520
617.7007854101818,1484
620.0014847020951,1509
622.3015543649641,1519
624.6009946156324,1505
626.8998056710224,1555
629.1979877481361,1549
631.4955410640538,1554
633.7924658359349,1494
636.0887622810175,1485
638.3844306166192,1549
640.6794710601358,1603
642.9738838290426,1553
645.2676691408932,1597
647.5608272133207,1537
649.853358264037,1561
652.1452625108324,1580
654.4365401715764,1600
656.7271914642178,1563
659.0172166067838,1568
661.3066158173809,1572
663.5953893141935,1571
665.8835373154867,1544
