CollectionTime,7/3/2024 2:19:41 PM
ExposureUsed,30
CalibratedSpectrum
-962.7078968117929,841
-959.9714848408522,899
-957.2358232597828,892
-954.5009119013725,917
-951.7667505983302,954
-949.0333391832855,933
-946.3006774887896,893
-943.5687653473143,923
-940.837602591253,985
-938.1071890529199,970
-935.3775245645503,898
-932.6486089583007,956
-929.9204420662485,982
-927.1930237203925,902
-924.4663537526524,895
-921.7404319948689,917
-919.0152582788041,901
-916.2908324361409,1173
-913.5671542984834,861
-910.8442236973568,858
-908.1220404642074,834
-905.4006044304027,932
-902.679915427231,907
-899.959973285902,926
-897.2407778375464,916
-894.5223289132158,865
-891.8046263438832,875
-889.0876699604426,910
-886.3714595937089,898
-883.6559950744183,968
-880.9412762332282,886
-878.2273029007168,873
-875.5140749073835,929
-872.8015920836489,916
-870.0898542598545,986
-867.3788612662631,906
-864.6686129330585,930
-861.9591090903457,986
-859.2503495681506,966
-856.5423341964203,928
-853.8350628050229,930
-851.1285352237478,958
-848.4227512823054,1017
-845.7177108103272,1050
-843.0134136373656,1047
-840.3098595928943,1029
-837.6070485063082,937
-834.9049802069229,976
-832.2036545239757,993
-829.5030712866244,978
-826.8032303239481,940
-824.1041314649472,978
-821.4057745385428,986
-818.7081593735775,1046
-816.0112857988148,989
-813.3151536429393,1034
-810.6197627345566,998
-807.9251129021936,978
-805.2312039742981,1000
-802.5380357792392,997
-799.8456081453069,1107
-797.1539209007124,1177
-794.462973873588,1112
-791.772766891987,1068
-789.083299783884,1000
-786.3945723771743,1070
-783.7065844996748,976
-781.0193359791231,976
-778.3328266431781,1055
-775.6470563194197,1034
-772.9620248353489,929
-770.2777320183878,976
-767.5941776958798,994
-764.9113616950891,1022
-762.2292838432011,1044
-759.5479439673222,1000
-756.8673418944801,984
-754.1874774516235,1075
-751.5083504656222,1087
-748.8299607632671,1049
-746.15230817127,1051
-743.475392516264,1105
-740.7992136248035,1105
-738.1237713233636,1025
-735.4490654383407,1090
-732.7750957960521,1191
-730.1018622227365,1151
-727.4293645445534,1090
-724.7576025875837,1038
-722.0865761778291,1008
-719.4162851412126,1178
