CollectionTime,7/3/2024 2:11:48 PM
ExposureUsed,30
CalibratedSpectrum
-962.7078968117929,720
-959.9714848408522,726
-957.2358232597828,757
-954.5009119013725,781
-951.7667505983302,783
-949.0333391832855,864
-946.3006774887896,779
-943.5687653473143,785
-940.837602591253,757
-938.1071890529199,786
-935.3775245645503,809
-932.6486089583007,805
-929.9204420662485,757
-927.1930237203925,787
-924.4663537526524,729
-921.7404319948689,766
-919.0152582788041,804
-916.2908324361409,1095
-913.5671542984834,853
-910.8442236973568,823
-908.1220404642074,760
-905.4006044304027,794
-902.679915427231,779
-899.959973285902,821
-897.2407778375464,818
-894.5223289132158,902
-891.8046263438832,861
-889.0876699604426,782
-886.3714595937089,786
-883.6559950744183,843
-880.9412762332282,795
-878.2273029007168,779
-875.5140749073835,762
-872.8015920836489,787
-870.0898542598545,828
-867.3788612662631,809
-864.6686129330585,816
-861.9591090903457,829
-859.2503495681506,801
-856.5423341964203,804
-853.8350628050229,782
-851.1285352237478,793
-848.4227512823054,854
-845.7177108103272,827
-843.0134136373656,854
-840.3098595928943,860
-837.6070485063082,921
-834.9049802069229,925
-832.2036545239757,874
-829.5030712866244,826
-826.8032303239481,829
-824.1041314649472,833
-821.4057745385428,784
-818.7081593735775,860
-816.0112857988148,832
-813.3151536429393,861
-810.6197627345566,920
-807.9251129021936,865
-805.2312039742981,881
-802.5380357792392,799
-799.8456081453069,833
-797.1539209007124,863
-794.462973873588,913
-791.772766891987,885
-789.083299783884,909
-786.3945723771743,837
-783.7065844996748,830
-781.0193359791231,833
-778.3328266431781,874
-775.6470563194197,881
-772.9620248353489,865
-770.2777320183878,858
-767.5941776958798,899
-764.9113616950891,864
-762.2292838432011,888
-759.5479439673222,897
-756.8673418944801,879
-754.1874774516235,842
-751.5083504656222,824
-748.8299607632671,866
-746.15230817127,840
-743.475392516264,832
-740.7992136248035,946
-738.1237713233636,938
-735.4490654383407,877
-732.7750957960521,921
-730.1018622227365,884
-727.4293645445534,914
-724.7576025875837,907
-722.0865761778291,862
-719.4162851412126,909
-716.7467293035781,892
-714.0779084906909,953
-711.409822528237,869
