CollectionTime,9/25/2024 11:38:56 AM
ExposureUsed,30
CalibratedSpectrum
-962.7078968117929,630
-959.9714848408522,698
-957.2358232597828,660
-954.5009119013725,674
-951.7667505983302,745
-949.0333391832855,704
-946.3006774887896,636
-943.5687653473143,674
-940.837602591253,648
-938.1071890529199,688
-935.3775245645503,628
-932.6486089583007,710
-929.9204420662485,683
-927.1930237203925,688
-924.4663537526524,689
-921.7404319948689,734
-919.0152582788041,691
-916.2908324361409,770
-913.5671542984834,702
-910.8442236973568,696
-908.1220404642074,628
-905.4006044304027,648
-902.679915427231,654
-899.959973285902,647
-897.2407778375464,700
-894.5223289132158,692
-891.8046263438832,704
-889.0876699604426,663
-886.3714595937089,695
-883.6559950744183,687
-880.9412762332282,681
-878.2273029007168,676
-875.5140749073835,666
-872.8015920836489,672
-870.0898542598545,678
-867.3788612662631,702
-864.6686129330585,716
-861.9591090903457,672
-859.2503495681506,710
-856.5423341964203,727
-853.8350628050229,699
-851.1285352237478,705
-848.4227512823054,723
-845.7177108103272,773
-843.0134136373656,737
-840.3098595928943,717
-837.6070485063082,683
-834.9049802069229,727
-832.2036545239757,717
-829.5030712866244,743
-826.8032303239481,699
-824.1041314649472,663
-821.4057745385428,742
-818.7081593735775,736
-816.0112857988148,740
-813.3151536429393,744
-810.6197627345566,803
-807.9251129021936,705
-805.2312039742981,745
-802.5380357792392,699
-799.8456081453069,718
-797.1539209007124,725
-794.462973873588,700
-791.772766891987,756
-789.083299783884,802
-786.3945723771743,778
-783.7065844996748,769
-781.0193359791231,740
-778.3328266431781,802
-775.6470563194197,758
-772.9620248353489,715
-770.2777320183878,736
-767.5941776958798,799
-764.9113616950891,788
-762.2292838432011,773
-759.5479439673222,761
-756.8673418944801,808
-754.1874774516235,754
-751.5083504656222,773
-748.8299607632671,771
-746.15230817127,808
-743.475392516264,803
-740.7992136248035,801
-738.1237713233636,787
-735.4490654383407,794
-732.7750957960521,726
-730.1018622227365,820
-727.4293645445534,835
-724.7576025875837,782
-722.0865761778291,794
-719.4162851412126,841
-716.7467293035781,854
-714.0779084906909,880
-711.409822528237,871
