CollectionTime,9/20/2024 11:34:44 AM
ExposureUsed,3
CalibratedSpectrum
-962.7078968117929,517
-959.9714848408522,525
-957.2358232597828,535
-954.5009119013725,529
-951.7667505983302,545
-949.0333391832855,522
-946.3006774887896,557
-943.5687653473143,560
-940.837602591253,528
-938.1071890529199,515
-935.3775245645503,512
-932.6486089583007,520
-929.9204420662485,515
-927.1930237203925,539
-924.4663537526524,564
-921.7404319948689,543
-919.0152582788041,541
-916.2908324361409,560
-913.5671542984834,521
-910.8442236973568,494
-908.1220404642074,483
-905.4006044304027,509
-902.679915427231,487
-899.959973285902,480
-897.2407778375464,481
-894.5223289132158,454
-891.8046263438832,493
-889.0876699604426,491
-886.3714595937089,517
-883.6559950744183,518
-880.9412762332282,495
-878.2273029007168,476
-875.5140749073835,487
-872.8015920836489,483
-870.0898542598545,497
-867.3788612662631,483
-864.6686129330585,503
-861.9591090903457,533
-859.2503495681506,526
-856.5423341964203,504
-853.8350628050229,530
-851.1285352237478,510
-848.4227512823054,536
-845.7177108103272,516
-843.0134136373656,527
-840.3098595928943,544
-837.6070485063082,527
-834.9049802069229,542
-832.2036545239757,524
-829.5030712866244,549
-826.8032303239481,538
-824.1041314649472,520
-821.4057745385428,535
-818.7081593735775,524
-816.0112857988148,516
-813.3151536429393,505
-810.6197627345566,517
-807.9251129021936,525
-805.2312039742981,509
-802.5380357792392,506
-799.8456081453069,509
-797.1539209007124,573
-794.462973873588,551
-791.772766891987,518
-789.083299783884,499
-786.3945723771743,516
-783.7065844996748,520
-781.0193359791231,547
-778.3328266431781,508
-775.6470563194197,521
-772.9620248353489,505
-770.2777320183878,533
-767.5941776958798,526
-764.9113616950891,509
-762.2292838432011,548
-759.5479439673222,487
-756.8673418944801,526
-754.1874774516235,547
-751.5083504656222,552
-748.8299607632671,521
-746.15230817127,524
-743.475392516264,563
-740.7992136248035,563
-738.1237713233636,556
-735.4490654383407,540
-732.7750957960521,520
-730.1018622227365,526
-727.4293645445534,539
-724.7576025875837,562
-722.0865761778291,538
-719.4162851412126,559
-716.7467293035781,562
-714.0779084906909,594
-711.409822528237,590
-708.7424712418238,548
-706.0758544569796,600
-703.4099719991541,595
-700.7448236937178,547
-698.0804093659622,568
-695.4167288411002,552
-692.7537819442656,546
-690.0915685005134,538
-687.4300883348199,527
-684.7693412720819,538
-682.1093271371178,591
-679.4500457546669,567
-676.7914969493897,556
-674.1336805458676,570
-671.4765963686034,583
-668.8202442420206,552
-666.1646239904642,571
-663.5097354382001,540
-660.8555784094151,577
-658.2021527282176,540
-655.5494582186366,603
-652.8974947046223,639
-650.2462620100463,607
-647.5957599587009,615
-644.9459883742998,592
-642.2969470804776,598
-639.6486359007902,622
-637.0010546587141,595
-634.3542031776476,630
-631.7080812809096,657
-629.0626887917401,609
-626.4180255333008,587
-623.7740913286734,593
-621.1308860008619,642
-618.4884093727904,622
-615.8466612673046,602
-613.2056415071715,587
-610.5653499150785,569
-607.9257863136347,620
-605.28695052537,663
-602.6488423727357,625
-600.0114616781036,599
-597.3748082637674,629
-594.7388819519412,626
-592.1036825647604,636
-589.4692099242818,639
-586.8354638524829,679
-584.2024441712624,655
-581.5701507024403,686
-578.9385832677575,649
-576.3077416888759,730
-573.6776257873787,693
-571.0482353847704,626
-568.4195703024757,643
-565.7916303618415,661
-563.164415384135,679
-560.5379251905453,688
-557.9121596021815,697
-555.2871184400748,711
-552.6628015251767,704
-550.0392086783606,695
-547.4163397204204,719
-544.794194472071,738
-542.1727727539491,660
-539.5520743866118,776
-536.9320991905377,793
-534.3128469861261,875
-531.6943175936979,850
-529.0765108334947,799
-526.4594265256793,918
-523.8430644903358,1091
-521.2274245474689,1252
-518.612506517005,1297
-515.9983102187913,1416
-513.3848354725959,1704
-510.77208209810846,1820
-508.16004991493924,1976
-505.5487387426199,1999
-502.9381484006032,2007
-500.3282787082628,1770
-497.71912948489364,1551
-495.1107005497117,1279
-492.5029917218539,1175
-489.8960028203786,1057
-487.28973366426493,908
-484.68418407241325,852
-482.07935386364494,816
-479.47524285670266,801
-476.87185087025,816
-474.2691777228715,879
-471.66722323307334,910
-469.0659872192821,802
-466.4654694998459,871
-463.86566989303384,826
-461.26658821703614,801
-458.66822428996414,813
-456.07057792985,835
-453.4736489546475,842
-450.877437182231,852
-448.28194243039627,768
-445.68716451686,771
-443.09310325926003,790
-440.49975847515555,799
-437.9071299820263,831
-435.31521759727354,858
-432.72402113821954,882
-430.13354042210767,848
-427.5437752661022,820
-424.95472548728867,921
-422.36639090267386,900
-419.7787713291855,860
-417.1918665836721,859
-414.60567648290385,866
-412.0202008435715,927
-409.4354394822874,923
-406.8513922155845,846
-404.26805885991723,890
-401.685439231661,833
-399.103533147112,890
-396.522340422488,866
-393.9418608739278,799
-391.3620943174908,843
-388.7830405691583,877
-386.2046994448317,849
-383.6270707603344,821
-381.05015433141045,796
-378.473949973725,720
-375.8984575028645,700
-373.32367673433623,688
-370.74960748356875,715
-368.1762495659117,651
-365.60360279663576,653
-363.03166699093265,681
-360.4604419639154,615
-357.8899275306178,555
-355.32012350599507,556
-352.7510297049233,549
-350.1826459421999,544
-347.61497203254316,562
-345.04800779059235,543
-342.4817530309082,489
-339.91620756797226,508
-337.35137121618743,533
-334.7872437898774,577
-332.22382510328725,538
-329.66111497058273,590
-327.09911320585127,574
-324.53781962310075,555
-321.9772340362607,570
-319.4173562591816,576
-316.8581861056348,530
-314.2997233893127,530
-311.7419679238294,601
-309.1849195227194,625
-306.62857799943856,625
-304.0729431673641,590
-301.51801483979375,731
-298.963792829947,659
-296.41027695096386,592
-293.85746701590574,633
-291.3053628377552,662
-288.7539642294155,618
-286.2032710037115,628
-283.65328297338897,650
-281.1039999511146,711
-278.5554217494762,679
-276.007548180983,743
-273.4603790580651,782
-270.9139141930734,738
-268.3681533982807,894
-265.8230964858798,788
-263.27874326798565,762
-260.7350935566336,782
-258.1921471637804,878
-255.6499039013039,942
-253.10836358100266,906
-250.56752601459698,808
-248.02739101372765,777
-245.48795838995704,850
-242.94922795476816,882
-240.41119951956557,939
-237.8738728956746,811
-235.33724789434166,822
-232.80132432673452,835
-230.2661020039418,739
-227.73158073697357,705
-225.19776033676033,793
-222.66464061415422,879
-220.1322213799284,894
-217.60050244477725,880
-215.06948361931552,893
-212.53916471408013,986
-210.00954553952818,1028
-207.48062590603843,879
-204.9524056239104,866
-202.4248845033651,896
-199.8980623545441,886
-197.37193898751036,1016
-194.84651421224817,1112
-192.32178783866232,1057
-189.79775967657952,1065
-187.27442953574644,1045
-184.7517972258321,1047
-182.2298625564256,924
-179.7086253370378,845
-177.18808537710026,852
-174.66824248596583,1018
-172.14909647290835,1060
-169.6306471471229,1132
-167.11289431772548,1120
-164.59583779375328,1127
-162.07947738416453,1329
-159.5638128978386,1614
-157.04884414357605,1461
-154.53457093009854,1441
-152.02099306604828,1398
-149.50811035998936,1251
-146.99592262040665,1306
-144.48442965570587,1462
-141.97363127421409,1521
-139.46352728417958,1468
-136.95411749377126,1606
-134.44540171107985,1623
-131.93737974411636,1387
-129.43005140081357,1305
-126.92341648902493,1535
-124.41747481652521,1603
-121.91222619101006,1836
-119.40767042009657,2053
-116.90380731132257,2400
-114.40063667214702,3340
-111.8981583099503,4181
-109.3963720320337,5622
-106.89527764561933,7788
-104.39487495785067,8965
-101.89516377579241,9117
-99.39614390642998,11591
-96.89781515667039,16944
-94.40017733334128,22960
-91.90323024319173,27467
-89.40697369289148,22857
-86.91140748903172,15767
-84.41653143812482,9973
-81.92234534660395,8013
-79.42884902082358,10803
-76.93604226705907,14122
-74.4439248915071,14585
-71.95249670028534,13314
-69.46175749943245,10541
-66.97170709490854,9048
-64.48234529259423,8797
-61.99367189829195,10709
-59.50568671772464,13055
-57.01838955653636,17585
-54.53178022029283,21906
-52.045858514480074,22917
-49.560624244506016,25884
-47.07607721569923,25709
-44.59221723330904,19114
-42.10904410250669,16203
-39.62655762838392,17864
-37.14475761595372,23181
-34.66364387015028,23410
-32.18321619582866,24269
-29.70347439776515,28317
-27.224418280657005,29602
-24.74604764912317,30667
-22.26836230770266,37231
-19.7913620608565,55332
-17.315046712966478,65035
-14.83941606833514,65035
-12.36446993118659,65035
-9.89020810566592,65035
-7.416630395839093,65035
-4.94373660569363,65035
-2.471526539137585,65035
-6.821210263296962E-13,65035
2.47084320796705,65035
4.941003281093458,65035
7.410480415786196,65035
9.879274808531363,65035
12.347386655893956,65035
14.814816154518212,65035
17.28156350112681,65035
19.74762889252179,65035
22.21301252558385,65035
24.67771459727237,25515
27.141735304626195,7297
29.605074844762612,7940
32.06773341487792,8121
34.52971121224755,7683
36.99100843422559,5148
39.45162527824516,4451
41.91156194181792,4570
44.370818622535126,4566
46.82939551806646,4887
49.287292826160524,5840
51.74451074464503,5057
54.201049471426245,3400
56.65690920448981,3940
59.112090141899785,4147
61.56659248179983,3698
64.02041642241159,3304
66.4735621620365,3314
68.92602989905402,4062
71.37781983192338,3958
73.82893215918205,3735
76.27936707944684,2471
78.72912479141326,2440
81.17820549385567,2144
83.62660938562783,1843
86.07433666566146,2109
88.5213875329681,2254
90.96776218663751,2439
93.41346082583925,2516
95.85848364982041,2866
98.30283085790859,2219
100.7465026495089,1922
103.18949922410604,2004
105.63182078126385,2016
108.07346752062438,2023
110.51443964190923,1828
112.95473734491827,1493
115.39436082953114,1558
117.83331029570547,1919
120.27158594347827,2602
122.7091879729652,2393
125.1461165843615,1905
127.58237197794062,1710
130.01795435405518,1541
132.4528639131364,1519
134.88710085569494,1540
137.32066538231982,1709
139.75355769367923,1564
142.1857779905207,1335
144.61732647366978,1174
147.04820334403132,1130
149.47840880258934,1239
151.90794305040674,1438
154.33680628862487,1477
156.76499871846443,1623
159.19252054122433,1807
161.61937195828352,1921
164.04555317109896,1925
166.47106438120693,1953
168.89590579022217,2030
171.320077599839,2065
173.7435800118302,2195
176.16641322804742,2167
178.58857745042144,2261
181.01007288096173,2298
183.43089972175687,2219
185.85105817497413,2170
188.27054844285988,2131
190.6893707277394,2388
193.10752523201643,2301
195.5250121581745,2367
197.9418317087751,2414
200.3579840864594,2208
202.7734694939469,2285
205.18828813403627,2595
207.6024402096051,2589
210.01592592360964,2441
212.42874547908548,2349
214.84089907914665,2335
217.2523869269868,2385
219.66320922587727,2328
222.0733661791695,2344
224.48285799029293,2480
226.8916848627572,2610
229.29984700014882,2398
231.7073446061355,2341
234.11417788446204,2451
236.520347038953,2419
238.92585227351185,2399
241.33069379212054,2341
243.73487179884035,2393
246.1383864978112,2376
248.541238093252,2470
250.9434267894609,2522
253.34495279081432,2460
255.74581630176783,2380
258.1460175268563,2467
260.54555667069314,2510
262.9444339379703,2439
265.3426495334594,2382
267.7402036620107,2496
270.1370965285529,2387
272.53332833809407,2459
274.9288992957214,2304
277.32380960660055,2335
279.718059475976,2383
282.1116491091717,2358
284.5045787115897,2355
286.89684848871195,2397
289.2884586460981,2486
291.67940938938807,2489
294.0697009242996,2530
296.4593334566299,2585
298.84830719225477,2702
301.23662233712923,2480
303.6242790972866,2348
306.01127767884,2356
308.39761828798066,2300
310.78330113097934,2395
313.16832641418534,2311
315.5526943440269,2296
317.9364051270112,2263
320.3194589697242,2289
322.70185607883093,2233
325.0835966610754,2238
327.4646809232805,2102
329.8451090723478,2149
332.2248813152577,2201
334.6039978590701,2170
336.9824589109231,2085
339.36026467803447,2124
341.7374153677,2159
344.113911187295,2145
346.48975234427337,2191
348.8649390461686,2083
351.2394715005918,2063
353.61334991523415,2115
355.9865744978655,2110
358.35914545633375,2063
360.73106299856715,2086
363.10232733257146,2000
365.47293866643247,1995
367.84289720831396,2017
370.2122031664593,2121
372.5808567491905,2014
374.9488581649083,1976
377.31620762209275,1995
379.6829053293021,1985
382.0489514951745,1976
384.4143463284262,1902
386.7790900378528,1844
389.14318283232853,1915
391.50662492080653,1884
393.86941651231916,1918
396.23155781597745,1880
398.5930490409713,2039
400.9538903965696,2037
403.3140820921202,2019
405.6736243370498,1892
408.03251734086336,1874
410.3907613131465,1863
412.74835646356166,1925
415.10530300185144,1906
417.4616011378372,1833
419.81725108141893,1875
422.1722530425758,1884
424.5266072313656,1896
426.880313857925,1815
429.2333731324701,1835
431.58578526529516,1868
433.9375504667738,1813
436.2886689473588,1874
438.63914091758113,1825
440.9889665880513,1835
443.33814616945835,1782
445.68667987257015,1771
448.03456790823395,1831
450.3818104873759,1763
452.72840782100013,1782
455.07436012019105,1822
457.41966759611057,1766
459.7643304600007,1792
462.10834892318155,1817
464.4517231970525,1807
466.79445349309174,1823
469.1365400228566,1754
471.4779829979826,1871
473.81878263018564,1928
476.15893913125876,1881
478.4984527130747,1921
480.8373235875855,1848
483.17555196682144,1900
485.5131380628919,1916
487.8500820879857,2022
490.1863842543697,2081
492.52204477439034,2129
494.8570638604725,2322
497.1914417251204,2529
499.52517858091653,3017
501.85827464052306,3657
504.19073011668036,4172
506.5225452222086,4461
508.85372017000566,4755
511.18425517304956,4787
513.514150444396,5087
515.8434061971808,6087
518.1720226446176,6485
520.4999999999999,6273
522.8273384766991,5747
525.1540382881666,5284
527.480099647932,4784
529.8055227696037,3799
532.1303078668694,2868
534.454455153496,2255
536.777964843328,2118
539.1008371502907,1966
541.4230722883866,1955
543.744670471698,1918
546.0656319143858,1829
548.3859568306899,1882
550.7056454349294,1789
553.0246979415016,1753
555.3431145648834,1736
557.6608955196306,1767
559.978041020377,1721
562.2945512818363,1813
564.6104265188006,1893
566.9256669461412,1834
569.2402727788082,1832
571.5542442318302,1843
573.8675815203156,1857
576.1802848594508,1866
578.4923544645015,1799
580.8037905508126,1833
583.114593333807,1885
585.4247630289875,1855
587.7342998519354,1802
590.0432040183106,1822
592.3514757438526,1858
594.6591152443794,1857
596.9661227357875,1843
599.2724984340531,1853
601.578242555231,1812
603.8833553154542,1761
606.1878369309362,1792
608.4916876179676,1810
610.7949075929192,1807
613.0974970722403,1796
615.3994562724587,1788
617.7007854101818,1806
620.0014847020951,1834
622.3015543649641,1758
624.6009946156324,1791
626.8998056710224,1838
629.1979877481361,1794
631.4955410640538,1835
633.7924658359349,1820
636.0887622810175,1829
638.3844306166192,1849
640.6794710601358,1842
642.9738838290426,1905
645.2676691408932,1883
647.5608272133207,1885
649.853358264037,1892
652.1452625108324,1894
654.4365401715764,1879
656.7271914642178,1850
659.0172166067838,1830
