CollectionTime,9/20/2024 11:37:31 AM
ExposureUsed,30
CalibratedSpectrum
-962.7078968117929,666
-959.9714848408522,693
-957.2358232597828,641
-954.5009119013725,722
-951.7667505983302,773
-949.0333391832855,774
-946.3006774887896,710
-943.5687653473143,753
-940.837602591253,704
-938.1071890529199,701
-935.3775245645503,720
-932.6486089583007,715
-929.9204420662485,735
-927.1930237203925,741
-924.4663537526524,732
-921.7404319948689,729
-919.0152582788041,792
-916.2908324361409,1019
-913.5671542984834,751
-910.8442236973568,650
-908.1220404642074,625
-905.4006044304027,664
-902.679915427231,684
-899.959973285902,653
-897.2407778375464,705
-894.5223289132158,717
-891.8046263438832,679
-889.0876699604426,696
-886.3714595937089,772
-883.6559950744183,723
-880.9412762332282,685
-878.2273029007168,729
-875.5140749073835,710
-872.8015920836489,683
-870.0898542598545,670
-867.3788612662631,732
-864.6686129330585,745
-861.9591090903457,737
-859.2503495681506,728
-856.5423341964203,732
-853.8350628050229,741
-851.1285352237478,788
-848.4227512823054,808
-845.7177108103272,818
-843.0134136373656,758
-840.3098595928943,762
-837.6070485063082,787
-834.9049802069229,847
-832.2036545239757,835
-829.5030712866244,818
-826.8032303239481,815
-824.1041314649472,742
-821.4057745385428,779
-818.7081593735775,760
-816.0112857988148,760
-813.3151536429393,783
-810.6197627345566,807
-807.9251129021936,740
-805.2312039742981,791
-802.5380357792392,768
-799.8456081453069,835
-797.1539209007124,810
-794.462973873588,860
-791.772766891987,744
-789.083299783884,773
-786.3945723771743,720
-783.7065844996748,746
-781.0193359791231,757
-778.3328266431781,773
-775.6470563194197,752
-772.9620248353489,742
-770.2777320183878,714
-767.5941776958798,773
-764.9113616950891,782
-762.2292838432011,760
-759.5479439673222,751
-756.8673418944801,744
-754.1874774516235,788
-751.5083504656222,782
-748.8299607632671,795
-746.15230817127,785
-743.475392516264,885
-740.7992136248035,791
-738.1237713233636,797
-735.4490654383407,784
-732.7750957960521,772
-730.1018622227365,792
-727.4293645445534,781
-724.7576025875837,822
-722.0865761778291,775
-719.4162851412126,810
-716.7467293035781,799
-714.0779084906909,842
-711.409822528237,899
