CollectionTime,7/9/2024 11:16:41 AM
ExposureUsed,30
CalibratedSpectrum
-962.7078968117929,724
-959.9714848408522,750
-957.2358232597828,857
-954.5009119013725,820
-951.7667505983302,819
-949.0333391832855,851
-946.3006774887896,925
-943.5687653473143,858
-940.837602591253,808
-938.1071890529199,770
-935.3775245645503,756
-932.6486089583007,784
-929.9204420662485,747
-927.1930237203925,821
-924.4663537526524,813
-921.7404319948689,931
-919.0152582788041,855
-916.2908324361409,1025
-913.5671542984834,800
-910.8442236973568,802
-908.1220404642074,725
-905.4006044304027,776
-902.679915427231,803
-899.959973285902,777
-897.2407778375464,762
-894.5223289132158,719
-891.8046263438832,750
-889.0876699604426,787
-886.3714595937089,805
-883.6559950744183,821
-880.9412762332282,781
-878.2273029007168,798
-875.5140749073835,796
-872.8015920836489,834
-870.0898542598545,781
-867.3788612662631,757
-864.6686129330585,788
-861.9591090903457,828
-859.2503495681506,809
-856.5423341964203,821
-853.8350628050229,784
-851.1285352237478,792
-848.4227512823054,782
-845.7177108103272,805
-843.0134136373656,807
-840.3098595928943,857
-837.6070485063082,823
-834.9049802069229,882
-832.2036545239757,890
-829.5030712866244,828
-826.8032303239481,839
-824.1041314649472,817
-821.4057745385428,833
-818.7081593735775,859
-816.0112857988148,854
-813.3151536429393,831
-810.6197627345566,832
-807.9251129021936,823
-805.2312039742981,835
-802.5380357792392,801
-799.8456081453069,853
-797.1539209007124,874
-794.462973873588,886
-791.772766891987,925
-789.083299783884,930
-786.3945723771743,919
-783.7065844996748,856
-781.0193359791231,855
-778.3328266431781,923
-775.6470563194197,866
-772.9620248353489,835
-770.2777320183878,870
-767.5941776958798,855
-764.9113616950891,863
-762.2292838432011,864
-759.5479439673222,841
-756.8673418944801,830
-754.1874774516235,864
-751.5083504656222,844
-748.8299607632671,883
-746.15230817127,849
-743.475392516264,907
-740.7992136248035,845
-738.1237713233636,818
-735.4490654383407,852
-732.7750957960521,893
-730.1018622227365,903
-727.4293645445534,912
-724.7576025875837,903
-722.0865761778291,973
-719.4162851412126,895
-716.7467293035781,954
-714.0779084906909,933
-711.409822528237,945
