CollectionTime,4/2/2024 11:07:37 AM
ExposureUsed,30
CalibratedSpectrum
-994.8464149364308,929
-991.9439705588344,1122
-989.042830375826,1000
-986.1429931109675,1029
-983.2444574887519,983
-980.3472222346043,1061
-977.4512860748813,972
-974.5566477368716,911
-971.6633059487953,921
-968.7712594398042,960
-965.8805069399822,972
-962.9910471803447,990
-960.1028788928387,964
-957.2160008103432,940
-954.3304116666687,994
-951.4461101965578,1077
-948.5630951356844,1107
-945.6813652206545,1290
-942.8009191890055,1103
-939.9217557792067,1043
-937.0438737306594,1215
-934.167271783696,1198
-931.2919486795813,1080
-928.4179031605115,1001
-925.5451339696144,1121
-922.67363985095,1139
-919.8034195495097,1068
-916.9344718112166,1085
-914.0667953829256,1085
-911.2003890124234,1211
-908.3352514484286,1100
-905.471381440591,1018
-902.6087777394928,960
-899.7474390966474,965
-896.8873642645002,1020
-894.0285519964284,1000
-891.1710010467407,938
-888.3147101706776,955
-885.4596781244115,1034
-882.6059036650465,962
-879.7533855506183,973
-876.9021225400943,935
-874.0521133933738,1057
-871.2033568712878,992
-868.3558517355991,939
-865.509596749002,1041
-862.6645906751228,1061
-859.8208322785192,1146
-856.9783203246812,1159
-854.1370535800299,1086
-851.2970308119186,1124
-848.4582507886321,1040
-845.620712279387,1076
-842.7844140543316,1046
-839.9493548845461,1109
-837.1155335420422,1070
-834.2829487997635,1020
-831.4515994315852,1020
-828.6214842123144,1034
-825.7926019176898,994
-822.9649513243819,968
-820.138531209993,1040
-817.3133403530569,1060
-814.4893775330396,1156
-811.6666415303382,1162
-808.845131126282,1065
-806.0248451031321,1026
-803.2057822440808,1043
-800.3879413332527,1109
-797.5713211557038,1154
-794.755920497422,1166
-791.941738145327,1073
-789.1287728872701,1129
-786.3170235120342,1139
-783.5064888093341,1058
-780.6971675698165,996
-777.8890585850597,1086
-775.0821606475735,1151
-772.2764725507997,1119
-769.4719930891118,1036
-766.6687210578151,1072
-763.8666552531465,1107
-761.0657944722747,1265
-758.2661375133,1235
-755.4676831752547,1099
-752.6704302581027,1151
-749.8743775627395,1185
-747.0795238909925,1059
