CollectionTime,4/2/2024 11:13:16 AM
ExposureUsed,30
CalibratedSpectrum
-994.8464149364308,922
-991.9439705588344,974
-989.042830375826,927
-986.1429931109675,935
-983.2444574887519,1007
-980.3472222346043,948
-977.4512860748813,919
-974.5566477368716,899
-971.6633059487953,900
-968.7712594398042,919
-965.8805069399822,904
-962.9910471803447,895
-960.1028788928387,885
-957.2160008103432,861
-954.3304116666687,903
-951.4461101965578,935
-948.5630951356844,975
-945.6813652206545,1224
-942.8009191890055,1029
-939.9217557792067,1016
-937.0438737306594,1162
-934.167271783696,1147
-931.2919486795813,934
-928.4179031605115,893
-925.5451339696144,997
-922.67363985095,1091
-919.8034195495097,1045
-916.9344718112166,958
-914.0667953829256,951
-911.2003890124234,1118
-908.3352514484286,993
-905.471381440591,870
-902.6087777394928,927
-899.7474390966474,1002
-896.8873642645002,1007
-894.0285519964284,971
-891.1710010467407,942
-888.3147101706776,941
-885.4596781244115,983
-882.6059036650465,956
-879.7533855506183,879
-876.9021225400943,855
-874.0521133933738,972
-871.2033568712878,919
-868.3558517355991,875
-865.509596749002,956
-862.6645906751228,1002
-859.8208322785192,1037
-856.9783203246812,1005
-854.1370535800299,980
-851.2970308119186,1002
-848.4582507886321,917
-845.620712279387,1038
-842.7844140543316,993
-839.9493548845461,1023
-837.1155335420422,1027
-834.2829487997635,988
-831.4515994315852,997
-828.6214842123144,972
-825.7926019176898,943
-822.9649513243819,1006
-820.138531209993,1025
-817.3133403530569,1036
-814.4893775330396,1056
-811.6666415303382,1108
-808.845131126282,1022
-806.0248451031321,976
-803.2057822440808,980
-800.3879413332527,1080
-797.5713211557038,1141
-794.755920497422,1133
-791.941738145327,1105
-789.1287728872701,1015
-786.3170235120342,1140
-783.5064888093341,1055
-780.6971675698165,948
-777.8890585850597,967
-775.0821606475735,1052
-772.2764725507997,1080
-769.4719930891118,1018
-766.6687210578151,999
-763.8666552531465,1165
-761.0657944722747,1221
-758.2661375133,1240
-755.4676831752547,1088
-752.6704302581027,1104
-749.8743775627395,1061
-747.0795238909925,994
-744.285868045621,971
-741.4934088303156,1051
-738.702145049699,1037
