CollectionTime,9/25/2024 10:51:59 AM
ExposureUsed,30
CalibratedSpectrum
-962.7078968117929,817
-959.9714848408522,853
-957.2358232597828,850
-954.5009119013725,837
-951.7667505983302,942
-949.0333391832855,1059
-946.3006774887896,924
-943.5687653473143,903
-940.837602591253,859
-938.1071890529199,828
-935.3775245645503,798
-932.6486089583007,860
-929.9204420662485,836
-927.1930237203925,866
-924.4663537526524,922
-921.7404319948689,944
-919.0152582788041,845
-916.2908324361409,950
-913.5671542984834,824
-910.8442236973568,850
-908.1220404642074,830
-905.4006044304027,909
-902.679915427231,850
-899.959973285902,826
-897.2407778375464,813
-894.5223289132158,841
-891.8046263438832,886
-889.0876699604426,862
-886.3714595937089,819
-883.6559950744183,911
-880.9412762332282,817
-878.2273029007168,875
-875.5140749073835,856
-872.8015920836489,919
-870.0898542598545,847
-867.3788612662631,858
-864.6686129330585,881
-861.9591090903457,804
-859.2503495681506,815
-856.5423341964203,846
-853.8350628050229,893
-851.1285352237478,830
-848.4227512823054,931
-845.7177108103272,943
-843.0134136373656,844
-840.3098595928943,823
-837.6070485063082,876
-834.9049802069229,881
-832.2036545239757,887
-829.5030712866244,953
-826.8032303239481,899
-824.1041314649472,873
-821.4057745385428,844
-818.7081593735775,851
-816.0112857988148,889
-813.3151536429393,897
-810.6197627345566,987
-807.9251129021936,914
-805.2312039742981,891
-802.5380357792392,834
-799.8456081453069,911
-797.1539209007124,913
-794.462973873588,919
-791.772766891987,935
-789.083299783884,938
-786.3945723771743,941
-783.7065844996748,907
-781.0193359791231,994
-778.3328266431781,1013
-775.6470563194197,964
-772.9620248353489,882
-770.2777320183878,905
-767.5941776958798,971
-764.9113616950891,951
-762.2292838432011,960
-759.5479439673222,950
-756.8673418944801,958
-754.1874774516235,942
-751.5083504656222,923
-748.8299607632671,955
-746.15230817127,1010
-743.475392516264,1005
-740.7992136248035,966
-738.1237713233636,950
-735.4490654383407,970
-732.7750957960521,981
-730.1018622227365,954
-727.4293645445534,911
-724.7576025875837,1006
-722.0865761778291,1037
-719.4162851412126,1056
-716.7467293035781,1020
-714.0779084906909,1079
