CollectionTime,7/10/2024 4:44:48 PM
ExposureUsed,3
CalibratedSpectrum
-962.7078968117929,561
-959.9714848408522,640
-957.2358232597828,637
-954.5009119013725,646
-951.7667505983302,635
-949.0333391832855,634
-946.3006774887896,652
-943.5687653473143,623
-940.837602591253,642
-938.1071890529199,631
-935.3775245645503,646
-932.6486089583007,614
-929.9204420662485,630
-927.1930237203925,658
-924.4663537526524,665
-921.7404319948689,624
-919.0152582788041,657
-916.2908324361409,717
-913.5671542984834,668
-910.8442236973568,650
-908.1220404642074,627
-905.4006044304027,650
-902.679915427231,659
-899.959973285902,631
-897.2407778375464,641
-894.5223289132158,637
-891.8046263438832,641
-889.0876699604426,631
-886.3714595937089,655
-883.6559950744183,642
-880.9412762332282,647
-878.2273029007168,629
-875.5140749073835,618
-872.8015920836489,623
-870.0898542598545,615
-867.3788612662631,661
-864.6686129330585,673
-861.9591090903457,661
-859.2503495681506,633
-856.5423341964203,618
-853.8350628050229,627
-851.1285352237478,607
-848.4227512823054,658
-845.7177108103272,610
-843.0134136373656,616
-840.3098595928943,617
-837.6070485063082,677
-834.9049802069229,708
-832.2036545239757,628
-829.5030712866244,631
-826.8032303239481,655
-824.1041314649472,656
-821.4057745385428,628
-818.7081593735775,653
-816.0112857988148,635
-813.3151536429393,654
-810.6197627345566,662
-807.9251129021936,672
-805.2312039742981,661
-802.5380357792392,639
-799.8456081453069,617
-797.1539209007124,664
-794.462973873588,674
-791.772766891987,638
-789.083299783884,677
-786.3945723771743,652
-783.7065844996748,633
-781.0193359791231,651
-778.3328266431781,656
-775.6470563194197,627
-772.9620248353489,666
-770.2777320183878,654
-767.5941776958798,644
-764.9113616950891,629
-762.2292838432011,644
-759.5479439673222,632
-756.8673418944801,648
-754.1874774516235,637
-751.5083504656222,640
-748.8299607632671,676
-746.15230817127,676
-743.475392516264,686
-740.7992136248035,658
-738.1237713233636,674
-735.4490654383407,660
-732.7750957960521,662
-730.1018622227365,698
-727.4293645445534,732
-724.7576025875837,698
-722.0865761778291,685
-719.4162851412126,681
-716.7467293035781,681
-714.0779084906909,718
-711.409822528237,663
-708.7424712418238,680
-706.0758544569796,688
-703.4099719991541,703
-700.7448236937178,728
-698.0804093659622,698
-695.4167288411002,701
-692.7537819442656,728
-690.0915685005134,725
-687.4300883348199,735
-684.7693412720819,685
-682.1093271371178,688
-679.4500457546669,680
-676.7914969493897,701
-674.1336805458676,725
-671.4765963686034,730
-668.8202442420206,697
-666.1646239904642,727
-663.5097354382001,732
-660.8555784094151,738
-658.2021527282176,737
-655.5494582186366,731
-652.8974947046223,706
-650.2462620100463,743
-647.5957599587009,728
-644.9459883742998,774
-642.2969470804776,769
-639.6486359007902,788
-637.0010546587141,753
-634.3542031776476,776
-631.7080812809096,762
-629.0626887917401,758
-626.4180255333008,755
-623.7740913286734,740
-621.1308860008619,735
-618.4884093727904,753
-615.8466612673046,755
-613.2056415071715,715
-610.5653499150785,736
-607.9257863136347,776
-605.28695052537,779
-602.6488423727357,761
-600.0114616781036,769
-597.3748082637674,755
-594.7388819519412,751
-592.1036825647604,773
-589.4692099242818,806
-586.8354638524829,805
-584.2024441712624,764
-581.5701507024403,796
-578.9385832677575,807
-576.3077416888759,779
-573.6776257873787,815
-571.0482353847704,781
-568.4195703024757,737
-565.7916303618415,772
-563.164415384135,834
-560.5379251905453,762
-557.9121596021815,758
-555.2871184400748,784
-552.6628015251767,771
-550.0392086783606,796
-547.4163397204204,770
-544.794194472071,793
-542.1727727539491,821
-539.5520743866118,833
-536.9320991905377,826
-534.3128469861261,852
-531.6943175936979,879
-529.0765108334947,896
-526.4594265256793,880
-523.8430644903358,1051
-521.2274245474689,1139
-518.612506517005,1167
-515.9983102187913,1207
-513.3848354725959,1222
-510.77208209810846,1235
-508.16004991493924,1305
-505.5487387426199,1365
-502.9381484006032,1480
-500.3282787082628,1635
-497.71912948489364,1596
-495.1107005497117,1511
-492.5029917218539,1466
-489.8960028203786,1332
-487.28973366426493,1230
-484.68418407241325,1123
-482.07935386364494,1043
-479.47524285670266,1014
-476.87185087025,1064
-474.2691777228715,1014
-471.66722323307334,1071
-469.0659872192821,989
-466.4654694998459,977
-463.86566989303384,964
-461.26658821703614,980
-458.66822428996414,980
-456.07057792985,952
-453.4736489546475,1021
-450.877437182231,978
-448.28194243039627,977
-445.68716451686,957
-443.09310325926003,933
-440.49975847515555,906
-437.9071299820263,935
-435.31521759727354,954
-432.72402113821954,969
-430.13354042210767,962
-427.5437752661022,963
-424.95472548728867,990
-422.36639090267386,1056
-419.7787713291855,1051
-417.1918665836721,1056
-414.60567648290385,1089
-412.0202008435715,1045
-409.4354394822874,1022
-406.8513922155845,1030
-404.26805885991723,1047
-401.685439231661,1072
-399.103533147112,1070
-396.522340422488,1035
-393.9418608739278,1018
-391.3620943174908,1046
-388.7830405691583,1002
-386.2046994448317,998
-383.6270707603344,923
-381.05015433141045,891
-378.473949973725,811
-375.8984575028645,795
-373.32367673433623,727
-370.74960748356875,676
-368.1762495659117,651
-365.60360279663576,643
-363.03166699093265,583
-360.4604419639154,543
-357.8899275306178,516
-355.32012350599507,510
-352.7510297049233,494
-350.1826459421999,475
-347.61497203254316,473
-345.04800779059235,470
-342.4817530309082,492
-339.91620756797226,487
-337.35137121618743,477
-334.7872437898774,496
-332.22382510328725,475
-329.66111497058273,502
-327.09911320585127,487
-324.53781962310075,504
-321.9772340362607,507
-319.4173562591816,464
-316.8581861056348,475
-314.2997233893127,458
-311.7419679238294,459
-309.1849195227194,460
-306.62857799943856,476
-304.0729431673641,486
-301.51801483979375,482
-298.963792829947,488
-296.41027695096386,545
-293.85746701590574,576
-291.3053628377552,577
-288.7539642294155,567
-286.2032710037115,534
-283.65328297338897,523
-281.1039999511146,535
-278.5554217494762,601
-276.007548180983,573
-273.4603790580651,553
-270.9139141930734,517
-268.3681533982807,541
-265.8230964858798,542
-263.27874326798565,577
-260.7350935566336,591
-258.1921471637804,550
-255.6499039013039,587
-253.10836358100266,643
-250.56752601459698,627
-248.02739101372765,606
-245.48795838995704,633
-242.94922795476816,592
-240.41119951956557,583
-237.8738728956746,609
-235.33724789434166,694
-232.80132432673452,655
-230.2661020039418,596
-227.73158073697357,647
-225.19776033676033,633
-222.66464061415422,651
-220.1322213799284,620
-217.60050244477725,619
-215.06948361931552,592
-212.53916471408013,670
-210.00954553952818,688
-207.48062590603843,645
-204.9524056239104,630
-202.4248845033651,658
-199.8980623545441,639
-197.37193898751036,753
-194.84651421224817,713
-192.32178783866232,693
-189.79775967657952,711
-187.27442953574644,778
-184.7517972258321,781
-182.2298625564256,828
-179.7086253370378,765
-177.18808537710026,695
-174.66824248596583,672
-172.14909647290835,744
-169.6306471471229,742
-167.11289431772548,820
-164.59583779375328,823
-162.07947738416453,803
-159.5638128978386,804
-157.04884414357605,840
-154.53457093009854,809
-152.02099306604828,845
-149.50811035998936,722
-146.99592262040665,779
-144.48442965570587,948
-141.97363127421409,878
-139.46352728417958,895
-136.95411749377126,867
-134.44540171107985,852
-131.93737974411636,833
-129.43005140081357,790
-126.92341648902493,1015
-124.41747481652521,1405
-121.91222619101006,1830
-119.40767042009657,2102
-116.90380731132257,2023
-114.40063667214702,2170
-111.8981583099503,2555
-109.3963720320337,2520
-106.89527764561933,1925
-104.39487495785067,1891
-101.89516377579241,2104
-99.39614390642998,3651
-96.89781515667039,4506
-94.40017733334128,4079
-91.90323024319173,3372
-89.40697369289148,2466
-86.91140748903172,2639
-84.41653143812482,3415
-81.92234534660395,4754
-79.42884902082358,5235
-76.93604226705907,6109
-74.4439248915071,8918
-71.95249670028534,14068
-69.46175749943245,17244
-66.97170709490854,18409
-64.48234529259423,17478
-61.99367189829195,14952
-59.50568671772464,10548
-57.01838955653636,7420
-54.53178022029283,7561
-52.045858514480074,7858
-49.560624244506016,7941
-47.07607721569923,10023
-44.59221723330904,11627
-42.10904410250669,11440
-39.62655762838392,10463
-37.14475761595372,10557
-34.66364387015028,10587
-32.18321619582866,9920
-29.70347439776515,10446
-27.224418280657005,10456
-24.74604764912317,11380
-22.26836230770266,13913
-19.7913620608565,23526
-17.315046712966478,39375
-14.83941606833514,51746
-12.36446993118659,65037
-9.89020810566592,65037
-7.416630395839093,65037
-4.94373660569363,65037
-2.471526539137585,65037
-6.821210263296962E-13,65037
2.47084320796705,65037
4.941003281093458,65037
7.410480415786196,65037
9.879274808531363,65037
12.347386655893956,65037
14.814816154518212,65037
17.28156350112681,65037
19.74762889252179,65037
22.21301252558385,65037
24.67771459727237,20485
27.141735304626195,4040
29.605074844762612,2826
32.06773341487792,2290
34.52971121224755,2032
36.99100843422559,2259
39.45162527824516,2397
41.91156194181792,2065
44.370818622535126,1737
46.82939551806646,1464
49.287292826160524,1483
51.74451074464503,1848
54.201049471426245,1765
56.65690920448981,1501
59.112090141899785,1331
61.56659248179983,1432
64.02041642241159,1295
66.4735621620365,1062
68.92602989905402,1048
71.37781983192338,1128
73.82893215918205,1196
76.27936707944684,1149
78.72912479141326,1188
81.17820549385567,1168
83.62660938562783,1114
86.07433666566146,1066
88.5213875329681,1029
90.96776218663751,979
93.41346082583925,893
95.85848364982041,928
98.30283085790859,1313
100.7465026495089,1205
103.18949922410604,1028
105.63182078126385,960
108.07346752062438,936
110.51443964190923,1018
112.95473734491827,910
115.39436082953114,895
117.83331029570547,956
120.27158594347827,957
122.7091879729652,990
125.1461165843615,1031
127.58237197794062,980
130.01795435405518,955
132.4528639131364,957
134.88710085569494,967
137.32066538231982,929
139.75355769367923,890
142.1857779905207,818
144.61732647366978,812
147.04820334403132,849
149.47840880258934,946
151.90794305040674,937
154.33680628862487,1041
156.76499871846443,1255
159.19252054122433,1378
161.61937195828352,1479
164.04555317109896,1605
166.47106438120693,1818
168.89590579022217,2058
171.320077599839,2186
173.7435800118302,2244
176.16641322804742,2328
178.58857745042144,2536
181.01007288096173,2596
183.43089972175687,2654
185.85105817497413,2571
188.27054844285988,2586
190.6893707277394,2721
193.10752523201643,2632
195.5250121581745,2684
197.9418317087751,2742
200.3579840864594,2824
202.7734694939469,2777
205.18828813403627,2838
207.6024402096051,2904
210.01592592360964,3011
212.42874547908548,2856
214.84089907914665,3096
217.2523869269868,2904
219.66320922587727,2874
222.0733661791695,2878
224.48285799029293,2872
226.8916848627572,2806
229.29984700014882,2755
231.7073446061355,2939
234.11417788446204,2941
236.520347038953,2878
238.92585227351185,3121
241.33069379212054,3122
243.73487179884035,3147
246.1383864978112,3138
248.541238093252,3132
250.9434267894609,3092
253.34495279081432,3185
255.74581630176783,3239
258.1460175268563,3144
260.54555667069314,3246
262.9444339379703,3206
265.3426495334594,3112
267.7402036620107,3099
270.1370965285529,3047
272.53332833809407,3020
274.9288992957214,2865
277.32380960660055,2795
279.718059475976,2769
282.1116491091717,2747
284.5045787115897,2774
286.89684848871195,2672
289.2884586460981,2740
291.67940938938807,2728
294.0697009242996,2823
296.4593334566299,2827
298.84830719225477,2723
301.23662233712923,2806
303.6242790972866,2741
306.01127767884,2646
308.39761828798066,2563
310.78330113097934,2592
313.16832641418534,2566
315.5526943440269,2487
317.9364051270112,2554
320.3194589697242,2502
322.70185607883093,2499
325.0835966610754,2459
327.4646809232805,2359
329.8451090723478,2439
332.2248813152577,2458
334.6039978590701,2463
336.9824589109231,2353
339.36026467803447,2325
341.7374153677,2352
344.113911187295,2312
346.48975234427337,2288
348.8649390461686,2325
351.2394715005918,2295
353.61334991523415,2321
355.9865744978655,2348
358.35914545633375,2323
360.73106299856715,2232
363.10232733257146,2286
365.47293866643247,2303
367.84289720831396,2210
370.2122031664593,2215
372.5808567491905,2237
374.9488581649083,2244
377.31620762209275,2194
379.6829053293021,2148
382.0489514951745,2220
384.4143463284262,2133
386.7790900378528,2163
389.14318283232853,2194
391.50662492080653,2180
393.86941651231916,2154
396.23155781597745,2186
398.5930490409713,2145
400.9538903965696,2155
403.3140820921202,2104
405.6736243370498,2189
408.03251734086336,2078
410.3907613131465,2168
412.74835646356166,2078
415.10530300185144,2121
417.4616011378372,2112
419.81725108141893,2079
422.1722530425758,2060
424.5266072313656,2134
426.880313857925,2084
429.2333731324701,2137
431.58578526529516,2141
433.9375504667738,2141
436.2886689473588,2103
438.63914091758113,2023
440.9889665880513,2059
443.33814616945835,2057
445.68667987257015,2037
448.03456790823395,2086
450.3818104873759,2032
452.72840782100013,2067
455.07436012019105,2091
457.41966759611057,2013
459.7643304600007,2025
462.10834892318155,2120
464.4517231970525,2090
466.79445349309174,2065
469.1365400228566,2086
471.4779829979826,2039
473.81878263018564,2065
476.15893913125876,2075
478.4984527130747,2102
480.8373235875855,2196
483.17555196682144,2143
485.5131380628919,2328
487.8500820879857,2393
490.1863842543697,2431
492.52204477439034,2662
494.8570638604725,2824
497.1914417251204,3105
499.52517858091653,3355
501.85827464052306,3484
504.19073011668036,3595
506.5225452222086,3554
508.85372017000566,3398
511.18425517304956,3351
513.514150444396,3563
515.8434061971808,4076
518.1720226446176,4934
520.4999999999999,5268
522.8273384766991,5148
525.1540382881666,4807
527.480099647932,4265
529.8055227696037,3528
532.1303078668694,2859
534.454455153496,2435
536.777964843328,2301
539.1008371502907,2256
541.4230722883866,2149
543.744670471698,2096
546.0656319143858,2153
548.3859568306899,2081
550.7056454349294,2097
553.0246979415016,2163
555.3431145648834,2089
557.6608955196306,1964
559.978041020377,2094
562.2945512818363,2051
564.6104265188006,2118
566.9256669461412,2199
569.2402727788082,2123
571.5542442318302,2125
573.8675815203156,2175
576.1802848594508,2169
578.4923544645015,2144
580.8037905508126,2204
583.114593333807,2134
585.4247630289875,2130
587.7342998519354,2187
590.0432040183106,2079
592.3514757438526,2247
594.6591152443794,2160
596.9661227357875,2077
599.2724984340531,2126
601.578242555231,2130
603.8833553154542,2180
606.1878369309362,2138
608.4916876179676,2114
610.7949075929192,2075
613.0974970722403,2077
615.3994562724587,2070
617.7007854101818,2148
620.0014847020951,2119
622.3015543649641,2212
624.6009946156324,2133
626.8998056710224,2159
629.1979877481361,2077
631.4955410640538,2113
633.7924658359349,2174
636.0887622810175,2283
638.3844306166192,2125
640.6794710601358,2110
642.9738838290426,2103
645.2676691408932,2227
647.5608272133207,2125
649.853358264037,2181
652.1452625108324,2143
654.4365401715764,2154
656.7271914642178,2124
659.0172166067838,2217
661.3066158173809,2149
663.5953893141935,2115
