CollectionTime,6/26/2024 2:40:01 PM
ExposureUsed,30
CalibratedSpectrum
-962.7078968117929,821
-959.9714848408522,869
-957.2358232597828,782
-954.5009119013725,804
-951.7667505983302,814
-949.0333391832855,802
-946.3006774887896,787
-943.5687653473143,807
-940.837602591253,798
-938.1071890529199,754
-935.3775245645503,771
-932.6486089583007,799
-929.9204420662485,833
-927.1930237203925,778
-924.4663537526524,769
-921.7404319948689,748
-919.0152582788041,801
-916.2908324361409,948
-913.5671542984834,853
-910.8442236973568,814
-908.1220404642074,780
-905.4006044304027,779
-902.679915427231,796
-899.959973285902,795
-897.2407778375464,823
-894.5223289132158,823
-891.8046263438832,743
-889.0876699604426,756
-886.3714595937089,772
-883.6559950744183,831
-880.9412762332282,809
-878.2273029007168,787
-875.5140749073835,820
-872.8015920836489,874
-870.0898542598545,812
-867.3788612662631,804
-864.6686129330585,797
-861.9591090903457,779
-859.2503495681506,798
-856.5423341964203,789
-853.8350628050229,838
-851.1285352237478,886
-848.4227512823054,840
-845.7177108103272,874
-843.0134136373656,797
-840.3098595928943,854
-837.6070485063082,891
-834.9049802069229,900
-832.2036545239757,895
-829.5030712866244,869
-826.8032303239481,850
-824.1041314649472,807
-821.4057745385428,849
-818.7081593735775,822
-816.0112857988148,883
-813.3151536429393,851
-810.6197627345566,862
-807.9251129021936,858
-805.2312039742981,842
-802.5380357792392,814
-799.8456081453069,863
-797.1539209007124,829
-794.462973873588,841
-791.772766891987,846
-789.083299783884,849
-786.3945723771743,865
-783.7065844996748,837
-781.0193359791231,854
-778.3328266431781,935
-775.6470563194197,920
-772.9620248353489,900
-770.2777320183878,878
-767.5941776958798,850
-764.9113616950891,903
-762.2292838432011,890
-759.5479439673222,900
-756.8673418944801,885
-754.1874774516235,883
-751.5083504656222,827
-748.8299607632671,865
-746.15230817127,851
-743.475392516264,921
-740.7992136248035,899
-738.1237713233636,881
-735.4490654383407,896
-732.7750957960521,933
-730.1018622227365,936
-727.4293645445534,859
-724.7576025875837,911
-722.0865761778291,953
-719.4162851412126,922
-716.7467293035781,948
-714.0779084906909,1011
-711.409822528237,1042
