CollectionTime,9/25/2024 11:27:35 AM
ExposureUsed,3
CalibratedSpectrum
-962.7078968117929,399
-959.9714848408522,415
-957.2358232597828,430
-954.5009119013725,426
-951.7667505983302,441
-949.0333391832855,431
-946.3006774887896,418
-943.5687653473143,437
-940.837602591253,425
-938.1071890529199,410
-935.3775245645503,413
-932.6486089583007,417
-929.9204420662485,424
-927.1930237203925,436
-924.4663537526524,438
-921.7404319948689,437
-919.0152582788041,429
-916.2908324361409,435
-913.5671542984834,432
-910.8442236973568,426
-908.1220404642074,409
-905.4006044304027,447
-902.679915427231,434
-899.959973285902,399
-897.2407778375464,390
-894.5223289132158,434
-891.8046263438832,414
-889.0876699604426,414
-886.3714595937089,396
-883.6559950744183,410
-880.9412762332282,413
-878.2273029007168,422
-875.5140749073835,393
-872.8015920836489,421
-870.0898542598545,397
-867.3788612662631,412
-864.6686129330585,415
-861.9591090903457,408
-859.2503495681506,404
-856.5423341964203,374
-853.8350628050229,401
-851.1285352237478,417
-848.4227512823054,418
-845.7177108103272,446
-843.0134136373656,404
-840.3098595928943,423
-837.6070485063082,426
-834.9049802069229,410
-832.2036545239757,426
-829.5030712866244,432
-826.8032303239481,413
-824.1041314649472,415
-821.4057745385428,420
-818.7081593735775,425
-816.0112857988148,435
-813.3151536429393,437
-810.6197627345566,445
-807.9251129021936,419
-805.2312039742981,406
-802.5380357792392,405
-799.8456081453069,430
-797.1539209007124,426
-794.462973873588,432
-791.772766891987,438
-789.083299783884,425
-786.3945723771743,415
-783.7065844996748,413
-781.0193359791231,411
-778.3328266431781,428
-775.6470563194197,428
-772.9620248353489,417
-770.2777320183878,410
-767.5941776958798,428
-764.9113616950891,424
-762.2292838432011,411
-759.5479439673222,417
-756.8673418944801,421
-754.1874774516235,446
-751.5083504656222,428
-748.8299607632671,421
-746.15230817127,403
-743.475392516264,433
-740.7992136248035,436
-738.1237713233636,411
-735.4490654383407,407
-732.7750957960521,420
-730.1018622227365,436
-727.4293645445534,429
-724.7576025875837,455
-722.0865761778291,450
-719.4162851412126,445
-716.7467293035781,439
-714.0779084906909,469
-711.409822528237,452
-708.7424712418238,455
-706.0758544569796,450
-703.4099719991541,440
-700.7448236937178,430
-698.0804093659622,444
-695.4167288411002,447
-692.7537819442656,427
-690.0915685005134,435
-687.4300883348199,446
-684.7693412720819,473
-682.1093271371178,453
-679.4500457546669,435
-676.7914969493897,430
-674.1336805458676,435
-671.4765963686034,431
-668.8202442420206,456
-666.1646239904642,467
-663.5097354382001,435
-660.8555784094151,430
-658.2021527282176,430
-655.5494582186366,440
-652.8974947046223,452
-650.2462620100463,442
-647.5957599587009,462
-644.9459883742998,455
-642.2969470804776,454
-639.6486359007902,454
-637.0010546587141,443
-634.3542031776476,441
-631.7080812809096,465
-629.0626887917401,466
-626.4180255333008,482
-623.7740913286734,498
-621.1308860008619,493
-618.4884093727904,500
-615.8466612673046,479
-613.2056415071715,458
-610.5653499150785,492
-607.9257863136347,499
-605.28695052537,498
-602.6488423727357,489
-600.0114616781036,474
-597.3748082637674,489
-594.7388819519412,496
-592.1036825647604,517
-589.4692099242818,514
-586.8354638524829,501
-584.2024441712624,525
-581.5701507024403,537
-578.9385832677575,520
-576.3077416888759,492
-573.6776257873787,542
-571.0482353847704,509
-568.4195703024757,481
-565.7916303618415,477
-563.164415384135,494
-560.5379251905453,482
-557.9121596021815,475
-555.2871184400748,492
-552.6628015251767,499
-550.0392086783606,508
-547.4163397204204,527
-544.794194472071,556
-542.1727727539491,506
-539.5520743866118,500
-536.9320991905377,521
-534.3128469861261,541
-531.6943175936979,566
-529.0765108334947,573
-526.4594265256793,658
-523.8430644903358,721
-521.2274245474689,824
-518.612506517005,1078
-515.9983102187913,1284
-513.3848354725959,1354
-510.77208209810846,1401
-508.16004991493924,1376
-505.5487387426199,1185
-502.9381484006032,1052
-500.3282787082628,899
-497.71912948489364,724
-495.1107005497117,642
-492.5029917218539,614
-489.8960028203786,574
-487.28973366426493,546
-484.68418407241325,566
-482.07935386364494,515
-479.47524285670266,561
-476.87185087025,579
-474.2691777228715,544
-471.66722323307334,558
-469.0659872192821,565
-466.4654694998459,537
-463.86566989303384,573
-461.26658821703614,534
-458.66822428996414,594
-456.07057792985,584
-453.4736489546475,587
-450.877437182231,600
-448.28194243039627,576
-445.68716451686,567
-443.09310325926003,550
-440.49975847515555,550
-437.9071299820263,547
-435.31521759727354,593
-432.72402113821954,567
-430.13354042210767,611
-427.5437752661022,585
-424.95472548728867,550
-422.36639090267386,570
-419.7787713291855,595
-417.1918665836721,605
-414.60567648290385,638
-412.0202008435715,625
-409.4354394822874,594
-406.8513922155845,614
-404.26805885991723,616
-401.685439231661,599
-399.103533147112,581
-396.522340422488,602
-393.9418608739278,598
-391.3620943174908,628
-388.7830405691583,628
-386.2046994448317,603
-383.6270707603344,566
-381.05015433141045,579
-378.473949973725,576
-375.8984575028645,550
-373.32367673433623,567
-370.74960748356875,591
-368.1762495659117,505
-365.60360279663576,492
-363.03166699093265,477
-360.4604419639154,480
-357.8899275306178,470
-355.32012350599507,462
-352.7510297049233,469
-350.1826459421999,479
-347.61497203254316,402
-345.04800779059235,447
-342.4817530309082,468
-339.91620756797226,507
-337.35137121618743,465
-334.7872437898774,484
-332.22382510328725,501
-329.66111497058273,506
-327.09911320585127,510
-324.53781962310075,482
-321.9772340362607,466
-319.4173562591816,485
-316.8581861056348,455
-314.2997233893127,479
-311.7419679238294,445
-309.1849195227194,455
-306.62857799943856,460
-304.0729431673641,496
-301.51801483979375,545
-298.963792829947,525
-296.41027695096386,496
-293.85746701590574,503
-291.3053628377552,599
-288.7539642294155,641
-286.2032710037115,578
-283.65328297338897,541
-281.1039999511146,595
-278.5554217494762,700
-276.007548180983,804
-273.4603790580651,697
-270.9139141930734,595
-268.3681533982807,605
-265.8230964858798,583
-263.27874326798565,705
-260.7350935566336,657
-258.1921471637804,652
-255.6499039013039,696
-253.10836358100266,670
-250.56752601459698,647
-248.02739101372765,664
-245.48795838995704,707
-242.94922795476816,696
-240.41119951956557,663
-237.8738728956746,674
-235.33724789434166,779
-232.80132432673452,729
-230.2661020039418,669
-227.73158073697357,689
-225.19776033676033,752
-222.66464061415422,846
-220.1322213799284,741
-217.60050244477725,649
-215.06948361931552,734
-212.53916471408013,854
-210.00954553952818,880
-207.48062590603843,835
-204.9524056239104,655
-202.4248845033651,721
-199.8980623545441,820
-197.37193898751036,826
-194.84651421224817,784
-192.32178783866232,728
-189.79775967657952,797
-187.27442953574644,876
-184.7517972258321,956
-182.2298625564256,830
-179.7086253370378,839
-177.18808537710026,930
-174.66824248596583,1120
-172.14909647290835,1142
-169.6306471471229,1061
-167.11289431772548,848
-164.59583779375328,817
-162.07947738416453,904
-159.5638128978386,1102
-157.04884414357605,1332
-154.53457093009854,1415
-152.02099306604828,1152
-149.50811035998936,997
-146.99592262040665,958
-144.48442965570587,1166
-141.97363127421409,1467
-139.46352728417958,1608
-136.95411749377126,1502
-134.44540171107985,1238
-131.93737974411636,1085
-129.43005140081357,1111
-126.92341648902493,1394
-124.41747481652521,1800
-121.91222619101006,2330
-119.40767042009657,2863
-116.90380731132257,3085
-114.40063667214702,2961
-111.8981583099503,2763
-109.3963720320337,2956
-106.89527764561933,3427
-104.39487495785067,3917
-101.89516377579241,5782
-99.39614390642998,8034
-96.89781515667039,11335
-94.40017733334128,11186
-91.90323024319173,8789
-89.40697369289148,6610
-86.91140748903172,5110
-84.41653143812482,4908
-81.92234534660395,5720
-79.42884902082358,6400
-76.93604226705907,7129
-74.4439248915071,7458
-71.95249670028534,11111
-69.46175749943245,16701
-66.97170709490854,23125
-64.48234529259423,27758
-61.99367189829195,30294
-59.50568671772464,29213
-57.01838955653636,23377
-54.53178022029283,18315
-52.045858514480074,17217
-49.560624244506016,16565
-47.07607721569923,14667
-44.59221723330904,13001
-42.10904410250669,13054
-39.62655762838392,11946
-37.14475761595372,10732
-34.66364387015028,12458
-32.18321619582866,14267
-29.70347439776515,16001
-27.224418280657005,19653
-24.74604764912317,25619
-22.26836230770266,44661
-19.7913620608565,65041
-17.315046712966478,65041
-14.83941606833514,65041
-12.36446993118659,65041
-9.89020810566592,65041
-7.416630395839093,65041
-4.94373660569363,65041
-2.471526539137585,65041
-6.821210263296962E-13,65041
2.47084320796705,65041
4.941003281093458,65041
7.410480415786196,65041
9.879274808531363,65041
12.347386655893956,65041
14.814816154518212,65041
17.28156350112681,65041
19.74762889252179,65041
22.21301252558385,21954
24.67771459727237,4686
27.141735304626195,3384
29.605074844762612,2958
32.06773341487792,2978
34.52971121224755,2738
36.99100843422559,2542
39.45162527824516,3533
41.91156194181792,4239
44.370818622535126,3147
46.82939551806646,2929
49.287292826160524,3149
51.74451074464503,2868
54.201049471426245,2844
56.65690920448981,2212
59.112090141899785,2033
61.56659248179983,2775
64.02041642241159,2071
66.4735621620365,1814
68.92602989905402,1754
71.37781983192338,1958
73.82893215918205,1537
76.27936707944684,1650
78.72912479141326,1757
81.17820549385567,1484
83.62660938562783,1502
86.07433666566146,1573
88.5213875329681,1981
90.96776218663751,1576
93.41346082583925,1279
95.85848364982041,1294
98.30283085790859,1304
100.7465026495089,1741
103.18949922410604,1658
105.63182078126385,1690
108.07346752062438,1399
110.51443964190923,1066
112.95473734491827,962
115.39436082953114,818
117.83331029570547,1063
120.27158594347827,1283
122.7091879729652,1105
125.1461165843615,1055
127.58237197794062,1028
130.01795435405518,1320
132.4528639131364,1033
134.88710085569494,1030
137.32066538231982,1345
139.75355769367923,1280
142.1857779905207,926
144.61732647366978,964
147.04820334403132,1078
149.47840880258934,1064
151.90794305040674,993
154.33680628862487,1003
156.76499871846443,942
159.19252054122433,994
161.61937195828352,1117
164.04555317109896,1102
166.47106438120693,1293
168.89590579022217,1379
171.320077599839,1388
173.7435800118302,1389
176.16641322804742,1491
178.58857745042144,1549
181.01007288096173,1569
183.43089972175687,1481
185.85105817497413,1517
188.27054844285988,1445
190.6893707277394,1532
193.10752523201643,1478
195.5250121581745,1473
197.9418317087751,1517
200.3579840864594,1460
202.7734694939469,1505
205.18828813403627,1548
207.6024402096051,1577
210.01592592360964,1537
212.42874547908548,1577
214.84089907914665,1562
217.2523869269868,1551
219.66320922587727,1567
222.0733661791695,1521
224.48285799029293,1510
226.8916848627572,1496
229.29984700014882,1605
231.7073446061355,1585
234.11417788446204,1552
236.520347038953,1541
238.92585227351185,1464
241.33069379212054,1487
243.73487179884035,1520
246.1383864978112,1465
248.541238093252,1463
250.9434267894609,1420
253.34495279081432,1505
255.74581630176783,1508
258.1460175268563,1384
260.54555667069314,1367
262.9444339379703,1367
265.3426495334594,1527
267.7402036620107,1592
270.1370965285529,1480
272.53332833809407,1472
274.9288992957214,1492
277.32380960660055,1425
279.718059475976,1424
282.1116491091717,1421
284.5045787115897,1413
286.89684848871195,1475
289.2884586460981,1409
291.67940938938807,1426
294.0697009242996,1412
296.4593334566299,1532
298.84830719225477,1521
301.23662233712923,1522
303.6242790972866,1481
306.01127767884,1521
308.39761828798066,1420
310.78330113097934,1378
313.16832641418534,1386
315.5526943440269,1321
317.9364051270112,1359
320.3194589697242,1306
322.70185607883093,1311
325.0835966610754,1375
327.4646809232805,1312
329.8451090723478,1339
332.2248813152577,1261
334.6039978590701,1285
336.9824589109231,1362
339.36026467803447,1244
341.7374153677,1253
344.113911187295,1215
346.48975234427337,1222
348.8649390461686,1279
351.2394715005918,1274
353.61334991523415,1192
355.9865744978655,1285
358.35914545633375,1213
360.73106299856715,1199
363.10232733257146,1220
365.47293866643247,1246
367.84289720831396,1229
370.2122031664593,1220
372.5808567491905,1179
374.9488581649083,1184
377.31620762209275,1121
379.6829053293021,1157
382.0489514951745,1144
384.4143463284262,1211
386.7790900378528,1152
389.14318283232853,1164
391.50662492080653,1152
393.86941651231916,1169
396.23155781597745,1205
398.5930490409713,1199
400.9538903965696,1150
403.3140820921202,1193
405.6736243370498,1146
408.03251734086336,1127
410.3907613131465,1175
412.74835646356166,1194
415.10530300185144,1161
417.4616011378372,1111
419.81725108141893,1104
422.1722530425758,1169
424.5266072313656,1122
426.880313857925,1155
429.2333731324701,1168
431.58578526529516,1139
433.9375504667738,1110
436.2886689473588,1153
438.63914091758113,1150
440.9889665880513,1102
443.33814616945835,1139
445.68667987257015,1103
448.03456790823395,1132
450.3818104873759,1102
452.72840782100013,1159
455.07436012019105,1109
457.41966759611057,1064
459.7643304600007,1073
462.10834892318155,1039
464.4517231970525,1092
466.79445349309174,1101
469.1365400228566,1071
471.4779829979826,1101
473.81878263018564,1122
476.15893913125876,1116
478.4984527130747,1110
480.8373235875855,1116
483.17555196682144,1161
485.5131380628919,1190
487.8500820879857,1132
490.1863842543697,1152
492.52204477439034,1223
494.8570638604725,1305
497.1914417251204,1260
499.52517858091653,1364
501.85827464052306,1506
504.19073011668036,1746
506.5225452222086,2258
508.85372017000566,3008
511.18425517304956,3748
513.514150444396,4334
515.8434061971808,4963
518.1720226446176,5253
520.4999999999999,5202
522.8273384766991,4520
525.1540382881666,3640
527.480099647932,2987
529.8055227696037,2408
532.1303078668694,1732
534.454455153496,1455
536.777964843328,1304
539.1008371502907,1288
541.4230722883866,1218
543.744670471698,1218
546.0656319143858,1195
548.3859568306899,1141
550.7056454349294,1169
553.0246979415016,1177
555.3431145648834,1221
557.6608955196306,1144
559.978041020377,1149
562.2945512818363,1189
564.6104265188006,1127
566.9256669461412,1099
569.2402727788082,1118
571.5542442318302,1099
573.8675815203156,1100
576.1802848594508,1152
578.4923544645015,1117
580.8037905508126,1147
583.114593333807,1117
585.4247630289875,1145
587.7342998519354,1121
590.0432040183106,1101
592.3514757438526,1100
594.6591152443794,1125
596.9661227357875,1118
599.2724984340531,1177
601.578242555231,1091
603.8833553154542,1094
606.1878369309362,1120
608.4916876179676,1138
610.7949075929192,1100
613.0974970722403,1138
615.3994562724587,1127
617.7007854101818,1133
620.0014847020951,1137
622.3015543649641,1113
624.6009946156324,1108
626.8998056710224,1093
629.1979877481361,1111
631.4955410640538,1149
633.7924658359349,1116
636.0887622810175,1140
638.3844306166192,1109
640.6794710601358,1149
642.9738838290426,1173
645.2676691408932,1106
647.5608272133207,1139
649.853358264037,1108
652.1452625108324,1126
654.4365401715764,1121
656.7271914642178,1167
659.0172166067838,1181
661.3066158173809,1197
663.5953893141935,1155
