CollectionTime,9/25/2024 10:42:00 AM
ExposureUsed,3
CalibratedSpectrum
-962.7078968117929,556
-959.9714848408522,619
-957.2358232597828,609
-954.5009119013725,615
-951.7667505983302,648
-949.0333391832855,628
-946.3006774887896,626
-943.5687653473143,615
-940.837602591253,610
-938.1071890529199,640
-935.3775245645503,613
-932.6486089583007,626
-929.9204420662485,594
-927.1930237203925,616
-924.4663537526524,631
-921.7404319948689,644
-919.0152582788041,653
-916.2908324361409,622
-913.5671542984834,643
-910.8442236973568,635
-908.1220404642074,576
-905.4006044304027,617
-902.679915427231,623
-899.959973285902,610
-897.2407778375464,639
-894.5223289132158,631
-891.8046263438832,619
-889.0876699604426,619
-886.3714595937089,631
-883.6559950744183,580
-880.9412762332282,606
-878.2273029007168,626
-875.5140749073835,624
-872.8015920836489,629
-870.0898542598545,643
-867.3788612662631,632
-864.6686129330585,628
-861.9591090903457,610
-859.2503495681506,587
-856.5423341964203,594
-853.8350628050229,601
-851.1285352237478,640
-848.4227512823054,664
-845.7177108103272,660
-843.0134136373656,602
-840.3098595928943,627
-837.6070485063082,642
-834.9049802069229,654
-832.2036545239757,651
-829.5030712866244,639
-826.8032303239481,667
-824.1041314649472,605
-821.4057745385428,625
-818.7081593735775,634
-816.0112857988148,632
-813.3151536429393,660
-810.6197627345566,665
-807.9251129021936,633
-805.2312039742981,643
-802.5380357792392,636
-799.8456081453069,676
-797.1539209007124,616
-794.462973873588,650
-791.772766891987,637
-789.083299783884,669
-786.3945723771743,653
-783.7065844996748,674
-781.0193359791231,632
-778.3328266431781,646
-775.6470563194197,636
-772.9620248353489,627
-770.2777320183878,625
-767.5941776958798,649
-764.9113616950891,644
-762.2292838432011,641
-759.5479439673222,609
-756.8673418944801,636
-754.1874774516235,633
-751.5083504656222,600
-748.8299607632671,607
-746.15230817127,631
-743.475392516264,660
-740.7992136248035,653
-738.1237713233636,638
-735.4490654383407,649
-732.7750957960521,626
-730.1018622227365,618
-727.4293645445534,692
-724.7576025875837,684
-722.0865761778291,658
-719.4162851412126,663
-716.7467293035781,654
-714.0779084906909,713
-711.409822528237,765
-708.7424712418238,716
-706.0758544569796,679
-703.4099719991541,664
-700.7448236937178,710
-698.0804093659622,655
-695.4167288411002,628
-692.7537819442656,661
-690.0915685005134,651
-687.4300883348199,675
-684.7693412720819,677
-682.1093271371178,652
-679.4500457546669,658
-676.7914969493897,689
-674.1336805458676,685
-671.4765963686034,697
-668.8202442420206,674
-666.1646239904642,669
-663.5097354382001,692
-660.8555784094151,654
-658.2021527282176,694
-655.5494582186366,681
-652.8974947046223,705
-650.2462620100463,698
-647.5957599587009,685
-644.9459883742998,706
-642.2969470804776,724
-639.6486359007902,748
-637.0010546587141,727
-634.3542031776476,718
-631.7080812809096,693
-629.0626887917401,688
-626.4180255333008,729
-623.7740913286734,724
-621.1308860008619,727
-618.4884093727904,716
-615.8466612673046,718
-613.2056415071715,707
-610.5653499150785,741
-607.9257863136347,705
-605.28695052537,748
-602.6488423727357,730
-600.0114616781036,730
-597.3748082637674,771
-594.7388819519412,779
-592.1036825647604,762
-589.4692099242818,751
-586.8354638524829,781
-584.2024441712624,788
-581.5701507024403,812
-578.9385832677575,815
-576.3077416888759,789
-573.6776257873787,747
-571.0482353847704,807
-568.4195703024757,734
-565.7916303618415,745
-563.164415384135,763
-560.5379251905453,718
-557.9121596021815,734
-555.2871184400748,751
-552.6628015251767,744
-550.0392086783606,781
-547.4163397204204,814
-544.794194472071,739
-542.1727727539491,787
-539.5520743866118,764
-536.9320991905377,842
-534.3128469861261,815
-531.6943175936979,897
-529.0765108334947,866
-526.4594265256793,954
-523.8430644903358,1076
-521.2274245474689,1229
-518.612506517005,1220
-515.9983102187913,1199
-513.3848354725959,1305
-510.77208209810846,1346
-508.16004991493924,1460
-505.5487387426199,1500
-502.9381484006032,1604
-500.3282787082628,1595
-497.71912948489364,1454
-495.1107005497117,1395
-492.5029917218539,1243
-489.8960028203786,1129
-487.28973366426493,1109
-484.68418407241325,989
-482.07935386364494,952
-479.47524285670266,943
-476.87185087025,907
-474.2691777228715,932
-471.66722323307334,955
-469.0659872192821,955
-466.4654694998459,941
-463.86566989303384,951
-461.26658821703614,930
-458.66822428996414,969
-456.07057792985,952
-453.4736489546475,984
-450.877437182231,921
-448.28194243039627,915
-445.68716451686,942
-443.09310325926003,913
-440.49975847515555,963
-437.9071299820263,837
-435.31521759727354,908
-432.72402113821954,960
-430.13354042210767,971
-427.5437752661022,960
-424.95472548728867,929
-422.36639090267386,967
-419.7787713291855,1006
-417.1918665836721,999
-414.60567648290385,1024
-412.0202008435715,1009
-409.4354394822874,1019
-406.8513922155845,988
-404.26805885991723,1042
-401.685439231661,1056
-399.103533147112,957
-396.522340422488,944
-393.9418608739278,938
-391.3620943174908,921
-388.7830405691583,942
-386.2046994448317,931
-383.6270707603344,898
-381.05015433141045,826
-378.473949973725,757
-375.8984575028645,729
-373.32367673433623,709
-370.74960748356875,705
-368.1762495659117,672
-365.60360279663576,595
-363.03166699093265,593
-360.4604419639154,629
-357.8899275306178,553
-355.32012350599507,551
-352.7510297049233,579
-350.1826459421999,521
-347.61497203254316,513
-345.04800779059235,525
-342.4817530309082,538
-339.91620756797226,529
-337.35137121618743,516
-334.7872437898774,532
-332.22382510328725,502
-329.66111497058273,550
-327.09911320585127,560
-324.53781962310075,505
-321.9772340362607,509
-319.4173562591816,525
-316.8581861056348,560
-314.2997233893127,516
-311.7419679238294,588
-309.1849195227194,597
-306.62857799943856,576
-304.0729431673641,554
-301.51801483979375,590
-298.963792829947,577
-296.41027695096386,536
-293.85746701590574,554
-291.3053628377552,618
-288.7539642294155,601
-286.2032710037115,613
-283.65328297338897,626
-281.1039999511146,596
-278.5554217494762,635
-276.007548180983,677
-273.4603790580651,693
-270.9139141930734,692
-268.3681533982807,772
-265.8230964858798,685
-263.27874326798565,703
-260.7350935566336,680
-258.1921471637804,683
-255.6499039013039,886
-253.10836358100266,863
-250.56752601459698,696
-248.02739101372765,733
-245.48795838995704,823
-242.94922795476816,778
-240.41119951956557,768
-237.8738728956746,795
-235.33724789434166,879
-232.80132432673452,863
-230.2661020039418,815
-227.73158073697357,869
-225.19776033676033,854
-222.66464061415422,971
-220.1322213799284,951
-217.60050244477725,810
-215.06948361931552,822
-212.53916471408013,1072
-210.00954553952818,1045
-207.48062590603843,939
-204.9524056239104,841
-202.4248845033651,1011
-199.8980623545441,1173
-197.37193898751036,1133
-194.84651421224817,993
-192.32178783866232,932
-189.79775967657952,1057
-187.27442953574644,1014
-184.7517972258321,1101
-182.2298625564256,972
-179.7086253370378,908
-177.18808537710026,1042
-174.66824248596583,1250
-172.14909647290835,1210
-169.6306471471229,1147
-167.11289431772548,956
-164.59583779375328,888
-162.07947738416453,1065
-159.5638128978386,1370
-157.04884414357605,1427
-154.53457093009854,1373
-152.02099306604828,1066
-149.50811035998936,958
-146.99592262040665,1177
-144.48442965570587,1357
-141.97363127421409,1503
-139.46352728417958,1728
-136.95411749377126,1692
-134.44540171107985,1302
-131.93737974411636,1282
-129.43005140081357,1363
-126.92341648902493,2015
-124.41747481652521,2709
-121.91222619101006,3225
-119.40767042009657,3538
-116.90380731132257,3430
-114.40063667214702,3205
-111.8981583099503,2900
-109.3963720320337,3165
-106.89527764561933,3904
-104.39487495785067,4741
-101.89516377579241,5968
-99.39614390642998,7971
-96.89781515667039,9316
-94.40017733334128,8205
-91.90323024319173,5433
-89.40697369289148,4470
-86.91140748903172,4495
-84.41653143812482,4897
-81.92234534660395,5487
-79.42884902082358,5607
-76.93604226705907,6027
-74.4439248915071,5738
-71.95249670028534,5620
-69.46175749943245,5884
-66.97170709490854,7530
-64.48234529259423,8285
-61.99367189829195,10073
-59.50568671772464,11310
-57.01838955653636,12484
-54.53178022029283,14118
-52.045858514480074,17388
-49.560624244506016,20231
-47.07607721569923,19689
-44.59221723330904,17249
-42.10904410250669,18076
-39.62655762838392,21239
-37.14475761595372,26969
-34.66364387015028,31429
-32.18321619582866,40353
-29.70347439776515,41546
-27.224418280657005,37821
-24.74604764912317,45481
-22.26836230770266,65040
-19.7913620608565,65040
-17.315046712966478,65040
-14.83941606833514,65040
-12.36446993118659,65040
-9.89020810566592,65040
-7.416630395839093,65040
-4.94373660569363,65040
-2.471526539137585,65040
-6.821210263296962E-13,65040
2.47084320796705,65040
4.941003281093458,65040
7.410480415786196,65040
9.879274808531363,65040
12.347386655893956,65040
14.814816154518212,65040
17.28156350112681,65040
19.74762889252179,65040
22.21301252558385,22856
24.67771459727237,5474
27.141735304626195,4233
29.605074844762612,4487
32.06773341487792,4189
34.52971121224755,3664
36.99100843422559,2737
39.45162527824516,3391
41.91156194181792,3463
44.370818622535126,3741
46.82939551806646,3147
49.287292826160524,3396
51.74451074464503,3223
54.201049471426245,2934
56.65690920448981,2899
59.112090141899785,3037
61.56659248179983,3400
64.02041642241159,2598
66.4735621620365,2190
68.92602989905402,2272
71.37781983192338,2427
73.82893215918205,2108
76.27936707944684,2160
78.72912479141326,2230
81.17820549385567,2362
83.62660938562783,1898
86.07433666566146,1613
88.5213875329681,1774
90.96776218663751,1690
93.41346082583925,1698
95.85848364982041,1476
98.30283085790859,1453
100.7465026495089,1477
103.18949922410604,1432
105.63182078126385,1714
108.07346752062438,1770
110.51443964190923,1834
112.95473734491827,1516
115.39436082953114,1302
117.83331029570547,1359
120.27158594347827,1422
122.7091879729652,1444
125.1461165843615,1294
127.58237197794062,1402
130.01795435405518,1477
132.4528639131364,1373
134.88710085569494,1385
137.32066538231982,1608
139.75355769367923,1378
142.1857779905207,1216
144.61732647366978,1031
147.04820334403132,1152
149.47840880258934,1325
151.90794305040674,1560
154.33680628862487,1501
156.76499871846443,1424
159.19252054122433,1477
161.61937195828352,1621
164.04555317109896,1698
166.47106438120693,1847
168.89590579022217,1872
171.320077599839,1955
173.7435800118302,2052
176.16641322804742,2211
178.58857745042144,2370
181.01007288096173,2333
183.43089972175687,2295
185.85105817497413,2308
188.27054844285988,2209
190.6893707277394,2255
193.10752523201643,2268
195.5250121581745,2493
197.9418317087751,2531
200.3579840864594,2364
202.7734694939469,2505
205.18828813403627,2500
207.6024402096051,2540
210.01592592360964,2501
212.42874547908548,2590
214.84089907914665,2453
217.2523869269868,2430
219.66320922587727,2424
222.0733661791695,2511
224.48285799029293,2485
226.8916848627572,2487
229.29984700014882,2447
231.7073446061355,2532
234.11417788446204,2437
236.520347038953,2415
238.92585227351185,2344
241.33069379212054,2507
243.73487179884035,2538
246.1383864978112,2559
248.541238093252,2602
250.9434267894609,2498
253.34495279081432,2560
255.74581630176783,2519
258.1460175268563,2503
260.54555667069314,2574
262.9444339379703,2652
265.3426495334594,2669
267.7402036620107,2586
270.1370965285529,2499
272.53332833809407,2468
274.9288992957214,2385
277.32380960660055,2410
279.718059475976,2422
282.1116491091717,2460
284.5045787115897,2299
286.89684848871195,2283
289.2884586460981,2343
291.67940938938807,2320
294.0697009242996,2391
296.4593334566299,2434
298.84830719225477,2536
301.23662233712923,2493
303.6242790972866,2333
306.01127767884,2259
308.39761828798066,2347
310.78330113097934,2303
313.16832641418534,2241
315.5526943440269,2222
317.9364051270112,2241
320.3194589697242,2213
322.70185607883093,2217
325.0835966610754,2138
327.4646809232805,2077
329.8451090723478,2075
332.2248813152577,2125
334.6039978590701,2198
336.9824589109231,2066
339.36026467803447,2091
341.7374153677,2110
344.113911187295,1987
346.48975234427337,2055
348.8649390461686,2129
351.2394715005918,2166
353.61334991523415,2136
355.9865744978655,2041
358.35914545633375,2005
360.73106299856715,2006
363.10232733257146,2016
365.47293866643247,1989
367.84289720831396,1945
370.2122031664593,2093
372.5808567491905,1954
374.9488581649083,2005
377.31620762209275,1994
379.6829053293021,1954
382.0489514951745,1950
384.4143463284262,1973
386.7790900378528,2032
389.14318283232853,1940
391.50662492080653,2017
393.86941651231916,1944
396.23155781597745,1990
398.5930490409713,1955
400.9538903965696,1948
403.3140820921202,1959
405.6736243370498,1879
408.03251734086336,1980
410.3907613131465,1960
412.74835646356166,1950
415.10530300185144,1851
417.4616011378372,1824
419.81725108141893,1849
422.1722530425758,1971
424.5266072313656,1911
426.880313857925,1941
429.2333731324701,1866
431.58578526529516,1890
433.9375504667738,1827
436.2886689473588,1886
438.63914091758113,1805
440.9889665880513,1853
443.33814616945835,1831
445.68667987257015,1859
448.03456790823395,1829
450.3818104873759,1837
452.72840782100013,1812
455.07436012019105,1849
457.41966759611057,1849
459.7643304600007,1803
462.10834892318155,1855
464.4517231970525,1820
466.79445349309174,1887
469.1365400228566,1807
471.4779829979826,1795
473.81878263018564,1848
476.15893913125876,1797
478.4984527130747,1956
480.8373235875855,1970
483.17555196682144,2036
485.5131380628919,1949
487.8500820879857,2001
490.1863842543697,2147
492.52204477439034,2259
494.8570638604725,2405
497.1914417251204,2558
499.52517858091653,2958
501.85827464052306,3196
504.19073011668036,3450
506.5225452222086,3425
508.85372017000566,3334
511.18425517304956,3319
513.514150444396,3632
515.8434061971808,4524
518.1720226446176,5296
520.4999999999999,5342
522.8273384766991,5059
525.1540382881666,4759
527.480099647932,4153
529.8055227696037,3408
532.1303078668694,2510
534.454455153496,2231
536.777964843328,2074
539.1008371502907,1890
541.4230722883866,1993
543.744670471698,1933
546.0656319143858,1801
548.3859568306899,1847
550.7056454349294,1869
553.0246979415016,1819
555.3431145648834,1809
557.6608955196306,1782
559.978041020377,1788
562.2945512818363,1875
564.6104265188006,1843
566.9256669461412,1860
569.2402727788082,1758
571.5542442318302,1795
573.8675815203156,1844
576.1802848594508,1880
578.4923544645015,1848
580.8037905508126,1832
583.114593333807,1897
585.4247630289875,1908
587.7342998519354,1838
590.0432040183106,1811
592.3514757438526,1857
594.6591152443794,1858
596.9661227357875,1837
599.2724984340531,1867
601.578242555231,1838
603.8833553154542,1844
606.1878369309362,1807
608.4916876179676,1777
610.7949075929192,1800
613.0974970722403,1784
615.3994562724587,1780
617.7007854101818,1826
620.0014847020951,1797
622.3015543649641,1842
624.6009946156324,1846
626.8998056710224,1807
629.1979877481361,1822
631.4955410640538,1800
633.7924658359349,1830
636.0887622810175,1760
638.3844306166192,1835
640.6794710601358,1847
642.9738838290426,1856
645.2676691408932,1820
647.5608272133207,1812
649.853358264037,1839
652.1452625108324,1852
654.4365401715764,1783
656.7271914642178,1795
