CollectionTime,7/9/2024 11:46:34 AM
ExposureUsed,3
CalibratedSpectrum
-962.7078968117929,1896
-959.9714848408522,1954
-957.2358232597828,2051
-954.5009119013725,2014
-951.7667505983302,2026
-949.0333391832855,2057
-946.3006774887896,2053
-943.5687653473143,2019
-940.837602591253,2052
-938.1071890529199,2129
-935.3775245645503,1983
-932.6486089583007,2007
-929.9204420662485,2114
-927.1930237203925,2033
-924.4663537526524,2093
-921.7404319948689,2084
-919.0152582788041,2087
-916.2908324361409,2142
-913.5671542984834,2161
-910.8442236973568,2080
-908.1220404642074,2102
-905.4006044304027,2046
-902.679915427231,2091
-899.959973285902,2041
-897.2407778375464,2066
-894.5223289132158,2114
-891.8046263438832,2102
-889.0876699604426,2124
-886.3714595937089,2055
-883.6559950744183,2060
-880.9412762332282,2080
-878.2273029007168,2071
-875.5140749073835,2075
-872.8015920836489,2133
-870.0898542598545,2065
-867.3788612662631,2170
-864.6686129330585,2044
-861.9591090903457,2158
-859.2503495681506,2111
-856.5423341964203,2109
-853.8350628050229,2155
-851.1285352237478,2076
-848.4227512823054,2091
-845.7177108103272,2145
-843.0134136373656,2141
-840.3098595928943,2155
-837.6070485063082,2224
-834.9049802069229,2173
-832.2036545239757,2226
-829.5030712866244,2147
-826.8032303239481,2183
-824.1041314649472,2163
-821.4057745385428,2128
-818.7081593735775,2160
-816.0112857988148,2201
-813.3151536429393,2293
-810.6197627345566,2151
-807.9251129021936,2145
-805.2312039742981,2142
-802.5380357792392,2142
-799.8456081453069,2223
-797.1539209007124,2222
-794.462973873588,2210
-791.772766891987,2332
-789.083299783884,2273
-786.3945723771743,2276
-783.7065844996748,2201
-781.0193359791231,2184
-778.3328266431781,2255
-775.6470563194197,2300
-772.9620248353489,2291
-770.2777320183878,2316
-767.5941776958798,2298
-764.9113616950891,2282
-762.2292838432011,2280
-759.5479439673222,2354
-756.8673418944801,2334
-754.1874774516235,2275
-751.5083504656222,2211
-748.8299607632671,2364
-746.15230817127,2339
-743.475392516264,2424
-740.7992136248035,2298
-738.1237713233636,2270
-735.4490654383407,2297
-732.7750957960521,2296
-730.1018622227365,2337
-727.4293645445534,2404
-724.7576025875837,2424
-722.0865761778291,2350
-719.4162851412126,2401
-716.7467293035781,2420
-714.0779084906909,2453
-711.409822528237,2467
-708.7424712418238,2443
-706.0758544569796,2395
-703.4099719991541,2448
-700.7448236937178,2506
-698.0804093659622,2464
-695.4167288411002,2484
-692.7537819442656,2424
-690.0915685005134,2411
-687.4300883348199,2475
-684.7693412720819,2430
-682.1093271371178,2511
-679.4500457546669,2553
-676.7914969493897,2410
-674.1336805458676,2385
-671.4765963686034,2457
-668.8202442420206,2492
-666.1646239904642,2487
-663.5097354382001,2454
-660.8555784094151,2512
-658.2021527282176,2527
-655.5494582186366,2513
-652.8974947046223,2491
-650.2462620100463,2500
-647.5957599587009,2525
-644.9459883742998,2597
-642.2969470804776,2600
-639.6486359007902,2545
-637.0010546587141,2626
-634.3542031776476,2707
-631.7080812809096,2601
-629.0626887917401,2622
-626.4180255333008,2581
-623.7740913286734,2637
-621.1308860008619,2698
-618.4884093727904,2602
-615.8466612673046,2597
-613.2056415071715,2605
-610.5653499150785,2642
-607.9257863136347,2663
-605.28695052537,2646
-602.6488423727357,2651
-600.0114616781036,2665
-597.3748082637674,2619
-594.7388819519412,2740
-592.1036825647604,2828
-589.4692099242818,2790
-586.8354638524829,2693
-584.2024441712624,2738
-581.5701507024403,2709
-578.9385832677575,2755
-576.3077416888759,2787
-573.6776257873787,2799
-571.0482353847704,2766
-568.4195703024757,2786
-565.7916303618415,2828
-563.164415384135,2821
-560.5379251905453,2706
-557.9121596021815,2783
-555.2871184400748,2821
-552.6628015251767,2853
-550.0392086783606,2840
-547.4163397204204,2869
-544.794194472071,2876
-542.1727727539491,2872
-539.5520743866118,2805
-536.9320991905377,2875
-534.3128469861261,3098
-531.6943175936979,2905
-529.0765108334947,2891
-526.4594265256793,3006
-523.8430644903358,3082
-521.2274245474689,3170
-518.612506517005,3309
-515.9983102187913,3103
-513.3848354725959,3138
-510.77208209810846,3184
-508.16004991493924,3253
-505.5487387426199,3334
-502.9381484006032,3427
-500.3282787082628,3547
-497.71912948489364,3462
-495.1107005497117,3528
-492.5029917218539,3327
-489.8960028203786,3249
-487.28973366426493,3114
-484.68418407241325,3142
-482.07935386364494,3040
-479.47524285670266,3064
-476.87185087025,3087
-474.2691777228715,3222
-471.66722323307334,3073
-469.0659872192821,3085
-466.4654694998459,3124
-463.86566989303384,3190
-461.26658821703614,3127
-458.66822428996414,3040
-456.07057792985,3216
-453.4736489546475,3282
-450.877437182231,3207
-448.28194243039627,3053
-445.68716451686,3117
-443.09310325926003,3160
-440.49975847515555,3108
-437.9071299820263,3014
-435.31521759727354,3061
-432.72402113821954,3104
-430.13354042210767,3119
-427.5437752661022,3160
-424.95472548728867,3204
-422.36639090267386,3151
-419.7787713291855,3096
-417.1918665836721,3246
-414.60567648290385,3253
-412.0202008435715,3303
-409.4354394822874,3205
-406.8513922155845,3277
-404.26805885991723,3248
-401.685439231661,3268
-399.103533147112,3272
-396.522340422488,3194
-393.9418608739278,3211
-391.3620943174908,3066
-388.7830405691583,3050
-386.2046994448317,2812
-383.6270707603344,2695
-381.05015433141045,2579
-378.473949973725,2354
-375.8984575028645,2112
-373.32367673433623,1842
-370.74960748356875,1650
-368.1762495659117,1406
-365.60360279663576,1224
-363.03166699093265,1068
-360.4604419639154,852
-357.8899275306178,728
-355.32012350599507,716
-352.7510297049233,630
-350.1826459421999,571
-347.61497203254316,563
-345.04800779059235,518
-342.4817530309082,508
-339.91620756797226,558
-337.35137121618743,658
-334.7872437898774,596
-332.22382510328725,565
-329.66111497058273,517
-327.09911320585127,502
-324.53781962310075,565
-321.9772340362607,613
-319.4173562591816,560
-316.8581861056348,529
-314.2997233893127,513
-311.7419679238294,524
-309.1849195227194,520
-306.62857799943856,581
-304.0729431673641,652
-301.51801483979375,632
-298.963792829947,581
-296.41027695096386,577
-293.85746701590574,688
-291.3053628377552,630
-288.7539642294155,618
-286.2032710037115,619
-283.65328297338897,584
-281.1039999511146,627
-278.5554217494762,686
-276.007548180983,586
-273.4603790580651,573
-270.9139141930734,578
-268.3681533982807,594
-265.8230964858798,657
-263.27874326798565,675
-260.7350935566336,711
-258.1921471637804,709
-255.6499039013039,765
-253.10836358100266,852
-250.56752601459698,782
-248.02739101372765,715
-245.48795838995704,795
-242.94922795476816,721
-240.41119951956557,836
-237.8738728956746,881
-235.33724789434166,831
-232.80132432673452,779
-230.2661020039418,707
-227.73158073697357,701
-225.19776033676033,790
-222.66464061415422,787
-220.1322213799284,786
-217.60050244477725,712
-215.06948361931552,738
-212.53916471408013,915
-210.00954553952818,1011
-207.48062590603843,930
-204.9524056239104,767
-202.4248845033651,805
-199.8980623545441,937
-197.37193898751036,953
-194.84651421224817,884
-192.32178783866232,907
-189.79775967657952,955
-187.27442953574644,1012
-184.7517972258321,1184
-182.2298625564256,1145
-179.7086253370378,914
-177.18808537710026,824
-174.66824248596583,976
-172.14909647290835,1192
-169.6306471471229,1252
-167.11289431772548,1197
-164.59583779375328,944
-162.07947738416453,1026
-159.5638128978386,1285
-157.04884414357605,1572
-154.53457093009854,1947
-152.02099306604828,1645
-149.50811035998936,1193
-146.99592262040665,1058
-144.48442965570587,1535
-141.97363127421409,1638
-139.46352728417958,1739
-136.95411749377126,1975
-134.44540171107985,1753
-131.93737974411636,1357
-129.43005140081357,1578
-126.92341648902493,2549
-124.41747481652521,3214
-121.91222619101006,3232
-119.40767042009657,3064
-116.90380731132257,2837
-114.40063667214702,2567
-111.8981583099503,2737
-109.3963720320337,4342
-106.89527764561933,7894
-104.39487495785067,10152
-101.89516377579241,10674
-99.39614390642998,12523
-96.89781515667039,16188
-94.40017733334128,20065
-91.90323024319173,19526
-89.40697369289148,15246
-86.91140748903172,8153
-84.41653143812482,4078
-81.92234534660395,6079
-79.42884902082358,12123
-76.93604226705907,20078
-74.4439248915071,26068
-71.95249670028534,30159
-69.46175749943245,28522
-66.97170709490854,23339
-64.48234529259423,17067
-61.99367189829195,12818
-59.50568671772464,9101
-57.01838955653636,6299
-54.53178022029283,6045
-52.045858514480074,6505
-49.560624244506016,6520
-47.07607721569923,7505
-44.59221723330904,7728
-42.10904410250669,7934
-39.62655762838392,7955
-37.14475761595372,7482
-34.66364387015028,9174
-32.18321619582866,11684
-29.70347439776515,13606
-27.224418280657005,16894
-24.74604764912317,21331
-22.26836230770266,30169
-19.7913620608565,56805
-17.315046712966478,65041
-14.83941606833514,65041
-12.36446993118659,65041
-9.89020810566592,65041
-7.416630395839093,65041
-4.94373660569363,65041
-2.471526539137585,65041
-6.821210263296962E-13,65041
2.47084320796705,65041
4.941003281093458,65041
7.410480415786196,65041
9.879274808531363,65041
12.347386655893956,65041
14.814816154518212,65041
17.28156350112681,65041
19.74762889252179,65041
22.21301252558385,65041
24.67771459727237,20521
27.141735304626195,3870
29.605074844762612,3012
32.06773341487792,2385
34.52971121224755,2167
36.99100843422559,2267
39.45162527824516,2269
41.91156194181792,1919
44.370818622535126,1917
46.82939551806646,1943
49.287292826160524,2123
51.74451074464503,2641
54.201049471426245,1896
56.65690920448981,1634
59.112090141899785,1467
61.56659248179983,1362
64.02041642241159,1477
66.4735621620365,1362
68.92602989905402,1471
71.37781983192338,1597
73.82893215918205,1548
76.27936707944684,1453
78.72912479141326,1433
81.17820549385567,1666
83.62660938562783,1621
86.07433666566146,1326
88.5213875329681,1023
90.96776218663751,1027
93.41346082583925,1180
95.85848364982041,1521
98.30283085790859,1715
100.7465026495089,1419
103.18949922410604,1493
105.63182078126385,1293
108.07346752062438,1157
110.51443964190923,1177
112.95473734491827,1147
115.39436082953114,1191
117.83331029570547,1090
120.27158594347827,1040
122.7091879729652,1155
125.1461165843615,1434
127.58237197794062,1231
130.01795435405518,1107
132.4528639131364,1108
134.88710085569494,1198
137.32066538231982,1166
139.75355769367923,1217
142.1857779905207,1127
144.61732647366978,1067
147.04820334403132,1002
149.47840880258934,1093
151.90794305040674,1178
154.33680628862487,1269
156.76499871846443,1641
159.19252054122433,1959
161.61937195828352,2153
164.04555317109896,2389
166.47106438120693,2948
168.89590579022217,3340
171.320077599839,3513
173.7435800118302,3718
176.16641322804742,3955
178.58857745042144,4126
181.01007288096173,4280
183.43089972175687,4553
185.85105817497413,4709
188.27054844285988,4969
190.6893707277394,5066
193.10752523201643,5218
195.5250121581745,5422
197.9418317087751,5788
200.3579840864594,5830
202.7734694939469,5752
205.18828813403627,5817
207.6024402096051,5826
210.01592592360964,5722
212.42874547908548,5824
214.84089907914665,5972
217.2523869269868,5962
219.66320922587727,6057
222.0733661791695,5908
224.48285799029293,6062
226.8916848627572,5973
229.29984700014882,6198
231.7073446061355,6156
234.11417788446204,6154
236.520347038953,6277
238.92585227351185,6173
241.33069379212054,6281
243.73487179884035,6414
246.1383864978112,6398
248.541238093252,6365
250.9434267894609,6452
253.34495279081432,6458
255.74581630176783,6269
258.1460175268563,6259
260.54555667069314,6481
262.9444339379703,6242
265.3426495334594,6331
267.7402036620107,6419
270.1370965285529,6303
272.53332833809407,6203
274.9288992957214,6125
277.32380960660055,5965
279.718059475976,6050
282.1116491091717,6080
284.5045787115897,5972
286.89684848871195,6047
289.2884586460981,6053
291.67940938938807,5974
294.0697009242996,6104
296.4593334566299,6194
298.84830719225477,6079
301.23662233712923,6029
303.6242790972866,5981
306.01127767884,6118
308.39761828798066,6034
310.78330113097934,5930
313.16832641418534,6075
315.5526943440269,6033
317.9364051270112,6026
320.3194589697242,6095
322.70185607883093,5957
325.0835966610754,6025
327.4646809232805,5787
329.8451090723478,5911
332.2248813152577,5941
334.6039978590701,5903
336.9824589109231,6095
339.36026467803447,5966
341.7374153677,5859
344.113911187295,5898
346.48975234427337,5917
348.8649390461686,5909
351.2394715005918,5848
353.61334991523415,5932
355.9865744978655,5916
358.35914545633375,5840
360.73106299856715,5913
363.10232733257146,5830
365.47293866643247,5854
367.84289720831396,5821
370.2122031664593,5775
372.5808567491905,5918
374.9488581649083,5883
377.31620762209275,5768
379.6829053293021,5738
382.0489514951745,5864
384.4143463284262,5704
386.7790900378528,5714
389.14318283232853,5865
391.50662492080653,5757
393.86941651231916,5802
396.23155781597745,5785
398.5930490409713,5850
400.9538903965696,5801
403.3140820921202,5733
405.6736243370498,5643
408.03251734086336,5861
410.3907613131465,5824
412.74835646356166,5808
415.10530300185144,5917
417.4616011378372,5573
419.81725108141893,5743
422.1722530425758,5805
424.5266072313656,5828
426.880313857925,5833
429.2333731324701,5883
431.58578526529516,5779
433.9375504667738,5746
436.2886689473588,5792
438.63914091758113,5703
440.9889665880513,5649
443.33814616945835,5662
445.68667987257015,5683
448.03456790823395,5804
450.3818104873759,5719
452.72840782100013,5671
455.07436012019105,5597
457.41966759611057,5945
459.7643304600007,5801
462.10834892318155,5795
464.4517231970525,5798
466.79445349309174,5738
469.1365400228566,5858
471.4779829979826,5822
473.81878263018564,5830
476.15893913125876,5773
478.4984527130747,5812
480.8373235875855,5984
483.17555196682144,5866
485.5131380628919,5916
487.8500820879857,6137
490.1863842543697,6069
492.52204477439034,6262
494.8570638604725,6482
497.1914417251204,6726
499.52517858091653,6847
501.85827464052306,6977
504.19073011668036,6941
506.5225452222086,6979
508.85372017000566,6926
511.18425517304956,7104
513.514150444396,7127
515.8434061971808,7836
518.1720226446176,8716
520.4999999999999,9043
522.8273384766991,8720
525.1540382881666,8312
527.480099647932,7642
529.8055227696037,7245
532.1303078668694,6629
534.454455153496,6268
536.777964843328,6148
539.1008371502907,6094
541.4230722883866,6124
543.744670471698,6109
546.0656319143858,6014
548.3859568306899,6149
550.7056454349294,5971
553.0246979415016,6127
555.3431145648834,5924
557.6608955196306,6034
559.978041020377,5945
562.2945512818363,6069
564.6104265188006,6015
566.9256669461412,6022
569.2402727788082,6032
571.5542442318302,6168
573.8675815203156,6146
576.1802848594508,6095
578.4923544645015,6261
580.8037905508126,6252
583.114593333807,6269
585.4247630289875,6119
587.7342998519354,6280
590.0432040183106,6241
592.3514757438526,6218
594.6591152443794,6174
596.9661227357875,6137
599.2724984340531,6264
601.578242555231,6228
603.8833553154542,6337
606.1878369309362,6181
608.4916876179676,6258
610.7949075929192,6228
613.0974970722403,6186
615.3994562724587,6304
