CollectionTime,7/11/2024 11:33:25 AM
ExposureUsed,2
CalibratedSpectrum
-962.7078968117929,378
-959.9714848408522,400
-957.2358232597828,389
-954.5009119013725,391
-951.7667505983302,410
-949.0333391832855,425
-946.3006774887896,386
-943.5687653473143,387
-940.837602591253,390
-938.1071890529199,379
-935.3775245645503,394
-932.6486089583007,394
-929.9204420662485,423
-927.1930237203925,381
-924.4663537526524,365
-921.7404319948689,395
-919.0152582788041,407
-916.2908324361409,419
-913.5671542984834,423
-910.8442236973568,388
-908.1220404642074,363
-905.4006044304027,363
-902.679915427231,368
-899.959973285902,368
-897.2407778375464,393
-894.5223289132158,378
-891.8046263438832,373
-889.0876699604426,362
-886.3714595937089,373
-883.6559950744183,370
-880.9412762332282,382
-878.2273029007168,383
-875.5140749073835,393
-872.8015920836489,384
-870.0898542598545,377
-867.3788612662631,382
-864.6686129330585,378
-861.9591090903457,365
-859.2503495681506,367
-856.5423341964203,380
-853.8350628050229,382
-851.1285352237478,373
-848.4227512823054,371
-845.7177108103272,386
-843.0134136373656,376
-840.3098595928943,373
-837.6070485063082,404
-834.9049802069229,403
-832.2036545239757,389
-829.5030712866244,380
-826.8032303239481,368
-824.1041314649472,386
-821.4057745385428,414
-818.7081593735775,392
-816.0112857988148,370
-813.3151536429393,390
-810.6197627345566,375
-807.9251129021936,377
-805.2312039742981,360
-802.5380357792392,385
-799.8456081453069,383
-797.1539209007124,380
-794.462973873588,380
-791.772766891987,392
-789.083299783884,385
-786.3945723771743,380
-783.7065844996748,393
-781.0193359791231,399
-778.3328266431781,398
-775.6470563194197,378
-772.9620248353489,375
-770.2777320183878,359
-767.5941776958798,378
-764.9113616950891,382
-762.2292838432011,393
-759.5479439673222,383
-756.8673418944801,378
-754.1874774516235,395
-751.5083504656222,393
-748.8299607632671,392
-746.15230817127,394
-743.475392516264,398
-740.7992136248035,388
-738.1237713233636,398
-735.4490654383407,369
-732.7750957960521,401
-730.1018622227365,387
-727.4293645445534,383
-724.7576025875837,388
-722.0865761778291,391
-719.4162851412126,423
-716.7467293035781,403
-714.0779084906909,412
-711.409822528237,384
-708.7424712418238,394
-706.0758544569796,426
-703.4099719991541,422
-700.7448236937178,427
-698.0804093659622,415
-695.4167288411002,394
-692.7537819442656,400
-690.0915685005134,386
-687.4300883348199,400
-684.7693412720819,401
-682.1093271371178,405
-679.4500457546669,412
-676.7914969493897,391
-674.1336805458676,392
-671.4765963686034,397
-668.8202442420206,414
-666.1646239904642,390
-663.5097354382001,395
-660.8555784094151,412
-658.2021527282176,390
-655.5494582186366,394
-652.8974947046223,409
-650.2462620100463,425
-647.5957599587009,413
-644.9459883742998,417
-642.2969470804776,410
-639.6486359007902,405
-637.0010546587141,430
-634.3542031776476,417
-631.7080812809096,411
-629.0626887917401,401
-626.4180255333008,427
-623.7740913286734,451
-621.1308860008619,438
-618.4884093727904,427
-615.8466612673046,422
-613.2056415071715,430
-610.5653499150785,423
-607.9257863136347,451
-605.28695052537,436
-602.6488423727357,409
-600.0114616781036,414
-597.3748082637674,430
-594.7388819519412,468
-592.1036825647604,492
-589.4692099242818,488
-586.8354638524829,456
-584.2024441712624,442
-581.5701507024403,462
-578.9385832677575,458
-576.3077416888759,459
-573.6776257873787,458
-571.0482353847704,432
-568.4195703024757,477
-565.7916303618415,474
-563.164415384135,441
-560.5379251905453,438
-557.9121596021815,442
-555.2871184400748,450
-552.6628015251767,463
-550.0392086783606,434
-547.4163397204204,474
-544.794194472071,478
-542.1727727539491,478
-539.5520743866118,492
-536.9320991905377,477
-534.3128469861261,498
-531.6943175936979,504
-529.0765108334947,514
-526.4594265256793,548
-523.8430644903358,615
-521.2274245474689,677
-518.612506517005,802
-515.9983102187913,920
-513.3848354725959,1038
-510.77208209810846,1055
-508.16004991493924,997
-505.5487387426199,923
-502.9381484006032,792
-500.3282787082628,690
-497.71912948489364,580
-495.1107005497117,537
-492.5029917218539,475
-489.8960028203786,471
-487.28973366426493,476
-484.68418407241325,499
-482.07935386364494,480
-479.47524285670266,455
-476.87185087025,498
-474.2691777228715,483
-471.66722323307334,497
-469.0659872192821,491
-466.4654694998459,505
-463.86566989303384,486
-461.26658821703614,481
-458.66822428996414,494
-456.07057792985,528
-453.4736489546475,518
-450.877437182231,493
-448.28194243039627,461
-445.68716451686,509
-443.09310325926003,490
-440.49975847515555,496
-437.9071299820263,475
-435.31521759727354,486
-432.72402113821954,535
-430.13354042210767,557
-427.5437752661022,498
-424.95472548728867,493
-422.36639090267386,525
-419.7787713291855,555
-417.1918665836721,580
-414.60567648290385,571
-412.0202008435715,557
-409.4354394822874,543
-406.8513922155845,521
-404.26805885991723,535
-401.685439231661,525
-399.103533147112,524
-396.522340422488,520
-393.9418608739278,538
-391.3620943174908,525
-388.7830405691583,513
-386.2046994448317,510
-383.6270707603344,487
-381.05015433141045,487
-378.473949973725,482
-375.8984575028645,464
-373.32367673433623,471
-370.74960748356875,472
-368.1762495659117,478
-365.60360279663576,464
-363.03166699093265,421
-360.4604419639154,435
-357.8899275306178,427
-355.32012350599507,440
-352.7510297049233,407
-350.1826459421999,387
-347.61497203254316,405
-345.04800779059235,421
-342.4817530309082,411
-339.91620756797226,433
-337.35137121618743,448
-334.7872437898774,451
-332.22382510328725,444
-329.66111497058273,406
-327.09911320585127,406
-324.53781962310075,427
-321.9772340362607,423
-319.4173562591816,425
-316.8581861056348,393
-314.2997233893127,405
-311.7419679238294,426
-309.1849195227194,449
-306.62857799943856,445
-304.0729431673641,449
-301.51801483979375,473
-298.963792829947,474
-296.41027695096386,482
-293.85746701590574,470
-291.3053628377552,478
-288.7539642294155,467
-286.2032710037115,486
-283.65328297338897,496
-281.1039999511146,549
-278.5554217494762,508
-276.007548180983,454
-273.4603790580651,454
-270.9139141930734,452
-268.3681533982807,461
-265.8230964858798,453
-263.27874326798565,495
-260.7350935566336,493
-258.1921471637804,508
-255.6499039013039,538
-253.10836358100266,530
-250.56752601459698,525
-248.02739101372765,515
-245.48795838995704,544
-242.94922795476816,588
-240.41119951956557,577
-237.8738728956746,538
-235.33724789434166,558
-232.80132432673452,528
-230.2661020039418,502
-227.73158073697357,587
-225.19776033676033,569
-222.66464061415422,550
-220.1322213799284,511
-217.60050244477725,508
-215.06948361931552,525
-212.53916471408013,623
-210.00954553952818,603
-207.48062590603843,558
-204.9524056239104,548
-202.4248845033651,574
-199.8980623545441,606
-197.37193898751036,611
-194.84651421224817,616
-192.32178783866232,573
-189.79775967657952,590
-187.27442953574644,703
-184.7517972258321,675
-182.2298625564256,681
-179.7086253370378,607
-177.18808537710026,572
-174.66824248596583,639
-172.14909647290835,736
-169.6306471471229,706
-167.11289431772548,656
-164.59583779375328,673
