CollectionTime,6/28/2024 2:03:47 PM
ExposureUsed,30
CalibratedSpectrum
-962.7078968117929,713
-959.9714848408522,801
-957.2358232597828,748
-954.5009119013725,769
-951.7667505983302,763
-949.0333391832855,803
-946.3006774887896,734
-943.5687653473143,736
-940.837602591253,711
-938.1071890529199,730
-935.3775245645503,728
-932.6486089583007,718
-929.9204420662485,721
-927.1930237203925,709
-924.4663537526524,696
-921.7404319948689,701
-919.0152582788041,694
-916.2908324361409,933
-913.5671542984834,783
-910.8442236973568,752
-908.1220404642074,736
-905.4006044304027,755
-902.679915427231,730
-899.959973285902,734
-897.2407778375464,743
-894.5223289132158,712
-891.8046263438832,681
-889.0876699604426,698
-886.3714595937089,738
-883.6559950744183,750
-880.9412762332282,741
-878.2273029007168,744
-875.5140749073835,741
-872.8015920836489,711
-870.0898542598545,736
-867.3788612662631,752
-864.6686129330585,763
-861.9591090903457,717
-859.2503495681506,738
-856.5423341964203,786
-853.8350628050229,769
-851.1285352237478,787
-848.4227512823054,770
-845.7177108103272,748
-843.0134136373656,730
-840.3098595928943,730
-837.6070485063082,826
-834.9049802069229,761
-832.2036545239757,791
-829.5030712866244,767
-826.8032303239481,751
-824.1041314649472,787
-821.4057745385428,762
-818.7081593735775,771
-816.0112857988148,741
-813.3151536429393,749
-810.6197627345566,801
-807.9251129021936,770
-805.2312039742981,765
-802.5380357792392,778
-799.8456081453069,757
-797.1539209007124,788
-794.462973873588,773
-791.772766891987,762
-789.083299783884,791
-786.3945723771743,808
-783.7065844996748,776
-781.0193359791231,763
-778.3328266431781,827
-775.6470563194197,817
-772.9620248353489,825
-770.2777320183878,765
-767.5941776958798,815
-764.9113616950891,805
-762.2292838432011,810
-759.5479439673222,818
-756.8673418944801,800
-754.1874774516235,797
-751.5083504656222,786
-748.8299607632671,806
-746.15230817127,799
-743.475392516264,775
-740.7992136248035,837
-738.1237713233636,819
-735.4490654383407,807
-732.7750957960521,895
-730.1018622227365,836
-727.4293645445534,837
-724.7576025875837,825
-722.0865761778291,858
-719.4162851412126,873
-716.7467293035781,849
-714.0779084906909,885
-711.409822528237,880
