CollectionTime,6/28/2024 2:59:05 PM
ExposureUsed,30
CalibratedSpectrum
-962.7078968117929,835
-959.9714848408522,901
-957.2358232597828,915
-954.5009119013725,885
-951.7667505983302,855
-949.0333391832855,851
-946.3006774887896,825
-943.5687653473143,840
-940.837602591253,906
-938.1071890529199,883
-935.3775245645503,860
-932.6486089583007,876
-929.9204420662485,868
-927.1930237203925,851
-924.4663537526524,868
-921.7404319948689,842
-919.0152582788041,850
-916.2908324361409,1012
-913.5671542984834,877
-910.8442236973568,858
-908.1220404642074,910
-905.4006044304027,867
-902.679915427231,890
-899.959973285902,862
-897.2407778375464,883
-894.5223289132158,858
-891.8046263438832,881
-889.0876699604426,840
-886.3714595937089,868
-883.6559950744183,893
-880.9412762332282,845
-878.2273029007168,905
-875.5140749073835,841
-872.8015920836489,880
-870.0898542598545,866
-867.3788612662631,868
-864.6686129330585,946
-861.9591090903457,870
-859.2503495681506,901
-856.5423341964203,859
-853.8350628050229,911
-851.1285352237478,976
-848.4227512823054,942
-845.7177108103272,932
-843.0134136373656,914
-840.3098595928943,942
-837.6070485063082,934
-834.9049802069229,945
-832.2036545239757,919
-829.5030712866244,916
-826.8032303239481,950
-824.1041314649472,974
-821.4057745385428,951
-818.7081593735775,952
-816.0112857988148,934
-813.3151536429393,874
-810.6197627345566,966
-807.9251129021936,955
-805.2312039742981,982
-802.5380357792392,970
-799.8456081453069,1011
-797.1539209007124,941
-794.462973873588,935
-791.772766891987,934
-789.083299783884,973
-786.3945723771743,973
-783.7065844996748,944
-781.0193359791231,946
-778.3328266431781,948
-775.6470563194197,963
-772.9620248353489,947
-770.2777320183878,985
-767.5941776958798,969
-764.9113616950891,989
-762.2292838432011,992
-759.5479439673222,990
-756.8673418944801,985
-754.1874774516235,974
-751.5083504656222,966
-748.8299607632671,971
-746.15230817127,973
-743.475392516264,1011
-740.7992136248035,1035
-738.1237713233636,1048
-735.4490654383407,1039
-732.7750957960521,1067
-730.1018622227365,1040
-727.4293645445534,1045
-724.7576025875837,1017
-722.0865761778291,973
-719.4162851412126,1053
-716.7467293035781,1046
-714.0779084906909,1029
