CollectionTime,7/11/2024 12:01:44 PM
ExposureUsed,30
CalibratedSpectrum
-962.7078968117929,593
-959.9714848408522,618
-957.2358232597828,643
-954.5009119013725,611
-951.7667505983302,646
-949.0333391832855,658
-946.3006774887896,664
-943.5687653473143,669
-940.837602591253,631
-938.1071890529199,612
-935.3775245645503,617
-932.6486089583007,643
-929.9204420662485,667
-927.1930237203925,640
-924.4663537526524,640
-921.7404319948689,624
-919.0152582788041,646
-916.2908324361409,956
-913.5671542984834,678
-910.8442236973568,615
-908.1220404642074,618
-905.4006044304027,652
-902.679915427231,582
-899.959973285902,566
-897.2407778375464,622
-894.5223289132158,619
-891.8046263438832,623
-889.0876699604426,590
-886.3714595937089,669
-883.6559950744183,693
-880.9412762332282,627
-878.2273029007168,628
-875.5140749073835,622
-872.8015920836489,639
-870.0898542598545,611
-867.3788612662631,631
-864.6686129330585,645
-861.9591090903457,672
-859.2503495681506,641
-856.5423341964203,639
-853.8350628050229,625
-851.1285352237478,637
-848.4227512823054,655
-845.7177108103272,701
-843.0134136373656,692
-840.3098595928943,700
-837.6070485063082,725
-834.9049802069229,745
-832.2036545239757,675
-829.5030712866244,676
-826.8032303239481,729
-824.1041314649472,682
-821.4057745385428,678
-818.7081593735775,730
-816.0112857988148,701
-813.3151536429393,688
-810.6197627345566,696
-807.9251129021936,713
-805.2312039742981,691
-802.5380357792392,674
-799.8456081453069,744
-797.1539209007124,681
-794.462973873588,768
-791.772766891987,716
-789.083299783884,690
-786.3945723771743,752
-783.7065844996748,668
-781.0193359791231,669
-778.3328266431781,704
-775.6470563194197,688
-772.9620248353489,655
-770.2777320183878,671
-767.5941776958798,694
-764.9113616950891,740
-762.2292838432011,716
-759.5479439673222,719
-756.8673418944801,728
-754.1874774516235,712
-751.5083504656222,667
-748.8299607632671,717
-746.15230817127,689
-743.475392516264,730
-740.7992136248035,760
-738.1237713233636,780
-735.4490654383407,777
-732.7750957960521,739
-730.1018622227365,741
-727.4293645445534,713
-724.7576025875837,724
-722.0865761778291,719
-719.4162851412126,740
-716.7467293035781,743
-714.0779084906909,746
-711.409822528237,754
