CollectionTime,7/11/2024 11:57:13 AM
ExposureUsed,3
CalibratedSpectrum
-962.7078968117929,65043
-959.9714848408522,65043
-957.2358232597828,65043
-954.5009119013725,65043
-951.7667505983302,65043
-949.0333391832855,65043
-946.3006774887896,65043
-943.5687653473143,65043
-940.837602591253,65043
-938.1071890529199,65043
-935.3775245645503,65043
-932.6486089583007,65043
-929.9204420662485,65043
-927.1930237203925,65043
-924.4663537526524,65043
-921.7404319948689,65043
-919.0152582788041,65043
-916.2908324361409,65043
-913.5671542984834,65043
-910.8442236973568,65043
-908.1220404642074,65043
-905.4006044304027,65043
-902.679915427231,65043
-899.959973285902,65043
-897.2407778375464,65043
-894.5223289132158,65043
-891.8046263438832,65043
-889.0876699604426,65043
-886.3714595937089,65043
-883.6559950744183,65043
-880.9412762332282,65043
-878.2273029007168,65043
-875.5140749073835,65043
-872.8015920836489,65043
-870.0898542598545,65043
-867.3788612662631,65043
-864.6686129330585,65043
-861.9591090903457,65043
-859.2503495681506,65043
-856.5423341964203,65043
-853.8350628050229,65043
-851.1285352237478,65043
-848.4227512823054,65043
-845.7177108103272,65043
-843.0134136373656,65043
-840.3098595928943,65043
-837.6070485063082,65043
-834.9049802069229,65043
-832.2036545239757,65043
-829.5030712866244,65043
-826.8032303239481,65043
-824.1041314649472,65043
-821.4057745385428,65043
-818.7081593735775,65043
-816.0112857988148,65043
-813.3151536429393,65043
-810.6197627345566,65043
-807.9251129021936,65043
-805.2312039742981,65043
-802.5380357792392,65043
-799.8456081453069,65043
-797.1539209007124,65043
-794.462973873588,65043
-791.772766891987,65043
-789.083299783884,65043
-786.3945723771743,65043
-783.7065844996748,65043
-781.0193359791231,65043
-778.3328266431781,65043
-775.6470563194197,65043
-772.9620248353489,65043
-770.2777320183878,65043
-767.5941776958798,65043
-764.9113616950891,65043
-762.2292838432011,65043
-759.5479439673222,65043
-756.8673418944801,65043
-754.1874774516235,65043
-751.5083504656222,65043
-748.8299607632671,65043
-746.15230817127,65043
-743.475392516264,65043
-740.7992136248035,65043
-738.1237713233636,65043
-735.4490654383407,65043
-732.7750957960521,65043
-730.1018622227365,65043
-727.4293645445534,65043
-724.7576025875837,65043
-722.0865761778291,65043
-719.4162851412126,65043
-716.7467293035781,65043
-714.0779084906909,65043
-711.409822528237,65043
-708.7424712418238,65043
-706.0758544569796,65043
-703.4099719991541,65043
-700.7448236937178,65043
-698.0804093659622,65043
-695.4167288411002,65043
-692.7537819442656,65043
-690.0915685005134,65043
-687.4300883348199,65043
-684.7693412720819,65043
-682.1093271371178,65043
-679.4500457546669,65043
-676.7914969493897,65043
-674.1336805458676,65043
-671.4765963686034,65043
-668.8202442420206,65043
-666.1646239904642,65043
-663.5097354382001,65043
-660.8555784094151,65043
-658.2021527282176,65043
-655.5494582186366,65043
-652.8974947046223,65043
-650.2462620100463,65043
-647.5957599587009,65043
-644.9459883742998,65043
-642.2969470804776,65043
-639.6486359007902,65043
-637.0010546587141,65043
-634.3542031776476,65043
-631.7080812809096,65043
-629.0626887917401,65043
-626.4180255333008,65043
-623.7740913286734,65043
-621.1308860008619,65043
-618.4884093727904,65043
-615.8466612673046,65043
-613.2056415071715,65043
-610.5653499150785,65043
-607.9257863136347,65043
-605.28695052537,65043
-602.6488423727357,65043
-600.0114616781036,65043
-597.3748082637674,65043
-594.7388819519412,65043
-592.1036825647604,65043
-589.4692099242818,65043
-586.8354638524829,65043
-584.2024441712624,65043
-581.5701507024403,65043
-578.9385832677575,65043
-576.3077416888759,65043
-573.6776257873787,65043
-571.0482353847704,65043
-568.4195703024757,65043
-565.7916303618415,65043
-563.164415384135,65043
-560.5379251905453,65043
-557.9121596021815,65043
-555.2871184400748,65043
-552.6628015251767,65043
-550.0392086783606,65043
-547.4163397204204,65043
-544.794194472071,65043
-542.1727727539491,65043
-539.5520743866118,65043
-536.9320991905377,65043
-534.3128469861261,65043
-531.6943175936979,65043
-529.0765108334947,65043
-526.4594265256793,65043
-523.8430644903358,65043
-521.2274245474689,65043
-518.612506517005,65043
-515.9983102187913,65043
-513.3848354725959,65043
-510.77208209810846,65043
-508.16004991493924,65043
-505.5487387426199,65043
-502.9381484006032,65043
-500.3282787082628,65043
-497.71912948489364,65043
-495.1107005497117,65043
-492.5029917218539,65043
-489.8960028203786,65043
-487.28973366426493,65043
-484.68418407241325,65043
-482.07935386364494,65043
-479.47524285670266,65043
-476.87185087025,65043
-474.2691777228715,65043
-471.66722323307334,65043
-469.0659872192821,65043
-466.4654694998459,65043
-463.86566989303384,65043
-461.26658821703614,65043
-458.66822428996414,65043
-456.07057792985,65043
-453.4736489546475,65043
-450.877437182231,65043
-448.28194243039627,65043
-445.68716451686,65043
-443.09310325926003,65043
-440.49975847515555,65043
-437.9071299820263,65043
-435.31521759727354,65043
-432.72402113821954,65043
-430.13354042210767,65043
-427.5437752661022,65043
-424.95472548728867,65043
-422.36639090267386,65043
-419.7787713291855,65043
-417.1918665836721,65043
-414.60567648290385,65043
-412.0202008435715,65043
-409.4354394822874,65043
-406.8513922155845,65043
-404.26805885991723,65043
-401.685439231661,65043
-399.103533147112,65043
-396.522340422488,65043
-393.9418608739278,65043
-391.3620943174908,65043
-388.7830405691583,65043
-386.2046994448317,65043
-383.6270707603344,65043
-381.05015433141045,65043
-378.473949973725,65043
-375.8984575028645,65043
-373.32367673433623,65043
-370.74960748356875,65043
-368.1762495659117,65043
-365.60360279663576,65043
-363.03166699093265,65043
-360.4604419639154,65043
-357.8899275306178,65043
-355.32012350599507,65043
-352.7510297049233,65043
-350.1826459421999,65043
-347.61497203254316,45784
-345.04800779059235,20446
-342.4817530309082,14749
-339.91620756797226,12266
-337.35137121618743,10629
-334.7872437898774,9460
-332.22382510328725,8444
-329.66111497058273,7926
-327.09911320585127,7337
-324.53781962310075,7021
-321.9772340362607,6865
-319.4173562591816,6631
-316.8581861056348,6585
-314.2997233893127,6402
-311.7419679238294,6475
-309.1849195227194,6316
-306.62857799943856,6037
-304.0729431673641,6195
-301.51801483979375,6059
-298.963792829947,6108
-296.41027695096386,5814
-293.85746701590574,5954
-291.3053628377552,5816
-288.7539642294155,5740
-286.2032710037115,5796
-283.65328297338897,5767
-281.1039999511146,5649
-278.5554217494762,5591
-276.007548180983,5590
-273.4603790580651,5610
-270.9139141930734,5455
-268.3681533982807,5484
-265.8230964858798,5475
-263.27874326798565,5445
-260.7350935566336,5440
-258.1921471637804,5279
-255.6499039013039,5342
-253.10836358100266,5316
-250.56752601459698,5249
-248.02739101372765,5312
-245.48795838995704,5286
-242.94922795476816,5273
-240.41119951956557,5211
-237.8738728956746,5176
-235.33724789434166,5099
-232.80132432673452,5076
-230.2661020039418,5098
-227.73158073697357,5117
-225.19776033676033,5121
-222.66464061415422,5046
-220.1322213799284,5136
-217.60050244477725,4977
-215.06948361931552,4942
-212.53916471408013,5035
-210.00954553952818,5047
-207.48062590603843,4878
-204.9524056239104,4882
-202.4248845033651,4973
-199.8980623545441,4788
-197.37193898751036,4896
-194.84651421224817,4735
-192.32178783866232,4777
-189.79775967657952,4684
-187.27442953574644,4707
-184.7517972258321,4891
-182.2298625564256,4664
-179.7086253370378,4729
-177.18808537710026,4604
-174.66824248596583,4766
-172.14909647290835,4608
-169.6306471471229,4720
-167.11289431772548,4810
-164.59583779375328,4737
-162.07947738416453,4744
-159.5638128978386,4636
-157.04884414357605,4606
-154.53457093009854,4521
-152.02099306604828,4592
-149.50811035998936,4579
-146.99592262040665,4596
-144.48442965570587,4522
-141.97363127421409,4472
-139.46352728417958,4602
-136.95411749377126,4518
-134.44540171107985,4371
-131.93737974411636,4345
-129.43005140081357,4530
-126.92341648902493,4464
-124.41747481652521,4468
-121.91222619101006,4473
-119.40767042009657,4486
-116.90380731132257,4430
-114.40063667214702,4425
-111.8981583099503,4524
-109.3963720320337,4508
-106.89527764561933,4364
-104.39487495785067,4412
-101.89516377579241,4419
-99.39614390642998,4400
-96.89781515667039,4459
-94.40017733334128,4550
-91.90323024319173,4467
-89.40697369289148,4503
-86.91140748903172,4365
-84.41653143812482,4402
-81.92234534660395,4401
-79.42884902082358,4326
-76.93604226705907,4358
-74.4439248915071,4383
-71.95249670028534,4310
-69.46175749943245,4328
-66.97170709490854,4293
-64.48234529259423,4378
-61.99367189829195,4300
-59.50568671772464,4250
-57.01838955653636,4289
-54.53178022029283,4336
-52.045858514480074,4325
-49.560624244506016,4344
-47.07607721569923,4215
-44.59221723330904,4230
-42.10904410250669,4278
-39.62655762838392,4318
-37.14475761595372,4292
-34.66364387015028,4257
-32.18321619582866,4395
-29.70347439776515,4353
-27.224418280657005,4269
-24.74604764912317,4350
-22.26836230770266,4354
-19.7913620608565,4425
-17.315046712966478,4409
-14.83941606833514,4624
-12.36446993118659,4607
-9.89020810566592,4940
-7.416630395839093,6042
-4.94373660569363,11154
-2.471526539137585,14708
-6.821210263296962E-13,14365
2.47084320796705,15269
4.941003281093458,15618
7.410480415786196,17716
9.879274808531363,13744
12.347386655893956,8093
14.814816154518212,4999
17.28156350112681,4516
19.74762889252179,4340
22.21301252558385,4328
24.67771459727237,4259
27.141735304626195,4278
29.605074844762612,4310
32.06773341487792,4433
34.52971121224755,4391
36.99100843422559,4412
39.45162527824516,4328
41.91156194181792,4477
44.370818622535126,4513
46.82939551806646,4397
49.287292826160524,4599
51.74451074464503,4437
54.201049471426245,4356
56.65690920448981,4383
59.112090141899785,4451
61.56659248179983,4493
64.02041642241159,4415
66.4735621620365,4433
68.92602989905402,4636
71.37781983192338,4587
73.82893215918205,4709
76.27936707944684,4800
78.72912479141326,4706
81.17820549385567,4802
83.62660938562783,4888
86.07433666566146,5070
88.5213875329681,5003
90.96776218663751,5114
93.41346082583925,5234
95.85848364982041,5275
98.30283085790859,5380
100.7465026495089,5572
103.18949922410604,5646
105.63182078126385,5711
108.07346752062438,6017
110.51443964190923,6314
112.95473734491827,6349
115.39436082953114,6568
117.83331029570547,6888
120.27158594347827,7265
122.7091879729652,7681
125.1461165843615,8114
127.58237197794062,8600
130.01795435405518,9591
132.4528639131364,10340
134.88710085569494,11895
137.32066538231982,13912
139.75355769367923,17043
142.1857779905207,21476
144.61732647366978,28608
147.04820334403132,39970
149.47840880258934,56188
151.90794305040674,65043
154.33680628862487,65043
156.76499871846443,65043
159.19252054122433,65043
161.61937195828352,65043
164.04555317109896,65043
166.47106438120693,65043
168.89590579022217,65043
171.320077599839,65043
173.7435800118302,65043
176.16641322804742,65043
178.58857745042144,65043
181.01007288096173,65043
183.43089972175687,65043
185.85105817497413,65043
188.27054844285988,65043
190.6893707277394,65043
193.10752523201643,65043
195.5250121581745,65043
197.9418317087751,65043
200.3579840864594,65043
202.7734694939469,65043
205.18828813403627,65043
207.6024402096051,65043
210.01592592360964,65043
212.42874547908548,65043
214.84089907914665,65043
217.2523869269868,65043
219.66320922587727,65043
222.0733661791695,65043
224.48285799029293,65043
226.8916848627572,65043
229.29984700014882,65043
231.7073446061355,65043
234.11417788446204,65043
236.520347038953,65043
238.92585227351185,65043
241.33069379212054,65043
243.73487179884035,65043
246.1383864978112,65043
248.541238093252,65043
250.9434267894609,65043
253.34495279081432,65043
255.74581630176783,65043
258.1460175268563,65043
260.54555667069314,65043
262.9444339379703,65043
265.3426495334594,65043
267.7402036620107,65043
270.1370965285529,65043
272.53332833809407,65043
274.9288992957214,65043
277.32380960660055,65043
279.718059475976,65043
282.1116491091717,65043
284.5045787115897,65043
286.89684848871195,65043
289.2884586460981,65043
291.67940938938807,65043
294.0697009242996,65043
296.4593334566299,65043
298.84830719225477,65043
301.23662233712923,65043
303.6242790972866,65043
306.01127767884,65043
308.39761828798066,65043
310.78330113097934,65043
313.16832641418534,65043
315.5526943440269,65043
317.9364051270112,65043
320.3194589697242,65043
322.70185607883093,65043
325.0835966610754,65043
327.4646809232805,65043
329.8451090723478,65043
332.2248813152577,65043
334.6039978590701,65043
336.9824589109231,65043
339.36026467803447,65043
341.7374153677,65043
344.113911187295,65043
346.48975234427337,65043
348.8649390461686,65043
351.2394715005918,65043
353.61334991523415,65043
355.9865744978655,65043
358.35914545633375,65043
360.73106299856715,65043
363.10232733257146,65043
365.47293866643247,65043
367.84289720831396,65043
370.2122031664593,65043
372.5808567491905,65043
374.9488581649083,65043
377.31620762209275,65043
379.6829053293021,65043
382.0489514951745,65043
384.4143463284262,65043
386.7790900378528,65043
389.14318283232853,65043
391.50662492080653,65043
393.86941651231916,65043
396.23155781597745,65043
398.5930490409713,65043
400.9538903965696,65043
403.3140820921202,65043
405.6736243370498,65043
408.03251734086336,65043
410.3907613131465,65043
412.74835646356166,65043
415.10530300185144,65043
417.4616011378372,65043
419.81725108141893,65043
422.1722530425758,65043
424.5266072313656,65043
426.880313857925,65043
429.2333731324701,65043
431.58578526529516,65043
433.9375504667738,65043
436.2886689473588,65043
438.63914091758113,65043
440.9889665880513,65043
443.33814616945835,65043
445.68667987257015,65043
448.03456790823395,65043
450.3818104873759,65043
452.72840782100013,65043
455.07436012019105,65043
457.41966759611057,65043
459.7643304600007,65043
462.10834892318155,65043
464.4517231970525,65043
466.79445349309174,65043
469.1365400228566,65043
471.4779829979826,65043
473.81878263018564,65043
476.15893913125876,65043
478.4984527130747,65043
480.8373235875855,65043
483.17555196682144,65043
485.5131380628919,65043
487.8500820879857,65043
490.1863842543697,65043
492.52204477439034,65043
494.8570638604725,65043
497.1914417251204,65043
499.52517858091653,65043
501.85827464052306,65043
504.19073011668036,65043
506.5225452222086,65043
508.85372017000566,65043
511.18425517304956,65043
513.514150444396,65043
515.8434061971808,65043
518.1720226446176,65043
520.4999999999999,65043
522.8273384766991,65043
525.1540382881666,65043
527.480099647932,65043
529.8055227696037,65043
532.1303078668694,65043
534.454455153496,65043
536.777964843328,65043
539.1008371502907,65043
541.4230722883866,65043
543.744670471698,65043
546.0656319143858,65043
548.3859568306899,65043
550.7056454349294,65043
553.0246979415016,65043
555.3431145648834,65043
557.6608955196306,65043
559.978041020377,65043
562.2945512818363,65043
564.6104265188006,65043
566.9256669461412,65043
569.2402727788082,65043
571.5542442318302,65043
573.8675815203156,65043
576.1802848594508,65043
578.4923544645015,65043
580.8037905508126,65043
583.114593333807,65043
585.4247630289875,65043
587.7342998519354,65043
590.0432040183106,65043
592.3514757438526,65043
594.6591152443794,65043
596.9661227357875,65043
599.2724984340531,65043
