CollectionTime,9/19/2024 11:06:16 AM
ExposureUsed,30
CalibratedSpectrum
-962.7078968117929,774
-959.9714848408522,865
-957.2358232597828,890
-954.5009119013725,893
-951.7667505983302,991
-949.0333391832855,956
-946.3006774887896,851
-943.5687653473143,837
-940.837602591253,901
-938.1071890529199,850
-935.3775245645503,827
-932.6486089583007,852
-929.9204420662485,843
-927.1930237203925,852
-924.4663537526524,859
-921.7404319948689,905
-919.0152582788041,894
-916.2908324361409,1070
-913.5671542984834,845
-910.8442236973568,838
-908.1220404642074,793
-905.4006044304027,848
-902.679915427231,844
-899.959973285902,814
-897.2407778375464,767
-894.5223289132158,859
-891.8046263438832,791
-889.0876699604426,821
-886.3714595937089,834
-883.6559950744183,872
-880.9412762332282,870
-878.2273029007168,871
-875.5140749073835,880
-872.8015920836489,858
-870.0898542598545,789
-867.3788612662631,822
-864.6686129330585,877
-861.9591090903457,823
-859.2503495681506,876
-856.5423341964203,860
-853.8350628050229,860
-851.1285352237478,909
-848.4227512823054,902
-845.7177108103272,890
-843.0134136373656,931
-840.3098595928943,875
-837.6070485063082,916
-834.9049802069229,886
-832.2036545239757,862
-829.5030712866244,883
-826.8032303239481,878
-824.1041314649472,916
-821.4057745385428,927
-818.7081593735775,901
-816.0112857988148,897
-813.3151536429393,896
-810.6197627345566,947
-807.9251129021936,931
-805.2312039742981,915
-802.5380357792392,917
-799.8456081453069,915
-797.1539209007124,908
-794.462973873588,899
-791.772766891987,913
-789.083299783884,926
-786.3945723771743,958
-783.7065844996748,949
-781.0193359791231,931
-778.3328266431781,939
-775.6470563194197,925
-772.9620248353489,946
-770.2777320183878,953
-767.5941776958798,981
-764.9113616950891,967
-762.2292838432011,925
-759.5479439673222,917
-756.8673418944801,947
-754.1874774516235,982
-751.5083504656222,931
-748.8299607632671,1018
-746.15230817127,1067
-743.475392516264,1057
-740.7992136248035,1005
-738.1237713233636,995
-735.4490654383407,1007
-732.7750957960521,1044
-730.1018622227365,1050
-727.4293645445534,1024
-724.7576025875837,1017
-722.0865761778291,1034
-719.4162851412126,1067
-716.7467293035781,998
-714.0779084906909,1050
