CollectionTime,7/11/2024 12:16:16 PM
ExposureUsed,30
CalibratedSpectrum
-962.7078968117929,654
-959.9714848408522,745
-957.2358232597828,786
-954.5009119013725,705
-951.7667505983302,745
-949.0333391832855,799
-946.3006774887896,818
-943.5687653473143,804
-940.837602591253,769
-938.1071890529199,751
-935.3775245645503,753
-932.6486089583007,767
-929.9204420662485,797
-927.1930237203925,677
-924.4663537526524,682
-921.7404319948689,747
-919.0152582788041,842
-916.2908324361409,1094
-913.5671542984834,748
-910.8442236973568,747
-908.1220404642074,740
-905.4006044304027,746
-902.679915427231,791
-899.959973285902,715
-897.2407778375464,807
-894.5223289132158,755
-891.8046263438832,724
-889.0876699604426,723
-886.3714595937089,794
-883.6559950744183,750
-880.9412762332282,712
-878.2273029007168,695
-875.5140749073835,748
-872.8015920836489,745
-870.0898542598545,702
-867.3788612662631,748
-864.6686129330585,717
-861.9591090903457,810
-859.2503495681506,793
-856.5423341964203,772
-853.8350628050229,762
-851.1285352237478,766
-848.4227512823054,752
-845.7177108103272,799
-843.0134136373656,769
-840.3098595928943,851
-837.6070485063082,835
-834.9049802069229,851
-832.2036545239757,855
-829.5030712866244,818
-826.8032303239481,818
-824.1041314649472,774
-821.4057745385428,761
-818.7081593735775,791
-816.0112857988148,812
-813.3151536429393,776
-810.6197627345566,825
-807.9251129021936,754
-805.2312039742981,770
-802.5380357792392,808
-799.8456081453069,781
-797.1539209007124,843
-794.462973873588,875
-791.772766891987,839
-789.083299783884,794
-786.3945723771743,762
-783.7065844996748,785
-781.0193359791231,767
-778.3328266431781,848
-775.6470563194197,837
-772.9620248353489,828
-770.2777320183878,809
-767.5941776958798,844
-764.9113616950891,854
-762.2292838432011,842
-759.5479439673222,824
-756.8673418944801,813
-754.1874774516235,862
-751.5083504656222,819
-748.8299607632671,847
-746.15230817127,874
-743.475392516264,844
-740.7992136248035,908
-738.1237713233636,908
-735.4490654383407,865
-732.7750957960521,899
-730.1018622227365,903
-727.4293645445534,858
-724.7576025875837,839
-722.0865761778291,848
-719.4162851412126,934
-716.7467293035781,916
-714.0779084906909,955
-711.409822528237,906
