CollectionTime,7/11/2024 1:33:30 PM
ExposureUsed,30
CalibratedSpectrum
-962.7078968117929,641
-959.9714848408522,661
-957.2358232597828,664
-954.5009119013725,676
-951.7667505983302,733
-949.0333391832855,736
-946.3006774887896,719
-943.5687653473143,718
-940.837602591253,719
-938.1071890529199,687
-935.3775245645503,672
-932.6486089583007,710
-929.9204420662485,695
-927.1930237203925,688
-924.4663537526524,692
-921.7404319948689,698
-919.0152582788041,671
-916.2908324361409,955
-913.5671542984834,720
-910.8442236973568,710
-908.1220404642074,654
-905.4006044304027,683
-902.679915427231,680
-899.959973285902,677
-897.2407778375464,698
-894.5223289132158,669
-891.8046263438832,658
-889.0876699604426,689
-886.3714595937089,690
-883.6559950744183,710
-880.9412762332282,707
-878.2273029007168,717
-875.5140749073835,703
-872.8015920836489,684
-870.0898542598545,714
-867.3788612662631,703
-864.6686129330585,707
-861.9591090903457,768
-859.2503495681506,743
-856.5423341964203,722
-853.8350628050229,690
-851.1285352237478,699
-848.4227512823054,764
-845.7177108103272,768
-843.0134136373656,742
-840.3098595928943,734
-837.6070485063082,752
-834.9049802069229,734
-832.2036545239757,748
-829.5030712866244,736
-826.8032303239481,722
-824.1041314649472,733
-821.4057745385428,735
-818.7081593735775,719
-816.0112857988148,727
-813.3151536429393,733
-810.6197627345566,798
-807.9251129021936,767
-805.2312039742981,735
-802.5380357792392,791
-799.8456081453069,758
-797.1539209007124,780
-794.462973873588,791
-791.772766891987,784
-789.083299783884,758
-786.3945723771743,759
-783.7065844996748,782
-781.0193359791231,755
-778.3328266431781,771
-775.6470563194197,767
-772.9620248353489,782
-770.2777320183878,826
-767.5941776958798,798
-764.9113616950891,828
-762.2292838432011,803
-759.5479439673222,767
-756.8673418944801,802
-754.1874774516235,829
-751.5083504656222,806
-748.8299607632671,851
-746.15230817127,811
-743.475392516264,819
-740.7992136248035,858
-738.1237713233636,839
-735.4490654383407,866
-732.7750957960521,812
-730.1018622227365,846
-727.4293645445534,878
-724.7576025875837,841
-722.0865761778291,870
-719.4162851412126,883
-716.7467293035781,867
-714.0779084906909,859
-711.409822528237,880
