CollectionTime,6/26/2024 3:01:28 PM
ExposureUsed,30
CalibratedSpectrum
-962.7078968117929,1047
-959.9714848408522,1229
-957.2358232597828,1168
-954.5009119013725,993
-951.7667505983302,992
-949.0333391832855,1069
-946.3006774887896,1068
-943.5687653473143,1060
-940.837602591253,1009
-938.1071890529199,927
-935.3775245645503,916
-932.6486089583007,993
-929.9204420662485,991
-927.1930237203925,969
-924.4663537526524,888
-921.7404319948689,883
-919.0152582788041,1059
-916.2908324361409,1285
-913.5671542984834,1209
-910.8442236973568,1157
-908.1220404642074,1099
-905.4006044304027,1009
-902.679915427231,991
-899.959973285902,1076
-897.2407778375464,1122
-894.5223289132158,1100
-891.8046263438832,956
-889.0876699604426,933
-886.3714595937089,949
-883.6559950744183,1046
-880.9412762332282,1051
-878.2273029007168,1002
-875.5140749073835,1039
-872.8015920836489,1049
-870.0898542598545,958
-867.3788612662631,1012
-864.6686129330585,1057
-861.9591090903457,1042
-859.2503495681506,951
-856.5423341964203,940
-853.8350628050229,1051
-851.1285352237478,1176
-848.4227512823054,1157
-845.7177108103272,1183
-843.0134136373656,1101
-840.3098595928943,1106
-837.6070485063082,1215
-834.9049802069229,1164
-832.2036545239757,1175
-829.5030712866244,1200
-826.8032303239481,1109
-824.1041314649472,997
-821.4057745385428,953
-818.7081593735775,1080
-816.0112857988148,1169
-813.3151536429393,1042
-810.6197627345566,1042
-807.9251129021936,1036
-805.2312039742981,1021
-802.5380357792392,1059
-799.8456081453069,1109
-797.1539209007124,1045
-794.462973873588,1139
-791.772766891987,1123
-789.083299783884,1025
-786.3945723771743,1075
-783.7065844996748,1019
-781.0193359791231,1060
-778.3328266431781,1126
-775.6470563194197,1146
-772.9620248353489,1108
-770.2777320183878,1112
-767.5941776958798,1124
-764.9113616950891,1028
-762.2292838432011,1041
-759.5479439673222,1086
-756.8673418944801,1041
-754.1874774516235,1192
-751.5083504656222,1225
-748.8299607632671,1220
-746.15230817127,1216
-743.475392516264,1209
-740.7992136248035,1251
-738.1237713233636,1097
-735.4490654383407,1070
-732.7750957960521,1091
-730.1018622227365,1128
-727.4293645445534,1051
