CollectionTime,9/25/2024 10:36:38 AM
ExposureUsed,30
CalibratedSpectrum
-962.7078968117929,639
-959.9714848408522,672
-957.2358232597828,680
-954.5009119013725,678
-951.7667505983302,709
-949.0333391832855,664
-946.3006774887896,690
-943.5687653473143,691
-940.837602591253,655
-938.1071890529199,663
-935.3775245645503,669
-932.6486089583007,655
-929.9204420662485,647
-927.1930237203925,700
-924.4663537526524,631
-921.7404319948689,651
-919.0152582788041,685
-916.2908324361409,739
-913.5671542984834,696
-910.8442236973568,682
-908.1220404642074,654
-905.4006044304027,671
-902.679915427231,681
-899.959973285902,639
-897.2407778375464,714
-894.5223289132158,728
-891.8046263438832,696
-889.0876699604426,654
-886.3714595937089,677
-883.6559950744183,709
-880.9412762332282,722
-878.2273029007168,671
-875.5140749073835,648
-872.8015920836489,663
-870.0898542598545,665
-867.3788612662631,695
-864.6686129330585,726
-861.9591090903457,725
-859.2503495681506,719
-856.5423341964203,678
-853.8350628050229,671
-851.1285352237478,691
-848.4227512823054,752
-845.7177108103272,747
-843.0134136373656,736
-840.3098595928943,752
-837.6070485063082,801
-834.9049802069229,772
-832.2036545239757,732
-829.5030712866244,748
-826.8032303239481,762
-824.1041314649472,695
-821.4057745385428,758
-818.7081593735775,697
-816.0112857988148,694
-813.3151536429393,700
-810.6197627345566,760
-807.9251129021936,738
-805.2312039742981,716
-802.5380357792392,756
-799.8456081453069,801
-797.1539209007124,746
-794.462973873588,739
-791.772766891987,788
-789.083299783884,780
-786.3945723771743,774
-783.7065844996748,762
-781.0193359791231,717
-778.3328266431781,843
-775.6470563194197,799
-772.9620248353489,768
-770.2777320183878,772
-767.5941776958798,794
-764.9113616950891,776
-762.2292838432011,760
-759.5479439673222,750
-756.8673418944801,748
-754.1874774516235,784
-751.5083504656222,752
-748.8299607632671,798
-746.15230817127,747
-743.475392516264,832
-740.7992136248035,761
-738.1237713233636,756
-735.4490654383407,779
-732.7750957960521,773
-730.1018622227365,751
-727.4293645445534,805
-724.7576025875837,795
-722.0865761778291,759
-719.4162851412126,791
-716.7467293035781,817
-714.0779084906909,837
-711.409822528237,863
