CollectionTime,9/26/2024 8:38:37 AM
ExposureUsed,30
CalibratedSpectrum
-962.7078968117929,976
-959.9714848408522,950
-957.2358232597828,1006
-954.5009119013725,972
-951.7667505983302,957
-949.0333391832855,880
-946.3006774887896,917
-943.5687653473143,962
-940.837602591253,1002
-938.1071890529199,935
-935.3775245645503,936
-932.6486089583007,947
-929.9204420662485,955
-927.1930237203925,1176
-924.4663537526524,1008
-921.7404319948689,943
-919.0152582788041,1066
-916.2908324361409,1230
-913.5671542984834,1085
-910.8442236973568,1069
-908.1220404642074,1019
-905.4006044304027,972
-902.679915427231,904
-899.959973285902,991
-897.2407778375464,1073
-894.5223289132158,957
-891.8046263438832,928
-889.0876699604426,987
-886.3714595937089,975
-883.6559950744183,994
-880.9412762332282,1023
-878.2273029007168,1009
-875.5140749073835,950
-872.8015920836489,983
-870.0898542598545,1018
-867.3788612662631,976
-864.6686129330585,913
-861.9591090903457,883
-859.2503495681506,876
-856.5423341964203,886
-853.8350628050229,1004
-851.1285352237478,1094
-848.4227512823054,1133
-845.7177108103272,1100
-843.0134136373656,989
-840.3098595928943,977
-837.6070485063082,1057
-834.9049802069229,1032
-832.2036545239757,1072
-829.5030712866244,1214
-826.8032303239481,1058
-824.1041314649472,1003
-821.4057745385428,998
-818.7081593735775,977
-816.0112857988148,970
-813.3151536429393,961
-810.6197627345566,1093
-807.9251129021936,1061
-805.2312039742981,972
-802.5380357792392,1035
-799.8456081453069,1005
-797.1539209007124,974
-794.462973873588,1001
-791.772766891987,1043
-789.083299783884,1055
-786.3945723771743,1076
-783.7065844996748,1123
-781.0193359791231,1196
-778.3328266431781,1153
-775.6470563194197,1114
-772.9620248353489,1132
-770.2777320183878,1114
-767.5941776958798,992
-764.9113616950891,938
-762.2292838432011,961
-759.5479439673222,930
-756.8673418944801,1163
-754.1874774516235,1087
-751.5083504656222,1017
-748.8299607632671,1160
-746.15230817127,1110
-743.475392516264,1093
-740.7992136248035,985
-738.1237713233636,1017
-735.4490654383407,1160
-732.7750957960521,1146
-730.1018622227365,1184
-727.4293645445534,1132
-724.7576025875837,1104
-722.0865761778291,1112
