CollectionTime,9/19/2024 11:29:05 AM
ExposureUsed,30
CalibratedSpectrum
-962.7078968117929,758
-959.9714848408522,824
-957.2358232597828,807
-954.5009119013725,854
-951.7667505983302,865
-949.0333391832855,871
-946.3006774887896,826
-943.5687653473143,836
-940.837602591253,876
-938.1071890529199,817
-935.3775245645503,811
-932.6486089583007,842
-929.9204420662485,778
-927.1930237203925,805
-924.4663537526524,827
-921.7404319948689,844
-919.0152582788041,908
-916.2908324361409,1014
-913.5671542984834,811
-910.8442236973568,800
-908.1220404642074,807
-905.4006044304027,833
-902.679915427231,827
-899.959973285902,787
-897.2407778375464,819
-894.5223289132158,781
-891.8046263438832,812
-889.0876699604426,835
-886.3714595937089,871
-883.6559950744183,826
-880.9412762332282,809
-878.2273029007168,836
-875.5140749073835,807
-872.8015920836489,827
-870.0898542598545,747
-867.3788612662631,834
-864.6686129330585,805
-861.9591090903457,827
-859.2503495681506,816
-856.5423341964203,839
-853.8350628050229,863
-851.1285352237478,835
-848.4227512823054,911
-845.7177108103272,890
-843.0134136373656,873
-840.3098595928943,846
-837.6070485063082,899
-834.9049802069229,916
-832.2036545239757,869
-829.5030712866244,860
-826.8032303239481,884
-824.1041314649472,835
-821.4057745385428,852
-818.7081593735775,880
-816.0112857988148,830
-813.3151536429393,881
-810.6197627345566,937
-807.9251129021936,890
-805.2312039742981,873
-802.5380357792392,877
-799.8456081453069,867
-797.1539209007124,967
-794.462973873588,914
-791.772766891987,908
-789.083299783884,894
-786.3945723771743,923
-783.7065844996748,877
-781.0193359791231,895
-778.3328266431781,904
-775.6470563194197,901
-772.9620248353489,918
-770.2777320183878,962
-767.5941776958798,964
-764.9113616950891,912
-762.2292838432011,935
-759.5479439673222,874
-756.8673418944801,902
-754.1874774516235,969
-751.5083504656222,934
-748.8299607632671,956
-746.15230817127,985
-743.475392516264,974
-740.7992136248035,939
-738.1237713233636,966
-735.4490654383407,992
-732.7750957960521,957
-730.1018622227365,1009
-727.4293645445534,988
-724.7576025875837,926
-722.0865761778291,1046
-719.4162851412126,994
-716.7467293035781,953
-714.0779084906909,1062
-711.409822528237,1052
