CollectionTime,7/9/2024 1:26:48 PM
ExposureUsed,3
CalibratedSpectrum
-962.7078968117929,446
-959.9714848408522,464
-957.2358232597828,490
-954.5009119013725,483
-951.7667505983302,477
-949.0333391832855,508
-946.3006774887896,489
-943.5687653473143,490
-940.837602591253,491
-938.1071890529199,470
-935.3775245645503,496
-932.6486089583007,485
-929.9204420662485,499
-927.1930237203925,512
-924.4663537526524,513
-921.7404319948689,522
-919.0152582788041,511
-916.2908324361409,574
-913.5671542984834,539
-910.8442236973568,493
-908.1220404642074,486
-905.4006044304027,520
-902.679915427231,515
-899.959973285902,484
-897.2407778375464,484
-894.5223289132158,482
-891.8046263438832,491
-889.0876699604426,501
-886.3714595937089,470
-883.6559950744183,486
-880.9412762332282,490
-878.2273029007168,494
-875.5140749073835,466
-872.8015920836489,469
-870.0898542598545,459
-867.3788612662631,479
-864.6686129330585,481
-861.9591090903457,490
-859.2503495681506,487
-856.5423341964203,468
-853.8350628050229,481
-851.1285352237478,479
-848.4227512823054,485
-845.7177108103272,469
-843.0134136373656,494
-840.3098595928943,489
-837.6070485063082,511
-834.9049802069229,540
-832.2036545239757,505
-829.5030712866244,485
-826.8032303239481,524
-824.1041314649472,496
-821.4057745385428,499
-818.7081593735775,476
-816.0112857988148,499
-813.3151536429393,481
-810.6197627345566,496
-807.9251129021936,481
-805.2312039742981,505
-802.5380357792392,494
-799.8456081453069,499
-797.1539209007124,459
-794.462973873588,502
-791.772766891987,491
-789.083299783884,522
-786.3945723771743,512
-783.7065844996748,489
-781.0193359791231,504
-778.3328266431781,495
-775.6470563194197,502
-772.9620248353489,500
-770.2777320183878,487
-767.5941776958798,514
-764.9113616950891,518
-762.2292838432011,514
-759.5479439673222,530
-756.8673418944801,515
-754.1874774516235,521
-751.5083504656222,511
-748.8299607632671,531
-746.15230817127,529
-743.475392516264,524
-740.7992136248035,523
-738.1237713233636,524
-735.4490654383407,509
-732.7750957960521,501
-730.1018622227365,530
-727.4293645445534,522
-724.7576025875837,518
-722.0865761778291,517
-719.4162851412126,534
-716.7467293035781,539
-714.0779084906909,533
-711.409822528237,533
-708.7424712418238,541
-706.0758544569796,554
-703.4099719991541,533
-700.7448236937178,526
-698.0804093659622,557
-695.4167288411002,533
-692.7537819442656,523
-690.0915685005134,535
-687.4300883348199,554
-684.7693412720819,523
-682.1093271371178,527
-679.4500457546669,528
-676.7914969493897,546
-674.1336805458676,522
-671.4765963686034,550
-668.8202442420206,571
-666.1646239904642,515
-663.5097354382001,547
-660.8555784094151,561
-658.2021527282176,536
-655.5494582186366,570
-652.8974947046223,575
-650.2462620100463,552
-647.5957599587009,561
-644.9459883742998,559
-642.2969470804776,585
-639.6486359007902,579
-637.0010546587141,607
-634.3542031776476,593
-631.7080812809096,560
-629.0626887917401,557
-626.4180255333008,596
-623.7740913286734,620
-621.1308860008619,604
-618.4884093727904,586
-615.8466612673046,607
-613.2056415071715,586
-610.5653499150785,584
-607.9257863136347,585
-605.28695052537,619
-602.6488423727357,599
-600.0114616781036,592
-597.3748082637674,595
-594.7388819519412,598
-592.1036825647604,648
-589.4692099242818,630
-586.8354638524829,630
-584.2024441712624,633
-581.5701507024403,651
-578.9385832677575,643
-576.3077416888759,650
-573.6776257873787,645
-571.0482353847704,585
-568.4195703024757,631
-565.7916303618415,640
-563.164415384135,587
-560.5379251905453,609
-557.9121596021815,584
-555.2871184400748,626
-552.6628015251767,624
-550.0392086783606,663
-547.4163397204204,633
-544.794194472071,691
-542.1727727539491,648
-539.5520743866118,645
-536.9320991905377,667
-534.3128469861261,699
-531.6943175936979,736
-529.0765108334947,746
-526.4594265256793,791
-523.8430644903358,891
-521.2274245474689,1046
-518.612506517005,1117
-515.9983102187913,1087
-513.3848354725959,1141
-510.77208209810846,1227
-508.16004991493924,1363
-505.5487387426199,1577
-502.9381484006032,1771
-500.3282787082628,1799
-497.71912948489364,1731
-495.1107005497117,1518
-492.5029917218539,1306
-489.8960028203786,1105
-487.28973366426493,961
-484.68418407241325,872
-482.07935386364494,866
-479.47524285670266,884
-476.87185087025,833
-474.2691777228715,828
-471.66722323307334,798
-469.0659872192821,806
-466.4654694998459,826
-463.86566989303384,799
-461.26658821703614,781
-458.66822428996414,804
-456.07057792985,803
-453.4736489546475,840
-450.877437182231,783
-448.28194243039627,755
-445.68716451686,785
-443.09310325926003,780
-440.49975847515555,761
-437.9071299820263,808
-435.31521759727354,805
-432.72402113821954,844
-430.13354042210767,795
-427.5437752661022,832
-424.95472548728867,804
-422.36639090267386,810
-419.7787713291855,838
-417.1918665836721,911
-414.60567648290385,946
-412.0202008435715,855
-409.4354394822874,849
-406.8513922155845,878
-404.26805885991723,896
-401.685439231661,857
-399.103533147112,847
-396.522340422488,826
-393.9418608739278,810
-391.3620943174908,856
-388.7830405691583,846
-386.2046994448317,810
-383.6270707603344,768
-381.05015433141045,779
-378.473949973725,723
-375.8984575028645,694
-373.32367673433623,657
-370.74960748356875,646
-368.1762495659117,576
-365.60360279663576,593
-363.03166699093265,520
-360.4604419639154,515
-357.8899275306178,506
-355.32012350599507,493
-352.7510297049233,497
-350.1826459421999,455
-347.61497203254316,483
-345.04800779059235,486
-342.4817530309082,494
-339.91620756797226,484
-337.35137121618743,460
-334.7872437898774,481
-332.22382510328725,547
-329.66111497058273,495
-327.09911320585127,497
-324.53781962310075,526
-321.9772340362607,491
-319.4173562591816,473
-316.8581861056348,485
-314.2997233893127,470
-311.7419679238294,493
-309.1849195227194,482
-306.62857799943856,543
-304.0729431673641,517
-301.51801483979375,542
-298.963792829947,530
-296.41027695096386,553
-293.85746701590574,575
-291.3053628377552,571
-288.7539642294155,547
-286.2032710037115,538
-283.65328297338897,553
-281.1039999511146,634
-278.5554217494762,643
-276.007548180983,568
-273.4603790580651,579
-270.9139141930734,559
-268.3681533982807,552
-265.8230964858798,577
-263.27874326798565,579
-260.7350935566336,574
-258.1921471637804,598
-255.6499039013039,613
-253.10836358100266,605
-250.56752601459698,561
-248.02739101372765,642
-245.48795838995704,662
-242.94922795476816,604
-240.41119951956557,596
-237.8738728956746,652
-235.33724789434166,715
-232.80132432673452,664
-230.2661020039418,658
-227.73158073697357,671
-225.19776033676033,732
-222.66464061415422,758
-220.1322213799284,705
-217.60050244477725,694
-215.06948361931552,675
-212.53916471408013,721
-210.00954553952818,720
-207.48062590603843,675
-204.9524056239104,695
-202.4248845033651,772
-199.8980623545441,820
-197.37193898751036,781
-194.84651421224817,837
-192.32178783866232,811
-189.79775967657952,769
-187.27442953574644,778
-184.7517972258321,796
-182.2298625564256,766
-179.7086253370378,807
-177.18808537710026,817
-174.66824248596583,864
-172.14909647290835,892
-169.6306471471229,841
-167.11289431772548,854
-164.59583779375328,796
-162.07947738416453,885
-159.5638128978386,873
-157.04884414357605,988
-154.53457093009854,1070
-152.02099306604828,1041
-149.50811035998936,869
-146.99592262040665,880
-144.48442965570587,900
-141.97363127421409,991
-139.46352728417958,1094
-136.95411749377126,1221
-134.44540171107985,1168
-131.93737974411636,998
-129.43005140081357,1150
-126.92341648902493,1724
-124.41747481652521,2302
-121.91222619101006,2698
-119.40767042009657,3211
-116.90380731132257,3971
-114.40063667214702,4012
-111.8981583099503,3288
-109.3963720320337,2335
-106.89527764561933,1981
-104.39487495785067,2495
-101.89516377579241,3675
-99.39614390642998,5303
-96.89781515667039,6494
-94.40017733334128,6149
-91.90323024319173,5454
-89.40697369289148,5063
-86.91140748903172,5657
-84.41653143812482,6330
-81.92234534660395,5491
-79.42884902082358,4510
-76.93604226705907,4940
-74.4439248915071,8438
-71.95249670028534,12779
-69.46175749943245,15873
-66.97170709490854,16008
-64.48234529259423,14260
-61.99367189829195,12517
-59.50568671772464,10912
-57.01838955653636,8200
-54.53178022029283,7304
-52.045858514480074,9300
-49.560624244506016,11343
-47.07607721569923,11728
-44.59221723330904,11867
-42.10904410250669,11736
-39.62655762838392,10481
-37.14475761595372,9073
-34.66364387015028,7974
-32.18321619582866,7905
-29.70347439776515,8423
-27.224418280657005,9619
-24.74604764912317,11356
-22.26836230770266,16201
-19.7913620608565,28983
-17.315046712966478,51875
-14.83941606833514,65037
-12.36446993118659,65037
-9.89020810566592,65037
-7.416630395839093,65037
-4.94373660569363,65037
-2.471526539137585,65037
-6.821210263296962E-13,65037
2.47084320796705,65037
4.941003281093458,65037
7.410480415786196,65037
9.879274808531363,65037
12.347386655893956,65037
14.814816154518212,65037
17.28156350112681,65037
19.74762889252179,65037
22.21301252558385,65037
24.67771459727237,20299
27.141735304626195,4214
29.605074844762612,2603
32.06773341487792,2365
34.52971121224755,2391
36.99100843422559,2351
39.45162527824516,2180
41.91156194181792,1960
44.370818622535126,1874
46.82939551806646,1527
49.287292826160524,1552
51.74451074464503,1448
54.201049471426245,1454
56.65690920448981,1461
59.112090141899785,1300
61.56659248179983,1180
64.02041642241159,1127
66.4735621620365,1094
68.92602989905402,1073
71.37781983192338,1058
73.82893215918205,1068
76.27936707944684,1263
78.72912479141326,1189
81.17820549385567,1114
83.62660938562783,1141
86.07433666566146,1205
88.5213875329681,975
90.96776218663751,854
93.41346082583925,924
95.85848364982041,1079
98.30283085790859,1117
100.7465026495089,1171
103.18949922410604,1173
105.63182078126385,1071
108.07346752062438,1121
110.51443964190923,1056
112.95473734491827,929
115.39436082953114,884
117.83331029570547,868
120.27158594347827,887
122.7091879729652,961
125.1461165843615,876
127.58237197794062,801
130.01795435405518,841
132.4528639131364,1075
134.88710085569494,1191
137.32066538231982,1001
139.75355769367923,924
142.1857779905207,914
144.61732647366978,911
147.04820334403132,914
149.47840880258934,897
151.90794305040674,954
154.33680628862487,974
156.76499871846443,1096
159.19252054122433,1369
161.61937195828352,1349
164.04555317109896,1410
166.47106438120693,1544
168.89590579022217,1677
171.320077599839,1736
173.7435800118302,1910
176.16641322804742,1815
178.58857745042144,1981
181.01007288096173,2138
183.43089972175687,2154
185.85105817497413,2154
188.27054844285988,2070
190.6893707277394,1975
193.10752523201643,2086
195.5250121581745,2166
197.9418317087751,2306
200.3579840864594,2280
202.7734694939469,2287
205.18828813403627,2314
207.6024402096051,2308
210.01592592360964,2342
212.42874547908548,2241
214.84089907914665,2366
217.2523869269868,2378
219.66320922587727,2430
222.0733661791695,2369
224.48285799029293,2370
226.8916848627572,2342
229.29984700014882,2325
231.7073446061355,2391
234.11417788446204,2322
236.520347038953,2306
238.92585227351185,2298
241.33069379212054,2330
243.73487179884035,2320
246.1383864978112,2457
248.541238093252,2417
250.9434267894609,2457
253.34495279081432,2386
255.74581630176783,2407
258.1460175268563,2326
260.54555667069314,2323
262.9444339379703,2391
265.3426495334594,2344
267.7402036620107,2386
270.1370965285529,2325
272.53332833809407,2446
274.9288992957214,2325
277.32380960660055,2374
279.718059475976,2345
282.1116491091717,2511
284.5045787115897,2395
286.89684848871195,2472
289.2884586460981,2514
291.67940938938807,2527
294.0697009242996,2486
296.4593334566299,2456
298.84830719225477,2488
301.23662233712923,2436
303.6242790972866,2390
306.01127767884,2277
308.39761828798066,2338
310.78330113097934,2337
313.16832641418534,2256
315.5526943440269,2240
317.9364051270112,2241
320.3194589697242,2195
322.70185607883093,2279
325.0835966610754,2229
327.4646809232805,2148
329.8451090723478,2159
332.2248813152577,2159
334.6039978590701,2207
336.9824589109231,2127
339.36026467803447,2122
341.7374153677,2143
344.113911187295,2118
346.48975234427337,2097
348.8649390461686,2102
351.2394715005918,2093
353.61334991523415,2069
355.9865744978655,2138
358.35914545633375,2032
360.73106299856715,2044
363.10232733257146,2042
365.47293866643247,2053
367.84289720831396,2021
370.2122031664593,2024
372.5808567491905,2043
374.9488581649083,1994
377.31620762209275,2009
379.6829053293021,1944
382.0489514951745,1967
384.4143463284262,1959
386.7790900378528,1998
389.14318283232853,1945
391.50662492080653,1902
393.86941651231916,1988
396.23155781597745,1974
398.5930490409713,1981
400.9538903965696,1986
403.3140820921202,1939
405.6736243370498,1921
408.03251734086336,1946
410.3907613131465,1858
412.74835646356166,1919
415.10530300185144,1839
417.4616011378372,1941
419.81725108141893,1908
422.1722530425758,1934
424.5266072313656,1999
426.880313857925,1949
429.2333731324701,1897
431.58578526529516,1868
433.9375504667738,1891
436.2886689473588,1873
438.63914091758113,1876
440.9889665880513,1882
443.33814616945835,1864
445.68667987257015,1839
448.03456790823395,1877
450.3818104873759,1909
452.72840782100013,1864
455.07436012019105,1837
457.41966759611057,1891
459.7643304600007,1845
462.10834892318155,1812
464.4517231970525,1807
466.79445349309174,1814
469.1365400228566,1863
471.4779829979826,1931
473.81878263018564,1893
476.15893913125876,1957
478.4984527130747,1957
480.8373235875855,2051
483.17555196682144,2072
485.5131380628919,2037
487.8500820879857,2190
490.1863842543697,2409
492.52204477439034,2465
494.8570638604725,2737
497.1914417251204,3185
499.52517858091653,3598
501.85827464052306,4062
504.19073011668036,4355
506.5225452222086,4372
508.85372017000566,4226
511.18425517304956,4063
513.514150444396,4104
515.8434061971808,4646
518.1720226446176,5438
520.4999999999999,5580
522.8273384766991,5168
525.1540382881666,4602
527.480099647932,3947
529.8055227696037,3382
532.1303078668694,2575
534.454455153496,2377
536.777964843328,2116
539.1008371502907,2086
541.4230722883866,1962
543.744670471698,2061
546.0656319143858,2082
548.3859568306899,2015
550.7056454349294,2110
553.0246979415016,1985
555.3431145648834,1987
557.6608955196306,1939
559.978041020377,1890
562.2945512818363,1902
564.6104265188006,1933
566.9256669461412,1904
569.2402727788082,2005
571.5542442318302,1957
573.8675815203156,2023
576.1802848594508,1980
578.4923544645015,1986
580.8037905508126,2045
583.114593333807,2020
585.4247630289875,2009
587.7342998519354,1891
590.0432040183106,1993
592.3514757438526,1943
594.6591152443794,1969
596.9661227357875,1989
599.2724984340531,2007
601.578242555231,1987
603.8833553154542,2025
606.1878369309362,1988
608.4916876179676,2051
610.7949075929192,1992
613.0974970722403,1970
615.3994562724587,2022
617.7007854101818,1889
620.0014847020951,1942
622.3015543649641,1993
624.6009946156324,1990
626.8998056710224,1903
629.1979877481361,1958
631.4955410640538,1965
633.7924658359349,2003
636.0887622810175,1934
638.3844306166192,1936
640.6794710601358,1955
642.9738838290426,1962
645.2676691408932,2015
647.5608272133207,1902
649.853358264037,1973
652.1452625108324,2046
654.4365401715764,1986
656.7271914642178,1903
659.0172166067838,2007
661.3066158173809,2010
663.5953893141935,1966
665.8835373154867,1957
