CollectionTime,7/9/2024 1:24:48 PM
ExposureUsed,30
CalibratedSpectrum
-962.7078968117929,706
-959.9714848408522,752
-957.2358232597828,791
-954.5009119013725,775
-951.7667505983302,748
-949.0333391832855,755
-946.3006774887896,746
-943.5687653473143,791
-940.837602591253,733
-938.1071890529199,766
-935.3775245645503,754
-932.6486089583007,766
-929.9204420662485,738
-927.1930237203925,780
-924.4663537526524,742
-921.7404319948689,727
-919.0152582788041,760
-916.2908324361409,1033
-913.5671542984834,767
-910.8442236973568,751
-908.1220404642074,761
-905.4006044304027,760
-902.679915427231,733
-899.959973285902,760
-897.2407778375464,742
-894.5223289132158,744
-891.8046263438832,784
-889.0876699604426,733
-886.3714595937089,764
-883.6559950744183,804
-880.9412762332282,758
-878.2273029007168,731
-875.5140749073835,785
-872.8015920836489,772
-870.0898542598545,782
-867.3788612662631,775
-864.6686129330585,806
-861.9591090903457,827
-859.2503495681506,854
-856.5423341964203,841
-853.8350628050229,779
-851.1285352237478,774
-848.4227512823054,783
-845.7177108103272,837
-843.0134136373656,799
-840.3098595928943,815
-837.6070485063082,813
-834.9049802069229,833
-832.2036545239757,842
-829.5030712866244,831
-826.8032303239481,831
-824.1041314649472,816
-821.4057745385428,838
-818.7081593735775,823
-816.0112857988148,834
-813.3151536429393,815
-810.6197627345566,868
-807.9251129021936,769
-805.2312039742981,835
-802.5380357792392,823
-799.8456081453069,823
-797.1539209007124,868
-794.462973873588,846
-791.772766891987,859
-789.083299783884,842
-786.3945723771743,847
-783.7065844996748,800
-781.0193359791231,865
-778.3328266431781,890
-775.6470563194197,905
-772.9620248353489,850
-770.2777320183878,857
-767.5941776958798,826
-764.9113616950891,838
-762.2292838432011,813
-759.5479439673222,839
-756.8673418944801,849
-754.1874774516235,853
-751.5083504656222,855
-748.8299607632671,921
-746.15230817127,888
-743.475392516264,859
-740.7992136248035,859
-738.1237713233636,923
-735.4490654383407,911
-732.7750957960521,857
-730.1018622227365,895
-727.4293645445534,904
-724.7576025875837,905
-722.0865761778291,906
-719.4162851412126,928
-716.7467293035781,956
-714.0779084906909,943
-711.409822528237,910
