CollectionTime,9/25/2024 12:09:54 PM
ExposureUsed,30
CalibratedSpectrum
-962.7078968117929,669
-959.9714848408522,701
-957.2358232597828,707
-954.5009119013725,697
-951.7667505983302,746
-949.0333391832855,765
-946.3006774887896,704
-943.5687653473143,743
-940.837602591253,747
-938.1071890529199,665
-935.3775245645503,697
-932.6486089583007,648
-929.9204420662485,668
-927.1930237203925,701
-924.4663537526524,733
-921.7404319948689,718
-919.0152582788041,734
-916.2908324361409,778
-913.5671542984834,739
-910.8442236973568,696
-908.1220404642074,678
-905.4006044304027,733
-902.679915427231,734
-899.959973285902,674
-897.2407778375464,697
-894.5223289132158,737
-891.8046263438832,746
-889.0876699604426,676
-886.3714595937089,677
-883.6559950744183,708
-880.9412762332282,705
-878.2273029007168,745
-875.5140749073835,732
-872.8015920836489,739
-870.0898542598545,736
-867.3788612662631,744
-864.6686129330585,753
-861.9591090903457,743
-859.2503495681506,725
-856.5423341964203,755
-853.8350628050229,729
-851.1285352237478,761
-848.4227512823054,798
-845.7177108103272,801
-843.0134136373656,776
-840.3098595928943,763
-837.6070485063082,750
-834.9049802069229,786
-832.2036545239757,776
-829.5030712866244,759
-826.8032303239481,770
-824.1041314649472,731
-821.4057745385428,761
-818.7081593735775,739
-816.0112857988148,733
-813.3151536429393,779
-810.6197627345566,816
-807.9251129021936,825
-805.2312039742981,762
-802.5380357792392,741
-799.8456081453069,782
-797.1539209007124,802
-794.462973873588,726
-791.772766891987,802
-789.083299783884,843
-786.3945723771743,830
-783.7065844996748,806
-781.0193359791231,820
-778.3328266431781,854
-775.6470563194197,774
-772.9620248353489,745
-770.2777320183878,758
-767.5941776958798,821
-764.9113616950891,771
-762.2292838432011,766
-759.5479439673222,791
-756.8673418944801,729
-754.1874774516235,761
-751.5083504656222,784
-748.8299607632671,837
-746.15230817127,790
-743.475392516264,806
-740.7992136248035,830
-738.1237713233636,827
-735.4490654383407,800
-732.7750957960521,786
-730.1018622227365,852
-727.4293645445534,811
-724.7576025875837,835
-722.0865761778291,837
-719.4162851412126,807
-716.7467293035781,850
-714.0779084906909,828
-711.409822528237,854
