CollectionTime,9/20/2024 10:51:55 AM
ExposureUsed,30
CalibratedSpectrum
-962.7078968117929,922
-959.9714848408522,965
-957.2358232597828,895
-954.5009119013725,885
-951.7667505983302,926
-949.0333391832855,961
-946.3006774887896,893
-943.5687653473143,862
-940.837602591253,901
-938.1071890529199,867
-935.3775245645503,898
-932.6486089583007,995
-929.9204420662485,894
-927.1930237203925,868
-924.4663537526524,912
-921.7404319948689,969
-919.0152582788041,927
-916.2908324361409,1137
-913.5671542984834,850
-910.8442236973568,823
-908.1220404642074,864
-905.4006044304027,974
-902.679915427231,944
-899.959973285902,880
-897.2407778375464,863
-894.5223289132158,839
-891.8046263438832,878
-889.0876699604426,932
-886.3714595937089,925
-883.6559950744183,1005
-880.9412762332282,902
-878.2273029007168,927
-875.5140749073835,945
-872.8015920836489,927
-870.0898542598545,856
-867.3788612662631,865
-864.6686129330585,867
-861.9591090903457,878
-859.2503495681506,878
-856.5423341964203,915
-853.8350628050229,947
-851.1285352237478,963
-848.4227512823054,994
-845.7177108103272,880
-843.0134136373656,925
-840.3098595928943,938
-837.6070485063082,957
-834.9049802069229,979
-832.2036545239757,971
-829.5030712866244,948
-826.8032303239481,899
-824.1041314649472,937
-821.4057745385428,974
-818.7081593735775,986
-816.0112857988148,955
-813.3151536429393,907
-810.6197627345566,1031
-807.9251129021936,953
-805.2312039742981,936
-802.5380357792392,931
-799.8456081453069,934
-797.1539209007124,994
-794.462973873588,949
-791.772766891987,1025
-789.083299783884,1005
-786.3945723771743,977
-783.7065844996748,991
-781.0193359791231,975
-778.3328266431781,970
-775.6470563194197,954
-772.9620248353489,977
-770.2777320183878,997
-767.5941776958798,1079
-764.9113616950891,1037
-762.2292838432011,988
-759.5479439673222,920
-756.8673418944801,972
-754.1874774516235,945
-751.5083504656222,967
-748.8299607632671,1020
-746.15230817127,1004
-743.475392516264,1010
-740.7992136248035,1075
-738.1237713233636,1067
-735.4490654383407,986
-732.7750957960521,1105
-730.1018622227365,1023
-727.4293645445534,1072
-724.7576025875837,943
-722.0865761778291,1033
-719.4162851412126,1053
-716.7467293035781,1029
