CollectionTime,7/11/2024 12:32:06 PM
ExposureUsed,30
CalibratedSpectrum
-962.7078968117929,664
-959.9714848408522,711
-957.2358232597828,715
-954.5009119013725,694
-951.7667505983302,714
-949.0333391832855,775
-946.3006774887896,737
-943.5687653473143,720
-940.837602591253,725
-938.1071890529199,714
-935.3775245645503,721
-932.6486089583007,716
-929.9204420662485,692
-927.1930237203925,728
-924.4663537526524,676
-921.7404319948689,680
-919.0152582788041,691
-916.2908324361409,981
-913.5671542984834,750
-910.8442236973568,711
-908.1220404642074,731
-905.4006044304027,754
-902.679915427231,721
-899.959973285902,713
-897.2407778375464,714
-894.5223289132158,743
-891.8046263438832,756
-889.0876699604426,668
-886.3714595937089,683
-883.6559950744183,722
-880.9412762332282,755
-878.2273029007168,725
-875.5140749073835,683
-872.8015920836489,698
-870.0898542598545,736
-867.3788612662631,713
-864.6686129330585,727
-861.9591090903457,755
-859.2503495681506,733
-856.5423341964203,701
-853.8350628050229,730
-851.1285352237478,749
-848.4227512823054,811
-845.7177108103272,804
-843.0134136373656,754
-840.3098595928943,743
-837.6070485063082,753
-834.9049802069229,784
-832.2036545239757,768
-829.5030712866244,767
-826.8032303239481,810
-824.1041314649472,777
-821.4057745385428,742
-818.7081593735775,834
-816.0112857988148,772
-813.3151536429393,774
-810.6197627345566,833
-807.9251129021936,754
-805.2312039742981,790
-802.5380357792392,727
-799.8456081453069,795
-797.1539209007124,785
-794.462973873588,805
-791.772766891987,787
-789.083299783884,775
-786.3945723771743,805
-783.7065844996748,821
-781.0193359791231,776
-778.3328266431781,772
-775.6470563194197,787
-772.9620248353489,768
-770.2777320183878,787
-767.5941776958798,848
-764.9113616950891,807
-762.2292838432011,830
-759.5479439673222,808
-756.8673418944801,817
-754.1874774516235,823
-751.5083504656222,819
-748.8299607632671,855
-746.15230817127,833
-743.475392516264,826
-740.7992136248035,882
-738.1237713233636,911
-735.4490654383407,892
-732.7750957960521,892
-730.1018622227365,882
-727.4293645445534,880
-724.7576025875837,843
-722.0865761778291,810
-719.4162851412126,897
-716.7467293035781,916
-714.0779084906909,915
-711.409822528237,909
