CollectionTime,9/20/2024 11:27:17 AM
ExposureUsed,3
CalibratedSpectrum
-962.7078968117929,564
-959.9714848408522,613
-957.2358232597828,510
-954.5009119013725,532
-951.7667505983302,536
-949.0333391832855,568
-946.3006774887896,572
-943.5687653473143,567
-940.837602591253,537
-938.1071890529199,538
-935.3775245645503,560
-932.6486089583007,534
-929.9204420662485,551
-927.1930237203925,589
-924.4663537526524,592
-921.7404319948689,548
-919.0152582788041,576
-916.2908324361409,603
-913.5671542984834,503
-910.8442236973568,508
-908.1220404642074,507
-905.4006044304027,545
-902.679915427231,559
-899.959973285902,548
-897.2407778375464,518
-894.5223289132158,537
-891.8046263438832,537
-889.0876699604426,529
-886.3714595937089,603
-883.6559950744183,548
-880.9412762332282,523
-878.2273029007168,546
-875.5140749073835,521
-872.8015920836489,496
-870.0898542598545,520
-867.3788612662631,517
-864.6686129330585,536
-861.9591090903457,534
-859.2503495681506,534
-856.5423341964203,521
-853.8350628050229,563
-851.1285352237478,628
-848.4227512823054,628
-845.7177108103272,607
-843.0134136373656,576
-840.3098595928943,525
-837.6070485063082,561
-834.9049802069229,578
-832.2036545239757,587
-829.5030712866244,582
-826.8032303239481,617
-824.1041314649472,624
-821.4057745385428,570
-818.7081593735775,574
-816.0112857988148,565
-813.3151536429393,574
-810.6197627345566,551
-807.9251129021936,563
-805.2312039742981,561
-802.5380357792392,559
-799.8456081453069,589
-797.1539209007124,616
-794.462973873588,597
-791.772766891987,585
-789.083299783884,546
-786.3945723771743,547
-783.7065844996748,574
-781.0193359791231,507
-778.3328266431781,497
-775.6470563194197,536
-772.9620248353489,550
-770.2777320183878,583
-767.5941776958798,628
-764.9113616950891,625
-762.2292838432011,569
-759.5479439673222,517
-756.8673418944801,538
-754.1874774516235,577
-751.5083504656222,560
-748.8299607632671,548
-746.15230817127,560
-743.475392516264,590
-740.7992136248035,564
-738.1237713233636,566
-735.4490654383407,587
-732.7750957960521,562
-730.1018622227365,558
-727.4293645445534,578
-724.7576025875837,568
-722.0865761778291,567
-719.4162851412126,568
-716.7467293035781,573
-714.0779084906909,614
-711.409822528237,668
-708.7424712418238,592
-706.0758544569796,585
-703.4099719991541,582
-700.7448236937178,653
-698.0804093659622,612
-695.4167288411002,575
-692.7537819442656,599
-690.0915685005134,569
-687.4300883348199,596
-684.7693412720819,615
-682.1093271371178,644
-679.4500457546669,645
-676.7914969493897,615
-674.1336805458676,608
-671.4765963686034,634
-668.8202442420206,605
-666.1646239904642,612
-663.5097354382001,611
-660.8555784094151,576
-658.2021527282176,588
-655.5494582186366,616
-652.8974947046223,618
-650.2462620100463,626
-647.5957599587009,624
-644.9459883742998,708
-642.2969470804776,677
-639.6486359007902,664
-637.0010546587141,657
-634.3542031776476,641
-631.7080812809096,654
-629.0626887917401,641
-626.4180255333008,635
-623.7740913286734,644
-621.1308860008619,702
-618.4884093727904,725
-615.8466612673046,690
-613.2056415071715,668
-610.5653499150785,673
-607.9257863136347,702
-605.28695052537,678
-602.6488423727357,625
-600.0114616781036,682
-597.3748082637674,662
-594.7388819519412,656
-592.1036825647604,664
-589.4692099242818,745
-586.8354638524829,726
-584.2024441712624,779
-581.5701507024403,765
-578.9385832677575,748
-576.3077416888759,785
-573.6776257873787,716
-571.0482353847704,705
-568.4195703024757,696
-565.7916303618415,713
-563.164415384135,721
-560.5379251905453,767
-557.9121596021815,690
-555.2871184400748,717
-552.6628015251767,714
-550.0392086783606,704
-547.4163397204204,751
-544.794194472071,728
-542.1727727539491,742
-539.5520743866118,798
-536.9320991905377,787
-534.3128469861261,928
-531.6943175936979,897
-529.0765108334947,859
-526.4594265256793,829
-523.8430644903358,1066
-521.2274245474689,1152
-518.612506517005,1203
-515.9983102187913,1254
-513.3848354725959,1421
-510.77208209810846,1575
-508.16004991493924,1709
-505.5487387426199,1720
-502.9381484006032,1735
-500.3282787082628,1632
-497.71912948489364,1507
-495.1107005497117,1312
-492.5029917218539,1111
-489.8960028203786,977
-487.28973366426493,906
-484.68418407241325,860
-482.07935386364494,857
-479.47524285670266,845
-476.87185087025,889
-474.2691777228715,974
-471.66722323307334,921
-469.0659872192821,851
-466.4654694998459,805
-463.86566989303384,870
-461.26658821703614,844
-458.66822428996414,863
-456.07057792985,883
-453.4736489546475,884
-450.877437182231,844
-448.28194243039627,865
-445.68716451686,854
-443.09310325926003,841
-440.49975847515555,798
-437.9071299820263,837
-435.31521759727354,903
-432.72402113821954,913
-430.13354042210767,858
-427.5437752661022,873
-424.95472548728867,870
-422.36639090267386,914
-419.7787713291855,1028
-417.1918665836721,1000
-414.60567648290385,926
-412.0202008435715,908
-409.4354394822874,973
-406.8513922155845,909
-404.26805885991723,948
-401.685439231661,931
-399.103533147112,954
-396.522340422488,961
-393.9418608739278,921
-391.3620943174908,908
-388.7830405691583,810
-386.2046994448317,848
-383.6270707603344,878
-381.05015433141045,881
-378.473949973725,834
-375.8984575028645,786
-373.32367673433623,827
-370.74960748356875,747
-368.1762495659117,692
-365.60360279663576,627
-363.03166699093265,639
-360.4604419639154,560
-357.8899275306178,535
-355.32012350599507,566
-352.7510297049233,569
-350.1826459421999,567
-347.61497203254316,574
-345.04800779059235,600
-342.4817530309082,651
-339.91620756797226,625
-337.35137121618743,629
-334.7872437898774,804
-332.22382510328725,723
-329.66111497058273,639
-327.09911320585127,649
-324.53781962310075,645
-321.9772340362607,633
-319.4173562591816,657
-316.8581861056348,660
-314.2997233893127,660
-311.7419679238294,676
-309.1849195227194,814
-306.62857799943856,737
-304.0729431673641,686
-301.51801483979375,667
-298.963792829947,611
-296.41027695096386,602
-293.85746701590574,597
-291.3053628377552,704
-288.7539642294155,697
-286.2032710037115,708
-283.65328297338897,750
-281.1039999511146,808
-278.5554217494762,746
-276.007548180983,868
-273.4603790580651,724
-270.9139141930734,677
-268.3681533982807,737
-265.8230964858798,745
-263.27874326798565,766
-260.7350935566336,776
-258.1921471637804,754
-255.6499039013039,847
-253.10836358100266,856
-250.56752601459698,900
-248.02739101372765,881
-245.48795838995704,921
-242.94922795476816,876
-240.41119951956557,858
-237.8738728956746,859
-235.33724789434166,820
-232.80132432673452,939
-230.2661020039418,939
-227.73158073697357,859
-225.19776033676033,1100
-222.66464061415422,1182
-220.1322213799284,1159
-217.60050244477725,1038
-215.06948361931552,1054
-212.53916471408013,960
-210.00954553952818,928
-207.48062590603843,1024
-204.9524056239104,1140
-202.4248845033651,1388
-199.8980623545441,1216
-197.37193898751036,1308
-194.84651421224817,1144
-192.32178783866232,1155
-189.79775967657952,1108
-187.27442953574644,1009
-184.7517972258321,1037
-182.2298625564256,1085
-179.7086253370378,1087
-177.18808537710026,1143
-174.66824248596583,1121
-172.14909647290835,1271
-169.6306471471229,1229
-167.11289431772548,1120
-164.59583779375328,1089
-162.07947738416453,1296
-159.5638128978386,1575
-157.04884414357605,1549
-154.53457093009854,1430
-152.02099306604828,1416
-149.50811035998936,1498
-146.99592262040665,1449
-144.48442965570587,1549
-141.97363127421409,1488
-139.46352728417958,1482
-136.95411749377126,1569
-134.44540171107985,1492
-131.93737974411636,1490
-129.43005140081357,1369
-126.92341648902493,1507
-124.41747481652521,1794
-121.91222619101006,2187
-119.40767042009657,2522
-116.90380731132257,3006
-114.40063667214702,3599
-111.8981583099503,4432
-109.3963720320337,5656
-106.89527764561933,6835
-104.39487495785067,7691
-101.89516377579241,8401
-99.39614390642998,10947
-96.89781515667039,15811
-94.40017733334128,21194
-91.90323024319173,27639
-89.40697369289148,28922
-86.91140748903172,21869
-84.41653143812482,13708
-81.92234534660395,8534
-79.42884902082358,7642
-76.93604226705907,12052
-74.4439248915071,17273
-71.95249670028534,19526
-69.46175749943245,18486
-66.97170709490854,17539
-64.48234529259423,14702
-61.99367189829195,13479
-59.50568671772464,12187
-57.01838955653636,11096
-54.53178022029283,11891
-52.045858514480074,14471
-49.560624244506016,15259
-47.07607721569923,16956
-44.59221723330904,20887
-42.10904410250669,25046
-39.62655762838392,30063
-37.14475761595372,36393
-34.66364387015028,49621
-32.18321619582866,55545
-29.70347439776515,56505
-27.224418280657005,63000
-24.74604764912317,63979
-22.26836230770266,61893
-19.7913620608565,65036
-17.315046712966478,65036
-14.83941606833514,65036
-12.36446993118659,65036
-9.89020810566592,65036
-7.416630395839093,65036
-4.94373660569363,65036
-2.471526539137585,65036
-6.821210263296962E-13,65036
2.47084320796705,65036
4.941003281093458,65036
7.410480415786196,65036
9.879274808531363,65036
12.347386655893956,65036
14.814816154518212,65036
17.28156350112681,65036
19.74762889252179,65036
22.21301252558385,65036
24.67771459727237,24476
27.141735304626195,7743
29.605074844762612,6744
32.06773341487792,7167
34.52971121224755,6532
36.99100843422559,5136
39.45162527824516,5287
41.91156194181792,6017
44.370818622535126,5910
46.82939551806646,6055
49.287292826160524,4877
51.74451074464503,5328
54.201049471426245,5560
56.65690920448981,3618
59.112090141899785,3842
61.56659248179983,3777
64.02041642241159,3677
66.4735621620365,3201
68.92602989905402,3265
71.37781983192338,3182
73.82893215918205,3273
76.27936707944684,3039
78.72912479141326,2721
81.17820549385567,2210
83.62660938562783,2454
86.07433666566146,2388
88.5213875329681,2206
90.96776218663751,2208
93.41346082583925,2211
95.85848364982041,2464
98.30283085790859,2504
100.7465026495089,1981
103.18949922410604,1890
105.63182078126385,1950
108.07346752062438,1963
110.51443964190923,1820
112.95473734491827,1890
115.39436082953114,2004
117.83331029570547,1612
120.27158594347827,1866
122.7091879729652,1952
125.1461165843615,2078
127.58237197794062,2231
130.01795435405518,2378
132.4528639131364,2219
134.88710085569494,1785
137.32066538231982,1624
139.75355769367923,1631
142.1857779905207,1877
144.61732647366978,1489
147.04820334403132,1235
149.47840880258934,1342
151.90794305040674,1809
154.33680628862487,2149
156.76499871846443,2141
159.19252054122433,1995
161.61937195828352,1945
164.04555317109896,1889
166.47106438120693,1943
168.89590579022217,2046
171.320077599839,2158
173.7435800118302,2415
176.16641322804742,2475
178.58857745042144,2705
181.01007288096173,2639
183.43089972175687,2349
185.85105817497413,2317
188.27054844285988,2249
190.6893707277394,2254
193.10752523201643,2541
195.5250121581745,2715
197.9418317087751,2745
200.3579840864594,2552
202.7734694939469,2525
205.18828813403627,2590
207.6024402096051,2603
210.01592592360964,2535
212.42874547908548,2404
214.84089907914665,2491
217.2523869269868,2485
219.66320922587727,2473
222.0733661791695,2372
224.48285799029293,2432
226.8916848627572,2514
229.29984700014882,2549
231.7073446061355,2448
234.11417788446204,2421
236.520347038953,2421
238.92585227351185,2376
241.33069379212054,2520
243.73487179884035,2632
246.1383864978112,2667
248.541238093252,2535
250.9434267894609,2463
253.34495279081432,2452
255.74581630176783,2488
258.1460175268563,2445
260.54555667069314,2368
262.9444339379703,2436
265.3426495334594,2656
267.7402036620107,2832
270.1370965285529,2741
272.53332833809407,2671
274.9288992957214,2578
277.32380960660055,2386
279.718059475976,2435
282.1116491091717,2552
284.5045787115897,2328
286.89684848871195,2307
289.2884586460981,2419
291.67940938938807,2455
294.0697009242996,2383
296.4593334566299,2453
298.84830719225477,2449
301.23662233712923,2436
303.6242790972866,2328
306.01127767884,2304
308.39761828798066,2330
310.78330113097934,2286
313.16832641418534,2226
315.5526943440269,2295
317.9364051270112,2189
320.3194589697242,2187
322.70185607883093,2176
325.0835966610754,2140
327.4646809232805,2160
329.8451090723478,2148
332.2248813152577,2119
334.6039978590701,2082
336.9824589109231,2103
339.36026467803447,2199
341.7374153677,2074
344.113911187295,2002
346.48975234427337,2104
348.8649390461686,2072
351.2394715005918,2021
353.61334991523415,2073
355.9865744978655,2017
358.35914545633375,2072
360.73106299856715,2063
363.10232733257146,2057
365.47293866643247,2064
367.84289720831396,1984
370.2122031664593,1931
372.5808567491905,2082
374.9488581649083,2006
377.31620762209275,1955
379.6829053293021,2016
382.0489514951745,2001
384.4143463284262,1950
386.7790900378528,1981
389.14318283232853,1866
391.50662492080653,1924
393.86941651231916,1909
396.23155781597745,1868
398.5930490409713,1908
400.9538903965696,1932
403.3140820921202,1933
405.6736243370498,1878
408.03251734086336,1888
410.3907613131465,1931
412.74835646356166,1936
415.10530300185144,1837
417.4616011378372,1874
419.81725108141893,1846
422.1722530425758,1951
424.5266072313656,1912
426.880313857925,1891
429.2333731324701,1791
431.58578526529516,1827
433.9375504667738,1819
436.2886689473588,1851
438.63914091758113,1840
440.9889665880513,1790
443.33814616945835,1797
445.68667987257015,1821
448.03456790823395,1764
450.3818104873759,1828
452.72840782100013,1740
455.07436012019105,1694
457.41966759611057,1733
459.7643304600007,1732
462.10834892318155,1749
464.4517231970525,1724
466.79445349309174,1821
469.1365400228566,1803
471.4779829979826,1884
473.81878263018564,1876
476.15893913125876,1921
478.4984527130747,1815
480.8373235875855,1865
483.17555196682144,1890
485.5131380628919,1956
487.8500820879857,1986
490.1863842543697,2094
492.52204477439034,2222
494.8570638604725,2309
497.1914417251204,2486
499.52517858091653,2770
501.85827464052306,3190
504.19073011668036,3655
506.5225452222086,3854
508.85372017000566,4074
511.18425517304956,4105
513.514150444396,4504
515.8434061971808,5313
518.1720226446176,5956
520.4999999999999,5825
522.8273384766991,5387
525.1540382881666,4911
527.480099647932,4451
529.8055227696037,3623
532.1303078668694,2642
534.454455153496,2288
536.777964843328,2033
539.1008371502907,1981
541.4230722883866,1886
543.744670471698,1919
546.0656319143858,1885
548.3859568306899,1910
550.7056454349294,1866
553.0246979415016,1768
555.3431145648834,1860
557.6608955196306,1759
559.978041020377,1777
562.2945512818363,1733
564.6104265188006,1836
566.9256669461412,1772
569.2402727788082,1873
571.5542442318302,1876
573.8675815203156,1814
576.1802848594508,1791
578.4923544645015,1809
580.8037905508126,1856
583.114593333807,1848
585.4247630289875,1912
587.7342998519354,1784
590.0432040183106,1719
592.3514757438526,1822
594.6591152443794,1821
596.9661227357875,1832
599.2724984340531,1799
601.578242555231,1817
603.8833553154542,1746
606.1878369309362,1801
608.4916876179676,1763
610.7949075929192,1722
613.0974970722403,1755
615.3994562724587,1784
617.7007854101818,1798
620.0014847020951,1769
622.3015543649641,1791
624.6009946156324,1859
626.8998056710224,1759
629.1979877481361,1833
631.4955410640538,1819
633.7924658359349,1782
636.0887622810175,1772
638.3844306166192,1806
640.6794710601358,1791
642.9738838290426,1787
645.2676691408932,1788
647.5608272133207,1842
649.853358264037,1886
652.1452625108324,1913
654.4365401715764,1986
656.7271914642178,1903
