CollectionTime,7/3/2024 2:53:20 PM
ExposureUsed,30
CalibratedSpectrum
-962.7078968117929,689
-959.9714848408522,760
-957.2358232597828,728
-954.5009119013725,750
-951.7667505983302,739
-949.0333391832855,744
-946.3006774887896,728
-943.5687653473143,727
-940.837602591253,748
-938.1071890529199,750
-935.3775245645503,732
-932.6486089583007,725
-929.9204420662485,832
-927.1930237203925,733
-924.4663537526524,740
-921.7404319948689,764
-919.0152582788041,780
-916.2908324361409,1007
-913.5671542984834,726
-910.8442236973568,743
-908.1220404642074,758
-905.4006044304027,768
-902.679915427231,742
-899.959973285902,737
-897.2407778375464,734
-894.5223289132158,768
-891.8046263438832,787
-889.0876699604426,752
-886.3714595937089,760
-883.6559950744183,728
-880.9412762332282,733
-878.2273029007168,728
-875.5140749073835,733
-872.8015920836489,773
-870.0898542598545,766
-867.3788612662631,764
-864.6686129330585,747
-861.9591090903457,744
-859.2503495681506,743
-856.5423341964203,766
-853.8350628050229,817
-851.1285352237478,753
-848.4227512823054,786
-845.7177108103272,792
-843.0134136373656,792
-840.3098595928943,735
-837.6070485063082,765
-834.9049802069229,803
-832.2036545239757,788
-829.5030712866244,821
-826.8032303239481,796
-824.1041314649472,742
-821.4057745385428,815
-818.7081593735775,818
-816.0112857988148,731
-813.3151536429393,775
-810.6197627345566,800
-807.9251129021936,839
-805.2312039742981,779
-802.5380357792392,758
-799.8456081453069,815
-797.1539209007124,784
-794.462973873588,791
-791.772766891987,791
-789.083299783884,819
-786.3945723771743,806
-783.7065844996748,797
-781.0193359791231,804
-778.3328266431781,842
-775.6470563194197,842
-772.9620248353489,806
-770.2777320183878,792
-767.5941776958798,806
-764.9113616950891,837
-762.2292838432011,822
-759.5479439673222,839
-756.8673418944801,809
-754.1874774516235,789
-751.5083504656222,805
-748.8299607632671,888
-746.15230817127,833
-743.475392516264,879
-740.7992136248035,848
-738.1237713233636,837
-735.4490654383407,868
-732.7750957960521,877
-730.1018622227365,910
-727.4293645445534,866
-724.7576025875837,810
-722.0865761778291,836
-719.4162851412126,855
-716.7467293035781,864
-714.0779084906909,883
-711.409822528237,886
