CollectionTime,9/20/2024 12:08:51 PM
ExposureUsed,30
CalibratedSpectrum
-962.7078968117929,766
-959.9714848408522,870
-957.2358232597828,924
-954.5009119013725,859
-951.7667505983302,943
-949.0333391832855,913
-946.3006774887896,917
-943.5687653473143,919
-940.837602591253,914
-938.1071890529199,902
-935.3775245645503,845
-932.6486089583007,893
-929.9204420662485,850
-927.1930237203925,856
-924.4663537526524,885
-921.7404319948689,912
-919.0152582788041,977
-916.2908324361409,1172
-913.5671542984834,907
-910.8442236973568,883
-908.1220404642074,868
-905.4006044304027,858
-902.679915427231,857
-899.959973285902,824
-897.2407778375464,837
-894.5223289132158,919
-891.8046263438832,870
-889.0876699604426,882
-886.3714595937089,867
-883.6559950744183,880
-880.9412762332282,862
-878.2273029007168,866
-875.5140749073835,875
-872.8015920836489,916
-870.0898542598545,843
-867.3788612662631,840
-864.6686129330585,877
-861.9591090903457,878
-859.2503495681506,868
-856.5423341964203,883
-853.8350628050229,880
-851.1285352237478,957
-848.4227512823054,949
-845.7177108103272,914
-843.0134136373656,936
-840.3098595928943,925
-837.6070485063082,947
-834.9049802069229,925
-832.2036545239757,958
-829.5030712866244,914
-826.8032303239481,920
-824.1041314649472,876
-821.4057745385428,944
-818.7081593735775,885
-816.0112857988148,883
-813.3151536429393,934
-810.6197627345566,1038
-807.9251129021936,910
-805.2312039742981,926
-802.5380357792392,1007
-799.8456081453069,909
-797.1539209007124,957
-794.462973873588,962
-791.772766891987,1003
-789.083299783884,1005
-786.3945723771743,1013
-783.7065844996748,960
-781.0193359791231,947
-778.3328266431781,1004
-775.6470563194197,942
-772.9620248353489,984
-770.2777320183878,1001
-767.5941776958798,1006
-764.9113616950891,1029
-762.2292838432011,983
-759.5479439673222,959
-756.8673418944801,1002
-754.1874774516235,1023
-751.5083504656222,1024
-748.8299607632671,1014
-746.15230817127,1084
-743.475392516264,1092
-740.7992136248035,1025
-738.1237713233636,1020
-735.4490654383407,1022
-732.7750957960521,996
-730.1018622227365,1054
-727.4293645445534,1041
-724.7576025875837,1120
-722.0865761778291,1138
-719.4162851412126,1173
-716.7467293035781,1141
