CollectionTime,6/26/2024 2:53:35 PM
ExposureUsed,30
CalibratedSpectrum
-962.7078968117929,905
-959.9714848408522,1067
-957.2358232597828,1045
-954.5009119013725,1033
-951.7667505983302,977
-949.0333391832855,1044
-946.3006774887896,1032
-943.5687653473143,968
-940.837602591253,980
-938.1071890529199,989
-935.3775245645503,957
-932.6486089583007,974
-929.9204420662485,965
-927.1930237203925,908
-924.4663537526524,900
-921.7404319948689,930
-919.0152582788041,949
-916.2908324361409,1166
-913.5671542984834,1046
-910.8442236973568,1034
-908.1220404642074,1041
-905.4006044304027,972
-902.679915427231,969
-899.959973285902,961
-897.2407778375464,1022
-894.5223289132158,994
-891.8046263438832,1011
-889.0876699604426,933
-886.3714595937089,928
-883.6559950744183,929
-880.9412762332282,927
-878.2273029007168,960
-875.5140749073835,941
-872.8015920836489,1070
-870.0898542598545,948
-867.3788612662631,950
-864.6686129330585,973
-861.9591090903457,972
-859.2503495681506,983
-856.5423341964203,1008
-853.8350628050229,967
-851.1285352237478,1067
-848.4227512823054,1047
-845.7177108103272,1076
-843.0134136373656,1084
-840.3098595928943,1035
-837.6070485063082,1092
-834.9049802069229,1142
-832.2036545239757,1091
-829.5030712866244,1080
-826.8032303239481,1002
-824.1041314649472,1040
-821.4057745385428,1007
-818.7081593735775,993
-816.0112857988148,1038
-813.3151536429393,1040
-810.6197627345566,995
-807.9251129021936,1025
-805.2312039742981,1058
-802.5380357792392,1036
-799.8456081453069,1048
-797.1539209007124,1050
-794.462973873588,1033
-791.772766891987,1066
-789.083299783884,1080
-786.3945723771743,1088
-783.7065844996748,1129
-781.0193359791231,1082
-778.3328266431781,1084
-775.6470563194197,1150
-772.9620248353489,1146
-770.2777320183878,1053
-767.5941776958798,1025
-764.9113616950891,1033
-762.2292838432011,1118
-759.5479439673222,1125
-756.8673418944801,1090
-754.1874774516235,1112
-751.5083504656222,1079
-748.8299607632671,1129
-746.15230817127,1167
-743.475392516264,1219
-740.7992136248035,1151
-738.1237713233636,1123
-735.4490654383407,1138
-732.7750957960521,1217
-730.1018622227365,1127
-727.4293645445534,1131
-724.7576025875837,1173
