CollectionTime,9/26/2024 8:46:31 AM
ExposureUsed,30
CalibratedSpectrum
-962.7078968117929,1112
-959.9714848408522,1160
-957.2358232597828,1089
-954.5009119013725,983
-951.7667505983302,1024
-949.0333391832855,990
-946.3006774887896,950
-943.5687653473143,979
-940.837602591253,1106
-938.1071890529199,1050
-935.3775245645503,1082
-932.6486089583007,1128
-929.9204420662485,1136
-927.1930237203925,1283
-924.4663537526524,1192
-921.7404319948689,1136
-919.0152582788041,1172
-916.2908324361409,1380
-913.5671542984834,1213
-910.8442236973568,1313
-908.1220404642074,1233
-905.4006044304027,1100
-902.679915427231,1149
-899.959973285902,1252
-897.2407778375464,1210
-894.5223289132158,1052
-891.8046263438832,1025
-889.0876699604426,1064
-886.3714595937089,1105
-883.6559950744183,1166
-880.9412762332282,1260
-878.2273029007168,1193
-875.5140749073835,1083
-872.8015920836489,1096
-870.0898542598545,1071
-867.3788612662631,1040
-864.6686129330585,1034
-861.9591090903457,953
-859.2503495681506,983
-856.5423341964203,1086
-853.8350628050229,1088
-851.1285352237478,1238
-848.4227512823054,1257
-845.7177108103272,1238
-843.0134136373656,1146
-840.3098595928943,1188
-837.6070485063082,1193
-834.9049802069229,1221
-832.2036545239757,1272
-829.5030712866244,1480
-826.8032303239481,1228
-824.1041314649472,1206
-821.4057745385428,1137
-818.7081593735775,1028
-816.0112857988148,1051
-813.3151536429393,1119
-810.6197627345566,1186
-807.9251129021936,1100
-805.2312039742981,1057
-802.5380357792392,1133
-799.8456081453069,1125
-797.1539209007124,1181
-794.462973873588,1198
-791.772766891987,1208
-789.083299783884,1203
-786.3945723771743,1255
-783.7065844996748,1295
-781.0193359791231,1320
-778.3328266431781,1342
-775.6470563194197,1177
-772.9620248353489,1293
-770.2777320183878,1319
-767.5941776958798,1147
-764.9113616950891,1044
-762.2292838432011,1086
-759.5479439673222,1109
-756.8673418944801,1341
-754.1874774516235,1247
-751.5083504656222,1225
-748.8299607632671,1324
-746.15230817127,1320
-743.475392516264,1265
-740.7992136248035,1185
-738.1237713233636,1175
-735.4490654383407,1384
-732.7750957960521,1389
-730.1018622227365,1312
