CollectionTime,7/11/2024 12:58:45 PM
ExposureUsed,3
CalibratedSpectrum
-962.7078968117929,497
-959.9714848408522,544
-957.2358232597828,574
-954.5009119013725,516
-951.7667505983302,548
-949.0333391832855,559
-946.3006774887896,550
-943.5687653473143,577
-940.837602591253,541
-938.1071890529199,538
-935.3775245645503,571
-932.6486089583007,535
-929.9204420662485,583
-927.1930237203925,574
-924.4663537526524,572
-921.7404319948689,561
-919.0152582788041,556
-916.2908324361409,618
-913.5671542984834,572
-910.8442236973568,546
-908.1220404642074,554
-905.4006044304027,581
-902.679915427231,552
-899.959973285902,549
-897.2407778375464,545
-894.5223289132158,570
-891.8046263438832,535
-889.0876699604426,544
-886.3714595937089,548
-883.6559950744183,543
-880.9412762332282,526
-878.2273029007168,523
-875.5140749073835,505
-872.8015920836489,534
-870.0898542598545,540
-867.3788612662631,555
-864.6686129330585,557
-861.9591090903457,532
-859.2503495681506,514
-856.5423341964203,522
-853.8350628050229,533
-851.1285352237478,548
-848.4227512823054,529
-845.7177108103272,552
-843.0134136373656,552
-840.3098595928943,520
-837.6070485063082,562
-834.9049802069229,551
-832.2036545239757,544
-829.5030712866244,554
-826.8032303239481,571
-824.1041314649472,564
-821.4057745385428,561
-818.7081593735775,544
-816.0112857988148,544
-813.3151536429393,527
-810.6197627345566,553
-807.9251129021936,555
-805.2312039742981,533
-802.5380357792392,528
-799.8456081453069,543
-797.1539209007124,558
-794.462973873588,582
-791.772766891987,590
-789.083299783884,579
-786.3945723771743,565
-783.7065844996748,544
-781.0193359791231,530
-778.3328266431781,538
-775.6470563194197,575
-772.9620248353489,526
-770.2777320183878,565
-767.5941776958798,539
-764.9113616950891,566
-762.2292838432011,580
-759.5479439673222,562
-756.8673418944801,555
-754.1874774516235,587
-751.5083504656222,553
-748.8299607632671,562
-746.15230817127,558
-743.475392516264,574
-740.7992136248035,573
-738.1237713233636,574
-735.4490654383407,593
-732.7750957960521,577
-730.1018622227365,598
-727.4293645445534,588
-724.7576025875837,620
-722.0865761778291,579
-719.4162851412126,565
-716.7467293035781,603
-714.0779084906909,592
-711.409822528237,620
-708.7424712418238,612
-706.0758544569796,581
-703.4099719991541,633
-700.7448236937178,603
-698.0804093659622,634
-695.4167288411002,597
-692.7537819442656,624
-690.0915685005134,589
-687.4300883348199,594
-684.7693412720819,637
-682.1093271371178,615
-679.4500457546669,588
-676.7914969493897,624
-674.1336805458676,642
-671.4765963686034,599
-668.8202442420206,626
-666.1646239904642,642
-663.5097354382001,639
-660.8555784094151,624
-658.2021527282176,608
-655.5494582186366,613
-652.8974947046223,607
-650.2462620100463,643
-647.5957599587009,640
-644.9459883742998,649
-642.2969470804776,665
-639.6486359007902,662
-637.0010546587141,684
-634.3542031776476,689
-631.7080812809096,653
-629.0626887917401,615
-626.4180255333008,626
-623.7740913286734,667
-621.1308860008619,683
-618.4884093727904,680
-615.8466612673046,669
-613.2056415071715,648
-610.5653499150785,624
-607.9257863136347,647
-605.28695052537,667
-602.6488423727357,673
-600.0114616781036,648
-597.3748082637674,673
-594.7388819519412,676
-592.1036825647604,718
-589.4692099242818,738
-586.8354638524829,734
-584.2024441712624,653
-581.5701507024403,692
-578.9385832677575,664
-576.3077416888759,707
-573.6776257873787,675
-571.0482353847704,693
-568.4195703024757,689
-565.7916303618415,711
-563.164415384135,681
-560.5379251905453,657
-557.9121596021815,684
-555.2871184400748,669
-552.6628015251767,651
-550.0392086783606,688
-547.4163397204204,646
-544.794194472071,677
-542.1727727539491,695
-539.5520743866118,727
-536.9320991905377,743
-534.3128469861261,756
-531.6943175936979,772
-529.0765108334947,777
-526.4594265256793,812
-523.8430644903358,923
-521.2274245474689,1030
-518.612506517005,1025
-515.9983102187913,1025
-513.3848354725959,1066
-510.77208209810846,1074
-508.16004991493924,1181
-505.5487387426199,1303
-502.9381484006032,1507
-500.3282787082628,1538
-497.71912948489364,1413
-495.1107005497117,1390
-492.5029917218539,1170
-489.8960028203786,1139
-487.28973366426493,1035
-484.68418407241325,976
-482.07935386364494,899
-479.47524285670266,850
-476.87185087025,832
-474.2691777228715,854
-471.66722323307334,846
-469.0659872192821,835
-466.4654694998459,854
-463.86566989303384,814
-461.26658821703614,870
-458.66822428996414,882
-456.07057792985,834
-453.4736489546475,872
-450.877437182231,828
-448.28194243039627,817
-445.68716451686,839
-443.09310325926003,843
-440.49975847515555,819
-437.9071299820263,794
-435.31521759727354,826
-432.72402113821954,849
-430.13354042210767,874
-427.5437752661022,886
-424.95472548728867,843
-422.36639090267386,908
-419.7787713291855,908
-417.1918665836721,978
-414.60567648290385,952
-412.0202008435715,917
-409.4354394822874,907
-406.8513922155845,917
-404.26805885991723,915
-401.685439231661,957
-399.103533147112,931
-396.522340422488,922
-393.9418608739278,877
-391.3620943174908,889
-388.7830405691583,877
-386.2046994448317,844
-383.6270707603344,819
-381.05015433141045,709
-378.473949973725,706
-375.8984575028645,679
-373.32367673433623,641
-370.74960748356875,624
-368.1762495659117,636
-365.60360279663576,558
-363.03166699093265,530
-360.4604419639154,483
-357.8899275306178,457
-355.32012350599507,461
-352.7510297049233,469
-350.1826459421999,434
-347.61497203254316,440
-345.04800779059235,454
-342.4817530309082,464
-339.91620756797226,455
-337.35137121618743,478
-334.7872437898774,530
-332.22382510328725,553
-329.66111497058273,446
-327.09911320585127,469
-324.53781962310075,460
-321.9772340362607,482
-319.4173562591816,467
-316.8581861056348,436
-314.2997233893127,474
-311.7419679238294,438
-309.1849195227194,477
-306.62857799943856,512
-304.0729431673641,514
-301.51801483979375,536
-298.963792829947,534
-296.41027695096386,525
-293.85746701590574,504
-291.3053628377552,527
-288.7539642294155,494
-286.2032710037115,504
-283.65328297338897,535
-281.1039999511146,577
-278.5554217494762,612
-276.007548180983,591
-273.4603790580651,572
-270.9139141930734,546
-268.3681533982807,566
-265.8230964858798,592
-263.27874326798565,612
-260.7350935566336,599
-258.1921471637804,577
-255.6499039013039,571
-253.10836358100266,556
-250.56752601459698,550
-248.02739101372765,609
-245.48795838995704,586
-242.94922795476816,589
-240.41119951956557,610
-237.8738728956746,611
-235.33724789434166,608
-232.80132432673452,611
-230.2661020039418,567
-227.73158073697357,575
-225.19776033676033,566
-222.66464061415422,594
-220.1322213799284,627
-217.60050244477725,606
-215.06948361931552,561
-212.53916471408013,643
-210.00954553952818,634
-207.48062590603843,639
-204.9524056239104,599
-202.4248845033651,647
-199.8980623545441,661
-197.37193898751036,698
-194.84651421224817,716
-192.32178783866232,734
-189.79775967657952,721
-187.27442953574644,774
-184.7517972258321,783
-182.2298625564256,771
-179.7086253370378,788
-177.18808537710026,776
-174.66824248596583,725
-172.14909647290835,636
-169.6306471471229,698
-167.11289431772548,780
-164.59583779375328,780
-162.07947738416453,762
-159.5638128978386,813
-157.04884414357605,901
-154.53457093009854,980
-152.02099306604828,894
-149.50811035998936,816
-146.99592262040665,910
-144.48442965570587,908
-141.97363127421409,841
-139.46352728417958,946
-136.95411749377126,931
-134.44540171107985,907
-131.93737974411636,811
-129.43005140081357,882
-126.92341648902493,1057
-124.41747481652521,1176
-121.91222619101006,1318
-119.40767042009657,1692
-116.90380731132257,2054
-114.40063667214702,2165
-111.8981583099503,1963
-109.3963720320337,1542
-106.89527764561933,1486
-104.39487495785067,1426
-101.89516377579241,1927
-99.39614390642998,2589
-96.89781515667039,2897
-94.40017733334128,2481
-91.90323024319173,2506
-89.40697369289148,3354
-86.91140748903172,5667
-84.41653143812482,6607
-81.92234534660395,4774
-79.42884902082358,3652
-76.93604226705907,6023
-74.4439248915071,11463
-71.95249670028534,19096
-69.46175749943245,24714
-66.97170709490854,25334
-64.48234529259423,21306
-61.99367189829195,17058
-59.50568671772464,15393
-57.01838955653636,13242
-54.53178022029283,9174
-52.045858514480074,8013
-49.560624244506016,9890
-47.07607721569923,10525
-44.59221723330904,10353
-42.10904410250669,9837
-39.62655762838392,7956
-37.14475761595372,7381
-34.66364387015028,6811
-32.18321619582866,6941
-29.70347439776515,7377
-27.224418280657005,7129
-24.74604764912317,7715
-22.26836230770266,11591
-19.7913620608565,22394
-17.315046712966478,40283
-14.83941606833514,51381
-12.36446993118659,65038
-9.89020810566592,65038
-7.416630395839093,65038
-4.94373660569363,65038
-2.471526539137585,65038
-6.821210263296962E-13,65038
2.47084320796705,65038
4.941003281093458,65038
7.410480415786196,65038
9.879274808531363,65038
12.347386655893956,65038
14.814816154518212,65038
17.28156350112681,65038
19.74762889252179,65038
22.21301252558385,65038
24.67771459727237,19302
27.141735304626195,3793
29.605074844762612,2443
32.06773341487792,2697
34.52971121224755,3002
36.99100843422559,2611
39.45162527824516,2447
41.91156194181792,1691
44.370818622535126,1464
46.82939551806646,1341
49.287292826160524,1448
51.74451074464503,1746
54.201049471426245,2141
56.65690920448981,1882
59.112090141899785,1378
61.56659248179983,1409
64.02041642241159,1383
66.4735621620365,1351
68.92602989905402,1193
71.37781983192338,1184
73.82893215918205,1221
76.27936707944684,1373
78.72912479141326,1228
81.17820549385567,1238
83.62660938562783,1268
86.07433666566146,1288
88.5213875329681,1071
90.96776218663751,898
93.41346082583925,877
95.85848364982041,1048
98.30283085790859,1148
100.7465026495089,1143
103.18949922410604,1159
105.63182078126385,1098
108.07346752062438,1044
110.51443964190923,906
112.95473734491827,858
115.39436082953114,856
117.83331029570547,877
120.27158594347827,947
122.7091879729652,1046
125.1461165843615,1094
127.58237197794062,1003
130.01795435405518,912
132.4528639131364,1054
134.88710085569494,1084
137.32066538231982,934
139.75355769367923,968
142.1857779905207,1000
144.61732647366978,943
147.04820334403132,879
149.47840880258934,886
151.90794305040674,903
154.33680628862487,1077
156.76499871846443,1266
159.19252054122433,1299
161.61937195828352,1357
164.04555317109896,1507
166.47106438120693,1583
168.89590579022217,1792
171.320077599839,1854
173.7435800118302,2036
176.16641322804742,2138
178.58857745042144,2330
181.01007288096173,2445
183.43089972175687,2444
185.85105817497413,2288
188.27054844285988,2298
190.6893707277394,2332
193.10752523201643,2303
195.5250121581745,2385
197.9418317087751,2385
200.3579840864594,2376
202.7734694939469,2370
205.18828813403627,2435
207.6024402096051,2495
210.01592592360964,2592
212.42874547908548,2599
214.84089907914665,2544
217.2523869269868,2608
219.66320922587727,2494
222.0733661791695,2561
224.48285799029293,2549
226.8916848627572,2530
229.29984700014882,2624
231.7073446061355,2656
234.11417788446204,2543
236.520347038953,2592
238.92585227351185,2617
241.33069379212054,2734
243.73487179884035,2727
246.1383864978112,2864
248.541238093252,2801
250.9434267894609,2884
253.34495279081432,2932
255.74581630176783,2830
258.1460175268563,2850
260.54555667069314,2865
262.9444339379703,2931
265.3426495334594,2808
267.7402036620107,2764
270.1370965285529,2806
272.53332833809407,2652
274.9288992957214,2533
277.32380960660055,2445
279.718059475976,2456
282.1116491091717,2497
284.5045787115897,2498
286.89684848871195,2401
289.2884586460981,2385
291.67940938938807,2436
294.0697009242996,2399
296.4593334566299,2421
298.84830719225477,2422
301.23662233712923,2350
303.6242790972866,2393
306.01127767884,2292
308.39761828798066,2190
310.78330113097934,2243
313.16832641418534,2202
315.5526943440269,2200
317.9364051270112,2167
320.3194589697242,2172
322.70185607883093,2210
325.0835966610754,2181
327.4646809232805,2131
329.8451090723478,2147
332.2248813152577,2037
334.6039978590701,2092
336.9824589109231,2014
339.36026467803447,2003
341.7374153677,2040
344.113911187295,2078
346.48975234427337,2018
348.8649390461686,2023
351.2394715005918,2023
353.61334991523415,2042
355.9865744978655,2051
358.35914545633375,1939
360.73106299856715,1984
363.10232733257146,2049
365.47293866643247,2026
367.84289720831396,1920
370.2122031664593,1922
372.5808567491905,1954
374.9488581649083,1980
377.31620762209275,1835
379.6829053293021,1860
382.0489514951745,1878
384.4143463284262,1841
386.7790900378528,1883
389.14318283232853,1855
391.50662492080653,1904
393.86941651231916,1901
396.23155781597745,1993
398.5930490409713,1854
400.9538903965696,1914
403.3140820921202,1908
405.6736243370498,1907
408.03251734086336,1856
410.3907613131465,1858
412.74835646356166,1804
415.10530300185144,1757
417.4616011378372,1845
419.81725108141893,1771
422.1722530425758,1745
424.5266072313656,1814
426.880313857925,1759
429.2333731324701,1885
431.58578526529516,1767
433.9375504667738,1781
436.2886689473588,1845
438.63914091758113,1821
440.9889665880513,1801
443.33814616945835,1799
445.68667987257015,1717
448.03456790823395,1794
450.3818104873759,1727
452.72840782100013,1678
455.07436012019105,1763
457.41966759611057,1771
459.7643304600007,1793
462.10834892318155,1689
464.4517231970525,1672
466.79445349309174,1763
469.1365400228566,1731
471.4779829979826,1774
473.81878263018564,1807
476.15893913125876,1838
478.4984527130747,1831
480.8373235875855,1932
483.17555196682144,1845
485.5131380628919,1956
487.8500820879857,1969
490.1863842543697,2053
492.52204477439034,2155
494.8570638604725,2426
497.1914417251204,2603
499.52517858091653,3013
501.85827464052306,3182
504.19073011668036,3223
506.5225452222086,3197
508.85372017000566,3186
511.18425517304956,3037
513.514150444396,3147
515.8434061971808,3539
518.1720226446176,4130
520.4999999999999,4323
522.8273384766991,4116
525.1540382881666,3751
527.480099647932,3367
529.8055227696037,2859
532.1303078668694,2305
534.454455153496,2088
536.777964843328,1937
539.1008371502907,1908
541.4230722883866,1860
543.744670471698,1801
546.0656319143858,1769
548.3859568306899,1806
550.7056454349294,1880
553.0246979415016,1765
555.3431145648834,1776
557.6608955196306,1794
559.978041020377,1743
562.2945512818363,1760
564.6104265188006,1752
566.9256669461412,1749
569.2402727788082,1840
571.5542442318302,1876
573.8675815203156,1804
576.1802848594508,1786
578.4923544645015,1735
580.8037905508126,1770
583.114593333807,1746
585.4247630289875,1872
587.7342998519354,1785
590.0432040183106,1759
592.3514757438526,1828
594.6591152443794,1837
596.9661227357875,1752
599.2724984340531,1796
601.578242555231,1796
603.8833553154542,1802
606.1878369309362,1843
608.4916876179676,1761
610.7949075929192,1891
613.0974970722403,1753
615.3994562724587,1744
617.7007854101818,1765
620.0014847020951,1783
622.3015543649641,1768
624.6009946156324,1792
626.8998056710224,1823
629.1979877481361,1822
631.4955410640538,1794
633.7924658359349,1847
636.0887622810175,1822
638.3844306166192,1761
640.6794710601358,1802
642.9738838290426,1800
645.2676691408932,1937
647.5608272133207,1852
649.853358264037,1850
652.1452625108324,1879
654.4365401715764,1880
656.7271914642178,1863
659.0172166067838,1872
661.3066158173809,1881
663.5953893141935,1889
665.8835373154867,1813
