CollectionTime,7/11/2024 1:03:20 PM
ExposureUsed,30
CalibratedSpectrum
-962.7078968117929,625
-959.9714848408522,657
-957.2358232597828,643
-954.5009119013725,649
-951.7667505983302,658
-949.0333391832855,676
-946.3006774887896,694
-943.5687653473143,700
-940.837602591253,680
-938.1071890529199,638
-935.3775245645503,666
-932.6486089583007,673
-929.9204420662485,678
-927.1930237203925,666
-924.4663537526524,699
-921.7404319948689,628
-919.0152582788041,696
-916.2908324361409,967
-913.5671542984834,711
-910.8442236973568,678
-908.1220404642074,654
-905.4006044304027,691
-902.679915427231,650
-899.959973285902,668
-897.2407778375464,687
-894.5223289132158,704
-891.8046263438832,664
-889.0876699604426,670
-886.3714595937089,655
-883.6559950744183,673
-880.9412762332282,680
-878.2273029007168,684
-875.5140749073835,689
-872.8015920836489,675
-870.0898542598545,687
-867.3788612662631,705
-864.6686129330585,699
-861.9591090903457,724
-859.2503495681506,728
-856.5423341964203,697
-853.8350628050229,681
-851.1285352237478,698
-848.4227512823054,712
-845.7177108103272,753
-843.0134136373656,710
-840.3098595928943,759
-837.6070485063082,771
-834.9049802069229,764
-832.2036545239757,719
-829.5030712866244,722
-826.8032303239481,722
-824.1041314649472,730
-821.4057745385428,730
-818.7081593735775,776
-816.0112857988148,720
-813.3151536429393,759
-810.6197627345566,796
-807.9251129021936,732
-805.2312039742981,722
-802.5380357792392,727
-799.8456081453069,766
-797.1539209007124,726
-794.462973873588,767
-791.772766891987,732
-789.083299783884,775
-786.3945723771743,749
-783.7065844996748,710
-781.0193359791231,738
-778.3328266431781,766
-775.6470563194197,749
-772.9620248353489,753
-770.2777320183878,775
-767.5941776958798,775
-764.9113616950891,790
-762.2292838432011,771
-759.5479439673222,747
-756.8673418944801,762
-754.1874774516235,796
-751.5083504656222,779
-748.8299607632671,809
-746.15230817127,783
-743.475392516264,778
-740.7992136248035,846
-738.1237713233636,827
-735.4490654383407,806
-732.7750957960521,845
-730.1018622227365,839
-727.4293645445534,867
-724.7576025875837,812
-722.0865761778291,837
-719.4162851412126,861
-716.7467293035781,811
-714.0779084906909,898
-711.409822528237,859
