CollectionTime,7/9/2024 4:55:04 PM
ExposureUsed,3
CalibratedSpectrum
-962.7078968117929,494
-959.9714848408522,500
-957.2358232597828,528
-954.5009119013725,478
-951.7667505983302,489
-949.0333391832855,515
-946.3006774887896,504
-943.5687653473143,507
-940.837602591253,510
-938.1071890529199,498
-935.3775245645503,530
-932.6486089583007,502
-929.9204420662485,527
-927.1930237203925,515
-924.4663537526524,524
-921.7404319948689,548
-919.0152582788041,514
-916.2908324361409,595
-913.5671542984834,583
-910.8442236973568,527
-908.1220404642074,492
-905.4006044304027,541
-902.679915427231,512
-899.959973285902,533
-897.2407778375464,532
-894.5223289132158,534
-891.8046263438832,526
-889.0876699604426,510
-886.3714595937089,501
-883.6559950744183,521
-880.9412762332282,493
-878.2273029007168,527
-875.5140749073835,486
-872.8015920836489,491
-870.0898542598545,509
-867.3788612662631,537
-864.6686129330585,521
-861.9591090903457,528
-859.2503495681506,488
-856.5423341964203,504
-853.8350628050229,504
-851.1285352237478,504
-848.4227512823054,507
-845.7177108103272,501
-843.0134136373656,493
-840.3098595928943,528
-837.6070485063082,516
-834.9049802069229,538
-832.2036545239757,518
-829.5030712866244,518
-826.8032303239481,522
-824.1041314649472,521
-821.4057745385428,541
-818.7081593735775,523
-816.0112857988148,529
-813.3151536429393,523
-810.6197627345566,542
-807.9251129021936,531
-805.2312039742981,524
-802.5380357792392,500
-799.8456081453069,502
-797.1539209007124,541
-794.462973873588,540
-791.772766891987,531
-789.083299783884,548
-786.3945723771743,525
-783.7065844996748,553
-781.0193359791231,531
-778.3328266431781,533
-775.6470563194197,522
-772.9620248353489,512
-770.2777320183878,515
-767.5941776958798,530
-764.9113616950891,538
-762.2292838432011,538
-759.5479439673222,494
-756.8673418944801,518
-754.1874774516235,531
-751.5083504656222,543
-748.8299607632671,544
-746.15230817127,557
-743.475392516264,547
-740.7992136248035,576
-738.1237713233636,542
-735.4490654383407,548
-732.7750957960521,550
-730.1018622227365,583
-727.4293645445534,567
-724.7576025875837,540
-722.0865761778291,540
-719.4162851412126,520
-716.7467293035781,550
-714.0779084906909,548
-711.409822528237,594
-708.7424712418238,545
-706.0758544569796,575
-703.4099719991541,581
-700.7448236937178,593
-698.0804093659622,560
-695.4167288411002,558
-692.7537819442656,579
-690.0915685005134,571
-687.4300883348199,580
-684.7693412720819,584
-682.1093271371178,577
-679.4500457546669,565
-676.7914969493897,569
-674.1336805458676,564
-671.4765963686034,577
-668.8202442420206,604
-666.1646239904642,579
-663.5097354382001,602
-660.8555784094151,632
-658.2021527282176,594
-655.5494582186366,629
-652.8974947046223,602
-650.2462620100463,589
-647.5957599587009,570
-644.9459883742998,617
-642.2969470804776,640
-639.6486359007902,645
-637.0010546587141,627
-634.3542031776476,606
-631.7080812809096,626
-629.0626887917401,589
-626.4180255333008,588
-623.7740913286734,621
-621.1308860008619,638
-618.4884093727904,665
-615.8466612673046,602
-613.2056415071715,607
-610.5653499150785,626
-607.9257863136347,636
-605.28695052537,648
-602.6488423727357,641
-600.0114616781036,625
-597.3748082637674,631
-594.7388819519412,664
-592.1036825647604,656
-589.4692099242818,668
-586.8354638524829,632
-584.2024441712624,675
-581.5701507024403,697
-578.9385832677575,672
-576.3077416888759,694
-573.6776257873787,642
-571.0482353847704,627
-568.4195703024757,659
-565.7916303618415,669
-563.164415384135,639
-560.5379251905453,639
-557.9121596021815,632
-555.2871184400748,642
-552.6628015251767,671
-550.0392086783606,691
-547.4163397204204,668
-544.794194472071,680
-542.1727727539491,694
-539.5520743866118,722
-536.9320991905377,720
-534.3128469861261,738
-531.6943175936979,783
-529.0765108334947,767
-526.4594265256793,818
-523.8430644903358,971
-521.2274245474689,1064
-518.612506517005,1144
-515.9983102187913,1099
-513.3848354725959,1124
-510.77208209810846,1181
-508.16004991493924,1293
-505.5487387426199,1522
-502.9381484006032,1604
-500.3282787082628,1657
-497.71912948489364,1617
-495.1107005497117,1511
-492.5029917218539,1322
-489.8960028203786,1099
-487.28973366426493,1026
-484.68418407241325,938
-482.07935386364494,913
-479.47524285670266,868
-476.87185087025,885
-474.2691777228715,843
-471.66722323307334,864
-469.0659872192821,881
-466.4654694998459,845
-463.86566989303384,823
-461.26658821703614,880
-458.66822428996414,848
-456.07057792985,854
-453.4736489546475,873
-450.877437182231,806
-448.28194243039627,787
-445.68716451686,800
-443.09310325926003,801
-440.49975847515555,806
-437.9071299820263,812
-435.31521759727354,814
-432.72402113821954,872
-430.13354042210767,868
-427.5437752661022,854
-424.95472548728867,892
-422.36639090267386,910
-419.7787713291855,881
-417.1918665836721,988
-414.60567648290385,924
-412.0202008435715,912
-409.4354394822874,960
-406.8513922155845,898
-404.26805885991723,903
-401.685439231661,933
-399.103533147112,904
-396.522340422488,939
-393.9418608739278,880
-391.3620943174908,897
-388.7830405691583,856
-386.2046994448317,890
-383.6270707603344,842
-381.05015433141045,819
-378.473949973725,758
-375.8984575028645,730
-373.32367673433623,665
-370.74960748356875,677
-368.1762495659117,671
-365.60360279663576,596
-363.03166699093265,564
-360.4604419639154,536
-357.8899275306178,508
-355.32012350599507,524
-352.7510297049233,484
-350.1826459421999,474
-347.61497203254316,477
-345.04800779059235,486
-342.4817530309082,509
-339.91620756797226,509
-337.35137121618743,477
-334.7872437898774,553
-332.22382510328725,543
-329.66111497058273,510
-327.09911320585127,500
-324.53781962310075,517
-321.9772340362607,535
-319.4173562591816,489
-316.8581861056348,496
-314.2997233893127,464
-311.7419679238294,494
-309.1849195227194,474
-306.62857799943856,503
-304.0729431673641,594
-301.51801483979375,551
-298.963792829947,532
-296.41027695096386,553
-293.85746701590574,557
-291.3053628377552,547
-288.7539642294155,606
-286.2032710037115,590
-283.65328297338897,544
-281.1039999511146,628
-278.5554217494762,664
-276.007548180983,545
-273.4603790580651,558
-270.9139141930734,560
-268.3681533982807,545
-265.8230964858798,554
-263.27874326798565,592
-260.7350935566336,606
-258.1921471637804,642
-255.6499039013039,611
-253.10836358100266,652
-250.56752601459698,558
-248.02739101372765,600
-245.48795838995704,650
-242.94922795476816,601
-240.41119951956557,629
-237.8738728956746,683
-235.33724789434166,735
-232.80132432673452,668
-230.2661020039418,644
-227.73158073697357,695
-225.19776033676033,737
-222.66464061415422,834
-220.1322213799284,724
-217.60050244477725,640
-215.06948361931552,701
-212.53916471408013,721
-210.00954553952818,717
-207.48062590603843,718
-204.9524056239104,707
-202.4248845033651,800
-199.8980623545441,827
-197.37193898751036,847
-194.84651421224817,812
-192.32178783866232,836
-189.79775967657952,819
-187.27442953574644,858
-184.7517972258321,912
-182.2298625564256,874
-179.7086253370378,812
-177.18808537710026,815
-174.66824248596583,869
-172.14909647290835,987
-169.6306471471229,991
-167.11289431772548,868
-164.59583779375328,809
-162.07947738416453,896
-159.5638128978386,917
-157.04884414357605,1090
-154.53457093009854,1155
-152.02099306604828,1181
-149.50811035998936,977
-146.99592262040665,860
-144.48442965570587,911
-141.97363127421409,913
-139.46352728417958,1078
-136.95411749377126,1228
-134.44540171107985,1168
-131.93737974411636,1027
-129.43005140081357,1066
-126.92341648902493,1652
-124.41747481652521,2098
-121.91222619101006,2376
-119.40767042009657,2932
-116.90380731132257,3589
-114.40063667214702,3773
-111.8981583099503,2918
-109.3963720320337,1880
-106.89527764561933,1587
-104.39487495785067,1868
-101.89516377579241,3270
-99.39614390642998,3972
-96.89781515667039,4413
-94.40017733334128,4286
-91.90323024319173,4320
-89.40697369289148,5336
-86.91140748903172,7121
-84.41653143812482,8042
-81.92234534660395,6562
-79.42884902082358,4370
-76.93604226705907,5955
-74.4439248915071,11044
-71.95249670028534,17314
-69.46175749943245,20637
-66.97170709490854,20769
-64.48234529259423,17851
-61.99367189829195,13891
-59.50568671772464,10172
-57.01838955653636,9025
-54.53178022029283,9142
-52.045858514480074,8903
-49.560624244506016,10138
-47.07607721569923,11399
-44.59221723330904,12574
-42.10904410250669,11555
-39.62655762838392,9570
-37.14475761595372,7857
-34.66364387015028,7175
-32.18321619582866,6948
-29.70347439776515,7058
-27.224418280657005,7996
-24.74604764912317,10094
-22.26836230770266,16392
-19.7913620608565,31533
-17.315046712966478,58094
-14.83941606833514,65036
-12.36446993118659,65036
-9.89020810566592,65036
-7.416630395839093,65036
-4.94373660569363,65036
-2.471526539137585,65036
-6.821210263296962E-13,65036
2.47084320796705,65036
4.941003281093458,65036
7.410480415786196,65036
9.879274808531363,65036
12.347386655893956,65036
14.814816154518212,65036
17.28156350112681,65036
19.74762889252179,65036
22.21301252558385,65036
24.67771459727237,20361
27.141735304626195,4047
29.605074844762612,2377
32.06773341487792,1888
34.52971121224755,1971
36.99100843422559,2265
39.45162527824516,1896
41.91156194181792,1664
44.370818622535126,1488
46.82939551806646,1368
49.287292826160524,1493
51.74451074464503,1568
54.201049471426245,1544
56.65690920448981,1539
59.112090141899785,1294
61.56659248179983,1079
64.02041642241159,999
66.4735621620365,966
68.92602989905402,973
71.37781983192338,977
73.82893215918205,1025
76.27936707944684,1166
78.72912479141326,1196
81.17820549385567,1165
83.62660938562783,1272
86.07433666566146,1294
88.5213875329681,990
90.96776218663751,936
93.41346082583925,933
95.85848364982041,941
98.30283085790859,970
100.7465026495089,1052
103.18949922410604,1006
105.63182078126385,1101
108.07346752062438,1155
110.51443964190923,996
112.95473734491827,895
115.39436082953114,960
117.83331029570547,964
120.27158594347827,900
122.7091879729652,987
125.1461165843615,949
127.58237197794062,858
130.01795435405518,802
132.4528639131364,927
134.88710085569494,971
137.32066538231982,868
139.75355769367923,809
142.1857779905207,872
144.61732647366978,899
147.04820334403132,946
149.47840880258934,905
151.90794305040674,920
154.33680628862487,1043
156.76499871846443,1214
159.19252054122433,1306
161.61937195828352,1422
164.04555317109896,1455
166.47106438120693,1612
168.89590579022217,1674
171.320077599839,1809
173.7435800118302,2007
176.16641322804742,1982
178.58857745042144,2117
181.01007288096173,2231
183.43089972175687,2359
185.85105817497413,2428
188.27054844285988,2279
190.6893707277394,2286
193.10752523201643,2317
195.5250121581745,2264
197.9418317087751,2318
200.3579840864594,2324
202.7734694939469,2440
205.18828813403627,2466
207.6024402096051,2572
210.01592592360964,2583
212.42874547908548,2615
214.84089907914665,2614
217.2523869269868,2485
219.66320922587727,2567
222.0733661791695,2501
224.48285799029293,2582
226.8916848627572,2506
229.29984700014882,2484
231.7073446061355,2458
234.11417788446204,2461
236.520347038953,2449
238.92585227351185,2506
241.33069379212054,2584
243.73487179884035,2557
246.1383864978112,2652
248.541238093252,2597
250.9434267894609,2607
253.34495279081432,2527
255.74581630176783,2617
258.1460175268563,2519
260.54555667069314,2609
262.9444339379703,2554
265.3426495334594,2568
267.7402036620107,2624
270.1370965285529,2542
272.53332833809407,2555
274.9288992957214,2519
277.32380960660055,2566
279.718059475976,2628
282.1116491091717,2592
284.5045787115897,2415
286.89684848871195,2531
289.2884586460981,2601
291.67940938938807,2556
294.0697009242996,2526
296.4593334566299,2639
298.84830719225477,2495
301.23662233712923,2565
303.6242790972866,2490
306.01127767884,2400
308.39761828798066,2353
310.78330113097934,2433
313.16832641418534,2421
315.5526943440269,2305
317.9364051270112,2246
320.3194589697242,2285
322.70185607883093,2365
325.0835966610754,2340
327.4646809232805,2292
329.8451090723478,2368
332.2248813152577,2232
334.6039978590701,2288
336.9824589109231,2254
339.36026467803447,2123
341.7374153677,2194
344.113911187295,2226
346.48975234427337,2231
348.8649390461686,2147
351.2394715005918,2238
353.61334991523415,2193
355.9865744978655,2164
358.35914545633375,2155
360.73106299856715,2186
363.10232733257146,2174
365.47293866643247,2184
367.84289720831396,2143
370.2122031664593,2110
372.5808567491905,2094
374.9488581649083,2082
377.31620762209275,2032
379.6829053293021,2054
382.0489514951745,2026
384.4143463284262,2024
386.7790900378528,1976
389.14318283232853,1982
391.50662492080653,2082
393.86941651231916,2030
396.23155781597745,2110
398.5930490409713,2023
400.9538903965696,2022
403.3140820921202,2037
405.6736243370498,2062
408.03251734086336,2044
410.3907613131465,1979
412.74835646356166,2012
415.10530300185144,2017
417.4616011378372,1996
419.81725108141893,2014
422.1722530425758,2027
424.5266072313656,1979
426.880313857925,2020
429.2333731324701,2048
431.58578526529516,2051
433.9375504667738,1983
436.2886689473588,1881
438.63914091758113,1914
440.9889665880513,1953
443.33814616945835,1866
445.68667987257015,1907
448.03456790823395,1919
450.3818104873759,1861
452.72840782100013,1921
455.07436012019105,1986
457.41966759611057,1961
459.7643304600007,1933
462.10834892318155,1913
464.4517231970525,1909
466.79445349309174,2008
469.1365400228566,1954
471.4779829979826,1976
473.81878263018564,1927
476.15893913125876,1944
478.4984527130747,2030
480.8373235875855,2004
483.17555196682144,2083
485.5131380628919,2205
487.8500820879857,2303
490.1863842543697,2396
492.52204477439034,2503
494.8570638604725,2740
497.1914417251204,3215
499.52517858091653,3440
501.85827464052306,3848
504.19073011668036,3894
506.5225452222086,3934
508.85372017000566,3855
511.18425517304956,3751
513.514150444396,3837
515.8434061971808,4481
518.1720226446176,5496
520.4999999999999,5738
522.8273384766991,5314
525.1540382881666,4774
527.480099647932,4149
529.8055227696037,3317
532.1303078668694,2795
534.454455153496,2400
536.777964843328,2214
539.1008371502907,2235
541.4230722883866,2118
543.744670471698,2244
546.0656319143858,2109
548.3859568306899,2139
550.7056454349294,2096
553.0246979415016,2155
555.3431145648834,2095
557.6608955196306,2072
559.978041020377,1960
562.2945512818363,2106
564.6104265188006,2094
566.9256669461412,2150
569.2402727788082,2115
571.5542442318302,2074
573.8675815203156,2160
576.1802848594508,2151
578.4923544645015,2141
580.8037905508126,2144
583.114593333807,2231
585.4247630289875,2077
587.7342998519354,2099
590.0432040183106,2089
592.3514757438526,2092
594.6591152443794,2169
596.9661227357875,2157
599.2724984340531,2119
601.578242555231,2083
603.8833553154542,2202
606.1878369309362,2160
608.4916876179676,2030
610.7949075929192,2071
613.0974970722403,2005
615.3994562724587,2122
617.7007854101818,2042
620.0014847020951,2067
622.3015543649641,2103
624.6009946156324,2075
626.8998056710224,2010
629.1979877481361,2097
631.4955410640538,2056
633.7924658359349,2022
636.0887622810175,2019
638.3844306166192,2025
640.6794710601358,2010
642.9738838290426,2081
645.2676691408932,2020
647.5608272133207,2038
649.853358264037,2018
652.1452625108324,2088
654.4365401715764,2122
656.7271914642178,2083
659.0172166067838,2049
661.3066158173809,2068
663.5953893141935,2089
665.8835373154867,2073
668.1710600396028,2005
