CollectionTime,7/9/2024 5:00:19 PM
ExposureUsed,30
CalibratedSpectrum
-962.7078968117929,630
-959.9714848408522,649
-957.2358232597828,735
-954.5009119013725,697
-951.7667505983302,704
-949.0333391832855,726
-946.3006774887896,712
-943.5687653473143,714
-940.837602591253,690
-938.1071890529199,674
-935.3775245645503,674
-932.6486089583007,684
-929.9204420662485,716
-927.1930237203925,684
-924.4663537526524,691
-921.7404319948689,720
-919.0152582788041,710
-916.2908324361409,956
-913.5671542984834,714
-910.8442236973568,704
-908.1220404642074,695
-905.4006044304027,729
-902.679915427231,709
-899.959973285902,692
-897.2407778375464,722
-894.5223289132158,728
-891.8046263438832,722
-889.0876699604426,715
-886.3714595937089,672
-883.6559950744183,716
-880.9412762332282,710
-878.2273029007168,740
-875.5140749073835,692
-872.8015920836489,738
-870.0898542598545,696
-867.3788612662631,729
-864.6686129330585,739
-861.9591090903457,768
-859.2503495681506,736
-856.5423341964203,707
-853.8350628050229,694
-851.1285352237478,740
-848.4227512823054,742
-845.7177108103272,735
-843.0134136373656,703
-840.3098595928943,767
-837.6070485063082,739
-834.9049802069229,742
-832.2036545239757,763
-829.5030712866244,703
-826.8032303239481,719
-824.1041314649472,718
-821.4057745385428,750
-818.7081593735775,727
-816.0112857988148,749
-813.3151536429393,790
-810.6197627345566,812
-807.9251129021936,756
-805.2312039742981,718
-802.5380357792392,787
-799.8456081453069,731
-797.1539209007124,756
-794.462973873588,757
-791.772766891987,747
-789.083299783884,786
-786.3945723771743,776
-783.7065844996748,806
-781.0193359791231,756
-778.3328266431781,784
-775.6470563194197,804
-772.9620248353489,740
-770.2777320183878,772
-767.5941776958798,734
-764.9113616950891,756
-762.2292838432011,792
-759.5479439673222,744
-756.8673418944801,764
-754.1874774516235,749
-751.5083504656222,800
-748.8299607632671,784
-746.15230817127,776
-743.475392516264,765
-740.7992136248035,816
-738.1237713233636,771
-735.4490654383407,783
-732.7750957960521,811
-730.1018622227365,802
-727.4293645445534,802
-724.7576025875837,790
-722.0865761778291,803
-719.4162851412126,814
-716.7467293035781,835
-714.0779084906909,835
-711.409822528237,816
