CollectionTime,4/2/2024 11:30:46 AM
ExposureUsed,30
CalibratedSpectrum
-994.8464149364308,908
-991.9439705588344,1051
-989.042830375826,957
-986.1429931109675,873
-983.2444574887519,961
-980.3472222346043,1033
-977.4512860748813,904
-974.5566477368716,895
-971.6633059487953,868
-968.7712594398042,904
-965.8805069399822,908
-962.9910471803447,932
-960.1028788928387,860
-957.2160008103432,859
-954.3304116666687,852
-951.4461101965578,923
-948.5630951356844,918
-945.6813652206545,1240
-942.8009191890055,1072
-939.9217557792067,1048
-937.0438737306594,1016
-934.167271783696,1045
-931.2919486795813,951
-928.4179031605115,864
-925.5451339696144,954
-922.67363985095,1045
-919.8034195495097,1002
-916.9344718112166,968
-914.0667953829256,991
-911.2003890124234,1092
-908.3352514484286,1048
-905.471381440591,936
-902.6087777394928,903
-899.7474390966474,991
-896.8873642645002,1020
-894.0285519964284,1015
-891.1710010467407,924
-888.3147101706776,923
-885.4596781244115,901
-882.6059036650465,956
-879.7533855506183,936
-876.9021225400943,924
-874.0521133933738,995
-871.2033568712878,928
-868.3558517355991,921
-865.509596749002,985
-862.6645906751228,1080
-859.8208322785192,1078
-856.9783203246812,1018
-854.1370535800299,958
-851.2970308119186,999
-848.4582507886321,986
-845.620712279387,1004
-842.7844140543316,971
-839.9493548845461,993
-837.1155335420422,1009
-834.2829487997635,1035
-831.4515994315852,995
-828.6214842123144,996
-825.7926019176898,917
-822.9649513243819,968
-820.138531209993,1013
-817.3133403530569,1015
-814.4893775330396,1062
-811.6666415303382,1072
-808.845131126282,1014
-806.0248451031321,984
-803.2057822440808,963
-800.3879413332527,997
-797.5713211557038,1064
-794.755920497422,1141
-791.941738145327,1079
-789.1287728872701,1062
-786.3170235120342,1126
-783.5064888093341,1108
-780.6971675698165,943
-777.8890585850597,970
-775.0821606475735,1099
-772.2764725507997,1007
-769.4719930891118,1001
-766.6687210578151,1063
-763.8666552531465,1200
-761.0657944722747,1316
-758.2661375133,1202
-755.4676831752547,1045
-752.6704302581027,1099
-749.8743775627395,1010
-747.0795238909925,1016
-744.285868045621,1014
-741.4934088303156,1043
-738.702145049699,1050
