CollectionTime,9/19/2024 11:14:04 AM
ExposureUsed,30
CalibratedSpectrum
-962.7078968117929,742
-959.9714848408522,833
-957.2358232597828,825
-954.5009119013725,757
-951.7667505983302,871
-949.0333391832855,852
-946.3006774887896,746
-943.5687653473143,810
-940.837602591253,831
-938.1071890529199,786
-935.3775245645503,737
-932.6486089583007,795
-929.9204420662485,762
-927.1930237203925,756
-924.4663537526524,746
-921.7404319948689,767
-919.0152582788041,826
-916.2908324361409,1095
-913.5671542984834,904
-910.8442236973568,822
-908.1220404642074,803
-905.4006044304027,824
-902.679915427231,724
-899.959973285902,738
-897.2407778375464,796
-894.5223289132158,723
-891.8046263438832,724
-889.0876699604426,733
-886.3714595937089,761
-883.6559950744183,792
-880.9412762332282,814
-878.2273029007168,793
-875.5140749073835,815
-872.8015920836489,804
-870.0898542598545,719
-867.3788612662631,767
-864.6686129330585,773
-861.9591090903457,785
-859.2503495681506,846
-856.5423341964203,779
-853.8350628050229,781
-851.1285352237478,803
-848.4227512823054,867
-845.7177108103272,862
-843.0134136373656,818
-840.3098595928943,848
-837.6070485063082,816
-834.9049802069229,840
-832.2036545239757,821
-829.5030712866244,835
-826.8032303239481,816
-824.1041314649472,790
-821.4057745385428,825
-818.7081593735775,795
-816.0112857988148,811
-813.3151536429393,809
-810.6197627345566,856
-807.9251129021936,803
-805.2312039742981,803
-802.5380357792392,823
-799.8456081453069,875
-797.1539209007124,823
-794.462973873588,849
-791.772766891987,876
-789.083299783884,927
-786.3945723771743,911
-783.7065844996748,865
-781.0193359791231,848
-778.3328266431781,862
-775.6470563194197,844
-772.9620248353489,858
-770.2777320183878,873
-767.5941776958798,835
-764.9113616950891,869
-762.2292838432011,857
-759.5479439673222,863
-756.8673418944801,884
-754.1874774516235,956
-751.5083504656222,845
-748.8299607632671,901
-746.15230817127,940
-743.475392516264,922
-740.7992136248035,956
-738.1237713233636,931
-735.4490654383407,895
-732.7750957960521,920
-730.1018622227365,933
-727.4293645445534,873
-724.7576025875837,960
-722.0865761778291,990
-719.4162851412126,1009
-716.7467293035781,935
-714.0779084906909,963
-711.409822528237,955
