CollectionTime,7/9/2024 10:55:21 AM
ExposureUsed,2
CalibratedSpectrum
-962.7078968117929,570
-959.9714848408522,642
-957.2358232597828,684
-954.5009119013725,590
-951.7667505983302,602
-949.0333391832855,626
-946.3006774887896,604
-943.5687653473143,642
-940.837602591253,583
-938.1071890529199,595
-935.3775245645503,609
-932.6486089583007,597
-929.9204420662485,647
-927.1930237203925,667
-924.4663537526524,608
-921.7404319948689,595
-919.0152582788041,634
-916.2908324361409,703
-913.5671542984834,701
-910.8442236973568,639
-908.1220404642074,605
-905.4006044304027,677
-902.679915427231,647
-899.959973285902,669
-897.2407778375464,614
-894.5223289132158,617
-891.8046263438832,640
-889.0876699604426,630
-886.3714595937089,632
-883.6559950744183,680
-880.9412762332282,670
-878.2273029007168,628
-875.5140749073835,657
-872.8015920836489,634
-870.0898542598545,653
-867.3788612662631,664
-864.6686129330585,658
-861.9591090903457,702
-859.2503495681506,682
-856.5423341964203,658
-853.8350628050229,666
-851.1285352237478,662
-848.4227512823054,655
-845.7177108103272,603
-843.0134136373656,673
-840.3098595928943,656
-837.6070485063082,639
-834.9049802069229,652
-832.2036545239757,659
-829.5030712866244,624
-826.8032303239481,672
-824.1041314649472,647
-821.4057745385428,666
-818.7081593735775,630
-816.0112857988148,617
-813.3151536429393,632
-810.6197627345566,639
-807.9251129021936,624
-805.2312039742981,663
-802.5380357792392,637
-799.8456081453069,655
-797.1539209007124,688
-794.462973873588,709
-791.772766891987,739
-789.083299783884,712
-786.3945723771743,674
-783.7065844996748,653
-781.0193359791231,631
-778.3328266431781,703
-775.6470563194197,676
-772.9620248353489,638
-770.2777320183878,663
-767.5941776958798,637
-764.9113616950891,653
-762.2292838432011,629
-759.5479439673222,653
-756.8673418944801,671
-754.1874774516235,669
-751.5083504656222,666
-748.8299607632671,753
-746.15230817127,659
-743.475392516264,691
-740.7992136248035,699
-738.1237713233636,704
-735.4490654383407,677
-732.7750957960521,689
-730.1018622227365,678
-727.4293645445534,671
-724.7576025875837,675
-722.0865761778291,694
-719.4162851412126,674
-716.7467293035781,700
-714.0779084906909,716
-711.409822528237,727
-708.7424712418238,698
-706.0758544569796,691
-703.4099719991541,759
-700.7448236937178,772
-698.0804093659622,776
-695.4167288411002,735
-692.7537819442656,708
-690.0915685005134,685
-687.4300883348199,685
-684.7693412720819,662
-682.1093271371178,689
-679.4500457546669,696
-676.7914969493897,671
-674.1336805458676,677
-671.4765963686034,715
-668.8202442420206,708
-666.1646239904642,767
-663.5097354382001,676
-660.8555784094151,716
-658.2021527282176,703
-655.5494582186366,733
-652.8974947046223,715
-650.2462620100463,730
-647.5957599587009,730
-644.9459883742998,752
-642.2969470804776,770
-639.6486359007902,787
-637.0010546587141,755
-634.3542031776476,792
-631.7080812809096,793
-629.0626887917401,763
-626.4180255333008,781
-623.7740913286734,809
-621.1308860008619,786
-618.4884093727904,801
-615.8466612673046,819
-613.2056415071715,774
-610.5653499150785,816
-607.9257863136347,828
-605.28695052537,844
-602.6488423727357,780
-600.0114616781036,765
-597.3748082637674,773
-594.7388819519412,847
-592.1036825647604,931
-589.4692099242818,881
-586.8354638524829,911
-584.2024441712624,891
-581.5701507024403,935
-578.9385832677575,859
-576.3077416888759,859
-573.6776257873787,859
-571.0482353847704,876
-568.4195703024757,917
-565.7916303618415,883
-563.164415384135,843
-560.5379251905453,834
-557.9121596021815,859
-555.2871184400748,808
-552.6628015251767,858
-550.0392086783606,885
-547.4163397204204,897
-544.794194472071,920
-542.1727727539491,900
-539.5520743866118,977
-536.9320991905377,895
-534.3128469861261,937
-531.6943175936979,941
-529.0765108334947,965
-526.4594265256793,1054
-523.8430644903358,1185
-521.2274245474689,1288
-518.612506517005,1308
-515.9983102187913,1305
-513.3848354725959,1252
-510.77208209810846,1186
-508.16004991493924,1200
-505.5487387426199,1333
-502.9381484006032,1419
-500.3282787082628,1513
-497.71912948489364,1561
-495.1107005497117,1762
-492.5029917218539,1888
-489.8960028203786,1983
-487.28973366426493,1969
-484.68418407241325,1920
-482.07935386364494,1799
-479.47524285670266,1744
-476.87185087025,1596
-474.2691777228715,1471
-471.66722323307334,1442
-469.0659872192821,1345
-466.4654694998459,1313
-463.86566989303384,1214
-461.26658821703614,1275
-458.66822428996414,1266
-456.07057792985,1199
-453.4736489546475,1198
-450.877437182231,1115
-448.28194243039627,1124
-445.68716451686,1095
-443.09310325926003,1103
-440.49975847515555,1119
-437.9071299820263,1042
-435.31521759727354,1146
-432.72402113821954,1192
-430.13354042210767,1190
-427.5437752661022,1106
-424.95472548728867,1124
-422.36639090267386,1152
-419.7787713291855,1230
-417.1918665836721,1480
-414.60567648290385,1293
-412.0202008435715,1231
-409.4354394822874,1243
-406.8513922155845,1263
-404.26805885991723,1204
-401.685439231661,1226
-399.103533147112,1248
-396.522340422488,1267
-393.9418608739278,1135
-391.3620943174908,1260
-388.7830405691583,1159
-386.2046994448317,1059
-383.6270707603344,1110
-381.05015433141045,1020
-378.473949973725,999
-375.8984575028645,902
-373.32367673433623,841
-370.74960748356875,838
-368.1762495659117,847
-365.60360279663576,735
-363.03166699093265,645
-360.4604419639154,689
-357.8899275306178,639
-355.32012350599507,597
-352.7510297049233,574
-350.1826459421999,538
-347.61497203254316,581
-345.04800779059235,541
-342.4817530309082,552
-339.91620756797226,587
-337.35137121618743,661
-334.7872437898774,648
-332.22382510328725,693
-329.66111497058273,614
-327.09911320585127,585
-324.53781962310075,604
-321.9772340362607,696
-319.4173562591816,577
-316.8581861056348,533
-314.2997233893127,542
-311.7419679238294,593
-309.1849195227194,570
-306.62857799943856,656
-304.0729431673641,698
-301.51801483979375,629
-298.963792829947,617
-296.41027695096386,657
-293.85746701590574,705
-291.3053628377552,766
-288.7539642294155,749
-286.2032710037115,631
-283.65328297338897,708
-281.1039999511146,897
-278.5554217494762,983
-276.007548180983,769
-273.4603790580651,682
-270.9139141930734,676
-268.3681533982807,760
-265.8230964858798,747
-263.27874326798565,738
-260.7350935566336,708
-258.1921471637804,721
-255.6499039013039,816
-253.10836358100266,775
-250.56752601459698,742
-248.02739101372765,820
-245.48795838995704,942
-242.94922795476816,821
-240.41119951956557,861
-237.8738728956746,982
-235.33724789434166,1065
-232.80132432673452,863
-230.2661020039418,857
-227.73158073697357,866
-225.19776033676033,976
-222.66464061415422,985
-220.1322213799284,792
-217.60050244477725,765
-215.06948361931552,824
-212.53916471408013,1102
-210.00954553952818,1197
-207.48062590603843,921
-204.9524056239104,892
-202.4248845033651,1031
-199.8980623545441,1142
-197.37193898751036,994
-194.84651421224817,980
-192.32178783866232,989
-189.79775967657952,1081
-187.27442953574644,1184
-184.7517972258321,1271
-182.2298625564256,1184
-179.7086253370378,1049
