CollectionTime,7/9/2024 11:08:27 AM
ExposureUsed,30
CalibratedSpectrum
-962.7078968117929,735
-959.9714848408522,744
-957.2358232597828,762
-954.5009119013725,741
-951.7667505983302,751
-949.0333391832855,765
-946.3006774887896,776
-943.5687653473143,785
-940.837602591253,754
-938.1071890529199,758
-935.3775245645503,740
-932.6486089583007,734
-929.9204420662485,764
-927.1930237203925,726
-924.4663537526524,745
-921.7404319948689,791
-919.0152582788041,775
-916.2908324361409,1016
-913.5671542984834,739
-910.8442236973568,715
-908.1220404642074,718
-905.4006044304027,763
-902.679915427231,768
-899.959973285902,735
-897.2407778375464,775
-894.5223289132158,742
-891.8046263438832,769
-889.0876699604426,779
-886.3714595937089,774
-883.6559950744183,809
-880.9412762332282,759
-878.2273029007168,781
-875.5140749073835,721
-872.8015920836489,773
-870.0898542598545,804
-867.3788612662631,758
-864.6686129330585,776
-861.9591090903457,813
-859.2503495681506,826
-856.5423341964203,794
-853.8350628050229,783
-851.1285352237478,799
-848.4227512823054,794
-845.7177108103272,795
-843.0134136373656,792
-840.3098595928943,828
-837.6070485063082,829
-834.9049802069229,818
-832.2036545239757,839
-829.5030712866244,839
-826.8032303239481,801
-824.1041314649472,783
-821.4057745385428,873
-818.7081593735775,829
-816.0112857988148,793
-813.3151536429393,802
-810.6197627345566,810
-807.9251129021936,844
-805.2312039742981,859
-802.5380357792392,820
-799.8456081453069,828
-797.1539209007124,845
-794.462973873588,855
-791.772766891987,868
-789.083299783884,880
-786.3945723771743,886
-783.7065844996748,843
-781.0193359791231,837
-778.3328266431781,835
-775.6470563194197,860
-772.9620248353489,863
-770.2777320183878,850
-767.5941776958798,818
-764.9113616950891,829
-762.2292838432011,838
-759.5479439673222,808
-756.8673418944801,861
-754.1874774516235,855
-751.5083504656222,912
-748.8299607632671,926
-746.15230817127,871
-743.475392516264,844
-740.7992136248035,880
-738.1237713233636,895
-735.4490654383407,879
-732.7750957960521,883
-730.1018622227365,834
-727.4293645445534,884
-724.7576025875837,900
-722.0865761778291,906
-719.4162851412126,914
-716.7467293035781,916
-714.0779084906909,930
-711.409822528237,942
